field,x,y,farmer,year,prev_year,yld,prev_yld,aa_n,prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy,prec_py,gdd_cy,gdd_py,veg_cy,veg_py,veg_2py,X,Y,pro,NR
sec1west,640750.16143609,5100568.88335425,broyles,2016,2014,23.11,23.8,47.0244,,2.50863,1,1242.23,0.526888,71,436,527,1795.25,,,,640750.16143609,5100568.88335425,13.9411533238331,49.5096513118006
sec1west,640780.16143609,5100538.88335425,broyles,2016,2014,37.15,,47.9513,,2.52441,1,1241.52,0.496186,71,436,527,1795.25,,,,640780.16143609,5100538.88335425,13.5050798845169,135.587036887756
sec1west,640250.16143609,5100578.88335425,broyles,2016,2014,23.99,14.98,0,,3.20037,0.866455,1245.19,0.527478,71,436,527,1795.25,,,,640250.16143609,5100578.88335425,12.2315678390011,68.0619957519663
sec1west,640980.16143609,5100568.88335425,broyles,2016,2014,17.17,32.77,47.0244,,1.63978,1,1238.9,0.537893,57,432,528.75,1802.5,,,,640980.16143609,5100568.88335425,13.1345456330351,7.11570539508153
sec1west,640970.16143609,5100568.88335425,broyles,2016,2014,19.9,57.47,47.0244,,1.66914,1,1239.04,0.462898,57,432,528.75,1802.5,,,,640970.16143609,5100568.88335425,13.457949657557,26.0734489215427
sec1west,640990.16143609,5100568.88335425,broyles,2016,2014,23.81,22.88,47.0244,,1.62233,1,1238.77,0.513984,57,432,528.75,1802.5,,,,640990.16143609,5100568.88335425,12.8727523389754,46.7306497810181
sec1west,640910.16143609,5100458.88335425,broyles,2016,2014,38.06,41.7,22.6156,,1.8627,1,1239.44,0.498466,71,436,527,1795.25,,,,640910.16143609,5100458.88335425,12.9118425705509,148.283695622743
sec1west,640930.16143609,5100448.88335425,broyles,2016,2014,44.65,50.52,22.6156,,1.69089,1,1239.17,0.492192,57,432,528.75,1802.5,,,,640930.16143609,5100448.88335425,12.3584027366484,181.041292426774
sec1west,640930.16143609,5100458.88335425,broyles,2016,2014,40.45,47.47,22.6156,,1.79225,1,1239.19,0.490537,57,432,528.75,1802.5,,,,640930.16143609,5100458.88335425,12.6191277710617,159.304139537021
sec1west,640900.16143609,5100458.88335425,broyles,2016,2014,45.73,45.09,31.7322,,1.95035,1,1239.52,0.502221,71,436,527,1795.25,,,,640900.16143609,5100458.88335425,12.7072442409543,187.876586551354
sec1west,640530.16143609,5099878.88335425,broyles,2016,2014,35.42,52.75,30.7274,,3.05729,1.84189,1238.11,0.583618,70,429,532.75,1812.75,,,,640530.16143609,5099878.88335425,11.9571510809678,116.316969608589
sec1west,640530.16143609,5099868.88335425,broyles,2016,2014,37.07,50.62,30.7274,,3.09545,2,1237.8,0.545902,70,429,532.75,1812.75,,,,640530.16143609,5099868.88335425,11.9125969308306,125.408481624901
sec1west,640540.16143609,5099878.88335425,broyles,2016,2014,47.88,57.16,30.7274,,3.00793,1.84189,1238.08,0.570136,70,429,532.75,1812.75,,,,640540.16143609,5099878.88335425,12.0448260611163,190.911661064686
sec1west,640590.16143609,5099668.88335425,broyles,2016,2014,3.08,3.94,32.5316,,3.12594,4,1230.62,0.654968,70,429,532.75,1812.75,,,,640590.16143609,5099668.88335425,15.1241195102614,-71.6628309319203
sec1west,640610.16143609,5099718.88335425,broyles,2016,2014,42.3,58.49,42.623,,2.53046,2,1232.76,0.558379,70,429,532.75,1812.75,,,,640610.16143609,5099718.88335425,15.4988394071483,191.105690353238
sec1west,640620.16143609,5099718.88335425,broyles,2016,2014,47.56,48.39,31.5744,,2.53271,2,1232.63,0.546937,70,429,532.75,1812.75,,,,640620.16143609,5099718.88335425,15.379629679791,231.893337623929
sec1west,640590.16143609,5099708.88335425,broyles,2016,2014,31.85,,42.623,,3.01009,2,1232.73,0.612049,70,429,532.75,1812.75,,,,640590.16143609,5099708.88335425,15.5916404975095,120.259791203352
sec1west,640590.16143609,5099718.88335425,broyles,2016,2014,27.69,,42.623,,2.97235,1.83592,1233.02,0.587637,70,429,532.75,1812.75,,,,640590.16143609,5099718.88335425,15.7945988690739,92.7747707787353
sec1west,640280.16143609,5100428.88335425,broyles,2016,2014,40.82,59.1,31.4949,,3.5755,2,1242.06,0.501054,71,436,527,1795.25,,,,640280.16143609,5100428.88335425,11.58,141.970174956106
sec1west,640260.16143609,5100418.88335425,broyles,2016,2014,40.78,53.13,45.8241,,3.74215,1.13916,1241.57,0.488165,71,436,527,1795.25,,,,640260.16143609,5100418.88335425,11.9524127533904,139.586817551194
sec1west,640260.16143609,5100428.88335425,broyles,2016,2014,34.57,49.58,45.8241,,3.717,2,1241.8,0.479913,71,436,527,1795.25,,,,640260.16143609,5100428.88335425,12.48,109.431204150655
sec1west,640280.16143609,5100418.88335425,broyles,2016,2014,45.36,60.07,31.4949,,3.60797,1.13916,1241.81,0.494015,71,436,527,1795.25,,,,640280.16143609,5100418.88335425,11.4098216511087,165.066501602689
sec1west,640480.16143609,5100168.88335425,broyles,2016,2014,50.37,75.17,104.92,,3.84914,0,1239.59,0.508391,71,436,527,1795.25,,,,640480.16143609,5100168.88335425,13.7637921456486,192.693269425538
sec1west,640480.16143609,5100158.88335425,broyles,2016,2014,38.82,62.67,104.92,,4.01201,0,1239.53,0.498901,71,436,527,1795.25,,,,640480.16143609,5100158.88335425,15.64,134.875336221128
sec1west,640310.16143609,5100428.88335425,broyles,2016,2014,54.93,66.13,47.7225,,3.44319,1,1242.28,0.501722,71,436,527,1795.25,,,,640310.16143609,5100428.88335425,10.62,193.188391851643
sec1west,640360.16143609,5100028.88335425,broyles,2016,2014,44.06,54.76,0,,2.85423,0.651931,1237.74,0.443229,70,429,532.75,1812.75,,,,640360.16143609,5100028.88335425,13.0072530673677,198.847335648052
sec1west,640400.16143609,5100208.88335425,broyles,2016,2014,30.53,39.3,50.3337,,3.23306,0.853469,1239.72,0.507704,71,436,527,1795.25,,,,640400.16143609,5100208.88335425,13.3174350639609,90.5440288173853
sec1west,640400.16143609,5100218.88335425,broyles,2016,2014,32.82,43.55,50.3337,,3.16736,0.0505731,1239.81,0.505144,71,436,527,1795.25,,,,640400.16143609,5100218.88335425,14.63,116.224886218268
sec1west,640410.16143609,5100238.88335425,broyles,2016,2014,40.19,44.25,82.4853,,3.11852,0.145478,1239.99,0.498431,71,436,527,1795.25,,,,640410.16143609,5100238.88335425,13.6149198326843,137.611226017205
sec1west,640410.16143609,5100248.88335425,broyles,2016,2014,39.76,48.35,82.4853,,3.22162,1,1240.08,0.495607,71,436,527,1795.25,,,,640410.16143609,5100248.88335425,13.7205986949896,136.018900261541
sec1west,640410.16143609,5100208.88335425,broyles,2016,2014,28.81,32.68,50.3337,,3.18035,0.0505916,1239.73,0.502447,71,436,527,1795.25,,,,640410.16143609,5100208.88335425,14.0456083399415,85.4550602979447
sec1west,640410.16143609,5100218.88335425,broyles,2016,2014,31.97,36.35,50.3337,,3.24015,0.294791,1239.82,0.503055,71,436,527,1795.25,,,,640410.16143609,5100218.88335425,15.57,116.811108489809
sec1west,640420.16143609,5100208.88335425,broyles,2016,2014,32.18,40.61,50.3337,,3.21794,0.0959911,1239.73,0.50007,71,436,527,1795.25,,,,640420.16143609,5100208.88335425,14.4305937668794,110.463707657194
sec1west,640410.16143609,5100148.88335425,broyles,2016,2014,49.79,53.86,50.3337,,3.2921,1,1239.05,0.485243,71,436,527,1795.25,,,,640410.16143609,5100148.88335425,12.1134427340403,192.840740840999
sec1west,640410.16143609,5100138.88335425,broyles,2016,2014,51.3,58.67,50.3337,,3.49211,1,1238.93,0.479621,71,436,527,1795.25,,,,640410.16143609,5100138.88335425,12.0017477370877,199.770757750973
sec1west,640410.16143609,5100118.88335425,broyles,2016,2014,47.17,63.1,50.3337,,3.72078,1,1238.67,0.461718,71,436,527,1795.25,,,,640410.16143609,5100118.88335425,12.2840333852299,180.096986784172
sec1west,640410.16143609,5100128.88335425,broyles,2016,2014,50.88,62.01,50.3337,,3.51518,1,1238.77,0.466411,71,436,527,1795.25,,,,640410.16143609,5100128.88335425,10.57,169.051971189885
sec1west,640360.16143609,5100038.88335425,broyles,2016,2014,40.2,53.19,0,,2.72593,0.651931,1237.83,0.446034,70,429,532.75,1812.75,,,,640360.16143609,5100038.88335425,12.8836613267524,173.319057386235
sec1west,640450.16143609,5100108.88335425,broyles,2016,2014,32.29,52.6,83.4771,,4.46775,1,1239.04,0.495381,70,429,532.75,1812.75,,,,640450.16143609,5100108.88335425,15.66,101.72746167589
sec1west,640450.16143609,5100098.88335425,broyles,2016,2014,40.77,51.74,83.4771,,4.50817,1,1239.01,0.503339,70,429,532.75,1812.75,,,,640450.16143609,5100098.88335425,16.2904545248697,164.19179675107
sec1west,640450.16143609,5100118.88335425,broyles,2016,2014,44.04,48.78,83.4771,,4.38512,1,1239.07,0.491326,70.1497,430.048,531.889,1810.13,,,,640450.16143609,5100118.88335425,15.6109898843686,181.963555630478
sec1west,640320.16143609,5100028.88335425,broyles,2016,2014,34.41,58.04,83.9368,,2.29169,1,1238.27,0.555311,70,429,532.75,1812.75,,,,640320.16143609,5100028.88335425,12.0104751470595,82.454136812772
sec1west,640330.16143609,5100028.88335425,broyles,2016,2014,36.65,46.91,83.9368,,2.31316,1,1238.06,0.512719,70,429,532.75,1812.75,,,,640330.16143609,5100028.88335425,12.3293978652801,99.683989296258
sec1west,640350.16143609,5100058.88335425,broyles,2016,2014,45.44,,49.1166,,2.2651,1,1238.11,0.482788,70,429,532.75,1812.75,,,,640350.16143609,5100058.88335425,13.2217264611234,183.973006846767
sec1west,640350.16143609,5100078.88335425,broyles,2016,2014,45.83,,49.1166,,2.2664,0.90155,1238.35,0.55092,70,429,532.75,1812.75,,,,640350.16143609,5100078.88335425,13.2146037652951,186.325407989717
sec1west,640530.16143609,5100378.88335425,broyles,2016,2014,50.23,62.04,30.8511,,2.62607,1,1241.22,0.508687,71,436,527,1795.25,,,,640530.16143609,5100378.88335425,10.2861007678226,169.948610164823
sec1west,640540.16143609,5100378.88335425,broyles,2016,2014,57.1,69.36,30.8511,,2.60641,1,1241.16,0.504308,71,436,527,1795.25,,,,640540.16143609,5100378.88335425,10.2937031518353,205.90620928906
sec1west,640600.16143609,5099818.88335425,broyles,2016,2014,37.12,67.55,42.623,,3.33544,2,1235.86,0.51664,70,429,532.75,1812.75,,,,640600.16143609,5099818.88335425,14.7273556708721,149.786700049672
sec1west,640610.16143609,5099828.88335425,broyles,2016,2014,51.89,58.34,42.623,,3.33693,1.83978,1236.22,0.538451,70,429,532.75,1812.75,,,,640610.16143609,5099828.88335425,14.5765024438772,246.550102618365
sec1west,640610.16143609,5099818.88335425,broyles,2016,2014,42.81,77.69,42.623,,3.3453,2,1235.9,0.523612,70,429,532.75,1812.75,,,,640610.16143609,5099818.88335425,14.9204156371746,189.577435137131
sec1west,640360.16143609,5100078.88335425,broyles,2016,2014,42.71,55.31,0,,2.2689,1,1238.26,0.518466,70,429,532.75,1812.75,,,,640360.16143609,5100078.88335425,12.4482399884253,182.824568845843
sec1west,640260.16143609,5099998.88335425,broyles,2016,2014,34.41,49.83,0,,3.29877,1,1238.32,0.62505,70,429,532.75,1812.75,,,,640260.16143609,5099998.88335425,12.7049156696405,135.606906769397
sec1west,640250.16143609,5100028.88335425,broyles,2016,2014,21.9,34.38,30.2806,,3.7361,0,1238.55,0.523719,70,429,532.75,1812.75,,,,640250.16143609,5100028.88335425,12.7690333911661,43.2187242151038
sec1west,640220.16143609,5100008.88335425,broyles,2016,2014,28.69,38.98,40.3842,,3.97178,1.84645,1238.06,0.563698,70,429,532.75,1812.75,,,,640220.16143609,5100008.88335425,13.8091480398958,88.2354416865984
sec1west,640250.16143609,5100038.88335425,broyles,2016,2014,20.59,34.85,30.2806,,3.58551,0,1238.6,0.516554,70,429,532.75,1812.75,,,,640250.16143609,5100038.88335425,12.9682983492125,36.4582579859065
sec1west,640310.16143609,5100098.88335425,broyles,2016,2014,45.99,54.97,83.3572,,2.42586,0,1238.65,0.510239,70.1504,430.053,531.885,1810.12,,,,640310.16143609,5100098.88335425,12.4623073439007,158.054706202913
sec1west,640310.16143609,5100108.88335425,broyles,2016,2014,38.81,49.26,83.3572,,2.27074,0,1238.69,0.510525,71,436,527,1795.25,,,,640310.16143609,5100108.88335425,12.99,121.226238831247
sec1west,640270.16143609,5100068.88335425,broyles,2016,2014,21.54,27.89,30.2806,,1.82102,0,1238.69,0.513694,70,429,532.75,1812.75,,,,640270.16143609,5100068.88335425,14.17,49.5970606964979
sec1west,640270.16143609,5100058.88335425,broyles,2016,2014,25.91,31.32,30.2806,,2.14216,0,1238.68,0.526816,70,429,532.75,1812.75,,,,640270.16143609,5100058.88335425,12.7818241421654,67.9492568545366
sec1west,640270.16143609,5100078.88335425,broyles,2016,2014,20.55,25.66,30.2806,,1.9526,0,1238.7,0.499157,70,429,532.75,1812.75,,,,640270.16143609,5100078.88335425,13.0309685711851,36.605268771884
sec1west,640270.16143609,5100008.88335425,broyles,2016,2014,32.25,46.18,0,,2.81334,0.846449,1238.45,0.593396,70,429,532.75,1812.75,,,,640270.16143609,5100008.88335425,11.640790080817,110.516950628772
sec1west,640360.16143609,5100068.88335425,broyles,2016,2014,46.01,56.48,0,,2.22885,1,1238.12,0.470954,70,429,532.75,1812.75,,,,640360.16143609,5100068.88335425,12.6608177822066,205.951998573992
sec1west,640450.16143609,5100348.88335425,broyles,2016,2014,48.46,53.61,66.8544,,3.0006,1,1241.18,0.498493,71,436,527,1795.25,,,,640450.16143609,5100348.88335425,14.02,204.142564983011
sec1west,640440.16143609,5100348.88335425,broyles,2016,2014,47.27,49.86,66.8544,,3.04234,1,1241.19,0.495969,71,436,527,1795.25,,,,640440.16143609,5100348.88335425,13.3917645355507,188.284928396051
sec1west,640420.16143609,5100338.88335425,broyles,2016,2014,49.8,49.68,82.4853,,3.15427,1,1241.06,0.499263,71,436,527,1795.25,,,,640420.16143609,5100338.88335425,13.0276115623838,190.51682706877
sec1west,640620.16143609,5099788.88335425,broyles,2016,2014,77.35,82.43,46.2079,,3.15651,2,1234.88,0.500652,70,429,532.75,1812.75,,,,640620.16143609,5099788.88335425,15.554150252995,429.453269856582
sec1west,640230.16143609,5099848.88335425,broyles,2016,2014,15.53,21.7,0,,3.75274,1,1233.63,0.481619,70,429,532.75,1812.75,,,,640230.16143609,5099848.88335425,12.6106462178734,19.5787666199205
sec1west,640210.16143609,5099858.88335425,broyles,2016,2014,18.16,35.75,0,,3.69906,1.10231,1233.58,0.504592,70,429,532.75,1812.75,,,,640210.16143609,5099858.88335425,12.8306638473013,36.874201687207
sec1west,640220.16143609,5099828.88335425,broyles,2016,2014,20.38,21.09,0,,3.82532,1,1233.06,0.485848,70,429,532.75,1812.75,,,,640220.16143609,5099828.88335425,13.0002265559185,51.6244683130772
sec1west,640230.16143609,5099838.88335425,broyles,2016,2014,18.05,22,0,,3.82352,1,1233.45,0.487369,70,429,532.75,1812.75,,,,640230.16143609,5099838.88335425,12.09,31.7541297560534
sec1west,640220.16143609,5099838.88335425,broyles,2016,2014,18.79,19.32,0,,3.76776,1,1233.25,0.488212,70,429,532.75,1812.75,,,,640220.16143609,5099838.88335425,12.6915151030711,39.9236279459845
sec1west,640220.16143609,5099808.88335425,broyles,2016,2014,15.39,30.94,32.5316,,3.93102,1,1232.72,0.526422,70,429,532.75,1812.75,,,,640220.16143609,5099808.88335425,13.6078818554304,5.87740140858192
sec1west,640770.16143609,5100588.88335425,broyles,2016,2014,10.87,23.15,0,,2.38388,1,1242.27,0.510339,71,436,527,1795.25,,,,640770.16143609,5100588.88335425,13.1528363703579,-6.95985970191789
sec1west,640620.16143609,5099818.88335425,broyles,2016,2014,47.32,57.45,81.4359,,3.38767,2,1236.01,0.534949,70,429,532.75,1812.75,,,,640620.16143609,5099818.88335425,15.074242458211,200.556550276211
sec1west,640620.16143609,5099798.88335425,broyles,2016,2014,69.72,81.33,81.0012,,3.27597,2,1235.28,0.513525,70,429,532.75,1812.75,,,,640620.16143609,5099798.88335425,15.5872456942261,358.978240041915
sec1west,640330.16143609,5099938.88335425,broyles,2016,2014,20.92,33.32,39.2042,,3.23145,1,1236.79,0.543263,70,429,532.75,1812.75,,,,640330.16143609,5099938.88335425,14.0738887961433,40.2377421383995
sec1west,640510.16143609,5100328.88335425,broyles,2016,2014,38.01,50.41,0,,2.60551,1,1240.6,0.489707,71,436,527,1795.25,,,,640510.16143609,5100328.88335425,9.97604477078382,117.687383921648
sec1west,640500.16143609,5100238.88335425,broyles,2016,2014,48.78,45.66,0,,2.6518,0,1239.9,0.489759,71,436,527,1795.25,,,,640500.16143609,5100238.88335425,11.7192742292982,207.018446812782
sec1west,640290.16143609,5100238.88335425,broyles,2016,2014,32.44,49.93,30.0756,,3.82465,0.145478,1239.47,0.479032,71,436,527,1795.25,,,,640290.16143609,5100238.88335425,11.4510420826341,93.1399972337179
sec1west,640520.16143609,5100418.88335425,broyles,2016,2014,64.56,81.21,33.9911,,2.6869,1,1241.93,0.51857,71,436,527,1795.25,,,,640520.16143609,5100418.88335425,10.814619972907,257.287627561
sec1west,640520.16143609,5100428.88335425,broyles,2016,2014,66.7,79.48,33.9911,,2.64833,1,1242.08,0.525772,71,436,527,1795.25,,,,640520.16143609,5100428.88335425,10.826695753666,269.237495916061
sec1west,640600.16143609,5099738.88335425,broyles,2016,2014,26.6,32.86,42.623,,2.72904,2,1233.35,0.508492,70,429,532.75,1812.75,,,,640600.16143609,5099738.88335425,16.0441622986271,86.390259330718
sec1west,640600.16143609,5099758.88335425,broyles,2016,2014,30.01,37.46,42.623,,2.91888,2,1233.89,0.490652,70,429,532.75,1812.75,,,,640600.16143609,5099758.88335425,16.2897864680779,111.174290376367
sec1west,640600.16143609,5099748.88335425,broyles,2016,2014,30.41,39.11,42.623,,2.80933,2,1233.62,0.511554,70,429,532.75,1812.75,,,,640600.16143609,5099748.88335425,17.59,118.733687363438
sec1west,640600.16143609,5099728.88335425,broyles,2016,2014,26.25,33.03,42.623,,2.61815,1.33649,1233.2,0.543382,70,429,532.75,1812.75,,,,640600.16143609,5099728.88335425,15.8286396395298,83.0143382213462
sec1west,640490.16143609,5099738.88335425,broyles,2016,2014,28.03,42.99,32.5316,,3.72317,2,1232.56,0.57813,70,429,532.75,1812.75,,,,640490.16143609,5099738.88335425,15.254516334603,97.6984636636901
sec1west,640460.16143609,5099858.88335425,broyles,2016,2014,21.28,35.39,48.227,,3.5338,3,1236.74,0.577377,70,429,532.75,1812.75,,,,640460.16143609,5099858.88335425,14.4223746155157,39.5735925620865
sec1west,640450.16143609,5099868.88335425,broyles,2016,2014,29.75,32.93,48.227,,3.54308,2.84154,1236.95,0.606322,70,429,532.75,1812.75,,,,640450.16143609,5099868.88335425,15.2301929032243,100.79023834988
sec1west,640450.16143609,5099878.88335425,broyles,2016,2014,18.96,36.64,48.227,,3.45311,2,1237.39,0.621869,70,429,532.75,1812.75,,,,640450.16143609,5099878.88335425,15.7162316803594,29.3862196462698
sec1west,640450.16143609,5099858.88335425,broyles,2016,2014,19.79,33.78,48.227,,3.55646,3.55194,1236.41,0.570799,70,429,532.75,1812.75,,,,640450.16143609,5099858.88335425,14.8760133197072,31.7920379595223
sec1west,640430.16143609,5099868.88335425,broyles,2016,2014,25.27,29.69,0,,3.56809,3,1236.65,0.63952,70,429,532.75,1812.75,,,,640430.16143609,5099868.88335425,15.5757337803723,98.0151252975278
sec1west,640220.16143609,5100228.88335425,broyles,2016,2014,24.73,31.09,38.4067,,3.60278,0,1239.16,0.506296,71,436,527,1795.25,,,,640220.16143609,5100228.88335425,13.7414701331781,63.3199693072926
sec1west,640220.16143609,5100248.88335425,broyles,2016,2014,41.86,56.56,38.4067,,3.70247,0,1239.28,0.492587,71,436,527,1795.25,,,,640220.16143609,5100248.88335425,13.9069865616616,175.280782631174
sec1west,640220.16143609,5100218.88335425,broyles,2016,2014,20.98,24.75,38.4067,,3.64424,0,1239.11,0.508847,71,436,527,1795.25,,,,640220.16143609,5100218.88335425,14.9,45.1572938548503
sec1west,640930.16143609,5100598.88335425,broyles,2016,2014,29.89,29.9,0,,1.89567,1,1239.79,0.482379,57,432,528.75,1802.5,,,,640930.16143609,5100598.88335425,13.5977377968279,115.938903013254
sec1west,640290.16143609,5100118.88335425,broyles,2016,2014,42.84,50.92,28.6908,,2.34135,0,1238.77,0.501703,71,436,527,1795.25,,,,640290.16143609,5100118.88335425,12.1454467122378,163.784120855843
sec1west,640290.16143609,5100158.88335425,broyles,2016,2014,43.28,50.83,28.6908,,3.22242,0,1238.94,0.488176,71,436,527,1795.25,,,,640290.16143609,5100158.88335425,11.8145553320965,161.311265350249
