field,x,y,farmer,year,prev_year,yld,prev_yld,aa_n,prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy,prec_py,gdd_cy,gdd_py,veg_cy,veg_py,veg_2py,X,Y,pro,NR
henrys,533562.724044735,5304111.20440146,wood,2018,2016,57.32,,0,86.9193,3.29452,0.0521197,855.934,0.546561,121,487,38,2110.75,,,,533562.724044735,5304111.20440146,10.9483669908097,239.357172863278
henrys,533742.724044735,5304131.20440146,wood,2018,2016,46.41,25.53,0,30.8264,2.15,0.711141,854.97,0.496273,121,487,38,2110.75,,,,533742.724044735,5304131.20440146,10.5100988162723,171.102033277224
henrys,533732.724044735,5304131.20440146,wood,2018,2016,55.1,22.16,0,30.8264,0.215484,0.0157833,855.01,0.505573,121,487,38,2110.75,,,,533732.724044735,5304131.20440146,11.1504483843839,231.624169709299
henrys,533592.724044735,5304621.20440146,wood,2018,2016,35.81,,0,88.6963,4.85111,0.959163,854.942,0.459254,121,481,38,2111.75,,,,533592.724044735,5304621.20440146,10.8332131149179,119.714996423437
henrys,533602.724044735,5304611.20440146,wood,2018,2016,51.99,,0,87.2537,3.85788,0.0545765,855.196,0.546868,121,481,38,2111.75,,,,533602.724044735,5304611.20440146,10.8721561422402,208.5194162694
henrys,533762.724044735,5304131.20440146,wood,2018,2016,58.85,33.21,18.32,66.4507,4.44284,0,854.941,0.522187,121,487,38,2110.75,,,,533762.724044735,5304131.20440146,10.627397628356,230.136465181006
henrys,533752.724044735,5304161.20440146,wood,2018,2016,59.38,30.62,18.53,45.2047,0.868159,0,854.82,0.513516,121,487,38,2110.75,,,,533752.724044735,5304161.20440146,10.7546005101959,236.001483747804
henrys,533772.724044735,5304181.20440146,wood,2018,2016,62.75,31.54,74.25,19.7358,0.793594,0,854.663,0.509649,121,487,38,2110.75,,,,533772.724044735,5304181.20440146,11.4897475788199,242.524799728518
henrys,533752.724044735,5304151.20440146,wood,2018,2016,59.39,24.78,18.53,45.2047,0.484412,0,854.841,0.483752,121,487,38,2110.75,,,,533752.724044735,5304151.20440146,10.2593745726616,223.568693235797
henrys,533762.724044735,5304161.20440146,wood,2018,2016,63.19,46.92,18.53,45.2047,0.713193,0,854.75,0.475778,121,487,38,2110.75,,,,533762.724044735,5304161.20440146,11.0568684457514,264.344484462762
henrys,533772.724044735,5304171.20440146,wood,2018,2016,65.36,32.76,73.84,44.85,0.767157,0,854.721,0.521951,121,487,38,2110.75,,,,533772.724044735,5304171.20440146,11.83,265.842000437828
henrys,533742.724044735,5304151.20440146,wood,2018,2016,59.15,33.84,0,42.8219,0.526193,0,854.842,0.468316,121,487,38,2110.75,,,,533742.724044735,5304151.20440146,10.67,242.637871725327
henrys,533742.724044735,5304121.20440146,wood,2018,2016,56.47,24.84,17.94,30.8264,0.493363,0.243557,855.028,0.506597,121,487,38,2110.75,,,,533742.724044735,5304121.20440146,10.5648617639204,216.117888940105
henrys,533732.724044735,5304181.20440146,wood,2018,2016,63.02,24.02,17.41,42.8219,0.86362,0,854.747,0.49402,121,487,38,2110.75,,,,533732.724044735,5304181.20440146,10.5279575089475,250.304558636921
henrys,533772.724044735,5304191.20440146,wood,2018,2016,62.75,33.55,74.25,19.7358,0.6787,0,854.615,0.505995,121,487,38,2110.75,,,,533772.724044735,5304191.20440146,11.2660876112581,237.143635249952
henrys,533562.724044735,5304591.20440146,wood,2018,2016,60.98,,0,86.02,4.65413,1,854.879,0.517467,121,481,38,2111.75,,,,533562.724044735,5304591.20440146,10.7397622477844,254.231389194571
henrys,533592.724044735,5304591.20440146,wood,2018,2016,40.22,,0,84.3681,5.0211,0.946125,855.052,0.451126,121,481,38,2111.75,,,,533592.724044735,5304591.20440146,10.8466892088714,143.915729284997
henrys,533552.724044735,5304591.20440146,wood,2018,2016,64.23,,0,83.1556,5.40909,0.717765,854.692,0.452493,121,481,38,2111.75,,,,533552.724044735,5304591.20440146,10.7039782819935,270.825683711201
henrys,533562.724044735,5304571.20440146,wood,2018,2016,61.67,,0,86.7937,5.0233,0.947529,854.854,0.427664,121,481,38,2111.75,,,,533562.724044735,5304571.20440146,10.7484700568611,258.178680144033
henrys,533572.724044735,5304741.20440146,wood,2018,2016,49.42,,0,84.0337,0.693477,0.0125601,854.57,0.479036,121,481,38,2111.75,,,,533572.724044735,5304741.20440146,10.7113252568734,191.236733405633
henrys,533672.724044735,5304921.20440146,wood,2018,2016,17.34,,0,41.2326,5.79057,3.01344,852.682,0.5722,121,481,38,2111.75,,,,533672.724044735,5304921.20440146,12.2335349815734,28.4170790942417
henrys,533682.724044735,5304921.20440146,wood,2018,2016,55.31,,0,44.045,5.858,3,852.966,0.567239,121,481,38,2111.75,,,,533682.724044735,5304921.20440146,13.41,275.384570822058
henrys,533822.724044735,5304041.20440146,wood,2018,2016,47.33,,0,43.4084,2.09996,0.0485429,855.048,0.49579,121,487,38,2110.75,,,,533822.724044735,5304041.20440146,11.9213209902081,202.102138443613
henrys,533822.724044735,5304021.20440146,wood,2018,2016,43.17,,0,43.9958,1.3409,0.736946,855.126,0.497244,121,487,38,2110.75,,,,533822.724044735,5304021.20440146,11.90749193825,177.532884535738
henrys,533822.724044735,5304051.20440146,wood,2018,2016,47.76,,0,43.4084,4.49624,0.0172417,855.019,0.505185,121,487,38,2110.75,,,,533822.724044735,5304051.20440146,11.9143427315387,204.500364773724
henrys,533602.724044735,5304891.20440146,wood,2018,2016,41.36,,0,85.33,5.90521,4.4662,853.965,1.26265,121,481,38,2111.75,,,,533602.724044735,5304891.20440146,10.7787896842235,148.968964070265
henrys,533582.724044735,5304891.20440146,wood,2018,2016,39.89,,0,91.7907,5.67743,10.3271,852.876,1.30073,121,481,38,2111.75,,,,533582.724044735,5304891.20440146,10.6879206129257,139.508588641522
henrys,533582.724044735,5304851.20440146,wood,2018,2016,37.86,,0,85.7274,4.2699,2.32114,854.637,1.2248,121,481,38,2111.75,,,,533582.724044735,5304851.20440146,10.7045054350139,128.853225635592
henrys,533582.724044735,5304881.20440146,wood,2018,2016,42.73,,0,91.7907,5.49571,6.35352,854.066,1.6773,121,481,38,2111.75,,,,533582.724044735,5304881.20440146,10.6925985224114,154.863829819326
henrys,533612.724044735,5304901.20440146,wood,2018,2016,36.66,,0,85.0715,5.86604,9.17751,853.366,1.59269,121,481,38,2111.75,,,,533612.724044735,5304901.20440146,10.8286986059827,124.269094411819
henrys,533432.724044735,5303131.20440146,wood,2018,2016,53.43,,0,0,0,1,861.198,0.48902,120,491,39,2110.25,,,,533432.724044735,5303131.20440146,10.9070053802177,217.129107355222
henrys,533612.724044735,5304891.20440146,wood,2018,2016,38.79,,0,85.0715,5.88942,2.72472,854.158,1.30678,121,481,38,2111.75,,,,533612.724044735,5304891.20440146,10.8396237897216,136.020295316911
henrys,533662.724044735,5304641.20440146,wood,2018,2016,59.48,25.56,89.67,43.4502,1.25536,0.227447,855.027,0.547526,121,481,38,2111.75,,,,533662.724044735,5304641.20440146,11.0182163085204,204.696745892053
henrys,533432.724044735,5304141.20440146,wood,2018,2016,57.68,,0,90.3693,5.76402,0.258842,855.213,0.483112,120,481,38,2112.5,,,,533432.724044735,5304141.20440146,10.4692062716364,229.861041157515
henrys,533432.724044735,5304121.20440146,wood,2018,2016,43.41,,0,87.6719,5.50426,0.706801,855.343,0.477291,120,481,38,2112.5,,,,533432.724044735,5304121.20440146,10.4778755517313,154.598958206007
henrys,533702.724044735,5303921.20440146,wood,2018,2016,44.05,,0,0,1.21463,0.689804,856.088,0.502189,121,487,38,2110.75,,,,533702.724044735,5303921.20440146,10.7067039247448,162.22284277682
henrys,533732.724044735,5303921.20440146,wood,2018,2016,64.7,28.15,92.76,89.045,1.03577,0,855.942,0.509745,121,487,38,2110.75,,,,533732.724044735,5303921.20440146,12.3717240015939,264.076322620159
henrys,533722.724044735,5303921.20440146,wood,2018,2016,64.74,31.63,39.31,44.275,1.11861,0,855.982,0.514715,121,487,38,2110.75,,,,533722.724044735,5303921.20440146,12.1990889739868,289.227553982149
henrys,533732.724044735,5303941.20440146,wood,2018,2016,62.7,31.6,92.76,84.6892,0.82577,0,855.861,0.490592,121,487,38,2110.75,,,,533732.724044735,5303941.20440146,11.7484176179406,238.328960466152
henrys,533752.724044735,5303921.20440146,wood,2018,2016,59.8,37.27,66.94,29.1056,1.06005,0,855.905,0.570119,121,487,38,2110.75,,,,533752.724044735,5303921.20440146,11.09,220.384339560153
henrys,533702.724044735,5303951.20440146,wood,2018,2016,49.07,,18.02,95.5011,0.760911,0,855.953,0.496643,121,487,38,2110.75,,,,533702.724044735,5303951.20440146,10.2630098297274,170.309282672445
henrys,533702.724044735,5303931.20440146,wood,2018,2016,46.71,,0,99.6319,0.868425,0,856.057,0.511449,121,487,38,2110.75,,,,533702.724044735,5303931.20440146,10.6466336727704,175.378995515721
henrys,533562.724044735,5304061.20440146,wood,2018,2016,55.07,,0,85.6019,5.29961,0,855.821,0.494278,121,487,38,2110.75,,,,533562.724044735,5304061.20440146,10.969825549831,227.494084944041
henrys,533562.724044735,5304081.20440146,wood,2018,2016,50.27,,0,86.5844,4.70558,0,855.803,0.492634,121,487,38,2110.75,,,,533562.724044735,5304081.20440146,10.9612575037123,200.954623463654
henrys,533562.724044735,5304091.20440146,wood,2018,2016,50.5,,0,87.2326,4.43523,0.247015,855.761,0.444185,121,487,38,2110.75,,,,533562.724044735,5304091.20440146,10.956961557392,202.129724176882
henrys,533592.724044735,5304561.20440146,wood,2018,2016,45.05,,0,86.2707,5.12805,1,855.205,0.520345,121,481,38,2111.75,,,,533592.724044735,5304561.20440146,10.8603288319435,170.456029538215
henrys,533442.724044735,5303611.20440146,wood,2018,2016,44.2,,0,88.4244,5.71258,0.987292,857.798,0.49242,120,481,38,2112.5,,,,533442.724044735,5303611.20440146,10.7347649807096,163.544694273438
henrys,533822.724044735,5304651.20440146,wood,2018,2016,55.41,,0,44.62,2.86328,0,854.424,0.507398,121,481,38,2111.75,,,,533822.724044735,5304651.20440146,11.6506121321474,243.945795702584
henrys,533822.724044735,5304621.20440146,wood,2018,2016,68.23,,0,44.16,0.995873,0,854.343,0.496224,121,481,38,2111.75,,,,533822.724044735,5304621.20440146,11.6225385376329,317.028042442737
henrys,533822.724044735,5304611.20440146,wood,2018,2016,59.87,,0,44.16,2.45539,0,854.343,0.520211,121,481,38,2111.75,,,,533822.724044735,5304611.20440146,11.5965236115857,268.413979333819
henrys,533602.724044735,5304561.20440146,wood,2018,2016,57.56,,0,87.1907,5.01427,1,855.304,0.564122,121,481,38,2111.75,,,,533602.724044735,5304561.20440146,10.8964285556799,239.462807120931
henrys,533662.724044735,5304651.20440146,wood,2018,2016,52.54,31.23,89.67,43.4502,1.4993,0.942616,854.994,0.528472,121,481,38,2111.75,,,,533662.724044735,5304651.20440146,11.0625638930242,167.371678375815
henrys,533822.724044735,5304861.20440146,wood,2018,2016,67.32,,0,47.3381,5.94616,1,853.769,0.494619,121,481,38,2111.75,,,,533822.724044735,5304861.20440146,11.5123946341155,309.022843023062
henrys,533822.724044735,5304791.20440146,wood,2018,2016,58.94,,0,42.78,2.25346,0,854.444,0.520791,121,481,38,2111.75,,,,533822.724044735,5304791.20440146,11.599685857572,263.149028999064
henrys,533822.724044735,5304871.20440146,wood,2018,2016,66.62,,0,44.3693,5.63492,0.766779,853.624,0.468711,121,481,38,2111.75,,,,533822.724044735,5304871.20440146,11.488678997493,304.433107973384
henrys,533042.724044735,5302951.20440146,wood,2018,2016,58.7,,0,87.8181,5.44325,0.317914,861.417,0.494086,120,491,39,2110.25,,,,533042.724044735,5302951.20440146,9.58795069869939,212.120992574864
henrys,533042.724044735,5302941.20440146,wood,2018,2016,44.43,,0,90.9544,1.92976,0.00744684,861.49,0.522568,120,491,39,2110.25,,,,533042.724044735,5302941.20440146,9.59228534405429,142.41183769311
henrys,533052.724044735,5302931.20440146,wood,2018,2016,27.44,,0,90.1807,3.78889,0.681157,861.546,0.487123,120,491,39,2110.25,,,,533052.724044735,5302931.20440146,9.63244250971502,59.7880950880569
henrys,533052.724044735,5302941.20440146,wood,2018,2016,7.26,,0,90.9544,1.67554,0,861.485,0.478968,120,491,39,2110.25,,,,533052.724044735,5302941.20440146,9.62810786435966,-39.352798962981
henrys,533042.724044735,5302931.20440146,wood,2018,2016,45.76,,0,0,3.73858,0,861.509,0.489191,120,491,39,2110.25,,,,533042.724044735,5302931.20440146,9.59661998940965,149.012763904677
henrys,533482.724044735,5303621.20440146,wood,2018,2016,57.45,,0,88.6963,0.582525,1,857.612,0.475491,120,481,38,2112.5,,,,533482.724044735,5303621.20440146,10.8737213599955,238.331303572631
henrys,533492.724044735,5303611.20440146,wood,2018,2016,43.14,,0,86.3544,1.93184,0.735945,857.685,0.450894,120,481,38,2112.5,,,,533492.724044735,5303611.20440146,10.9138795784839,160.988672464378
henrys,533482.724044735,5303631.20440146,wood,2018,2016,51.81,,0,88.6963,1.80845,1,857.535,0.482763,120,481,38,2112.5,,,,533482.724044735,5303631.20440146,10.8693866879345,207.479361901822
henrys,533532.724044735,5302971.20440146,wood,2018,2016,47.87,,0,28.2693,6.00015,1,862.522,0.535467,120,491,39,2110.25,,,,533532.724044735,5302971.20440146,11.3345471471584,194.825554724825
henrys,533442.724044735,5304211.20440146,wood,2018,2016,72.58,,0,87.8807,4.89664,0.954198,854.842,0.494995,120,481,38,2112.5,,,,533442.724044735,5304211.20440146,10.4746863652082,308.782810318532
henrys,533442.724044735,5304191.20440146,wood,2018,2016,73.6,,0,86.1456,5.48746,0,854.913,0.458497,120,481,38,2112.5,,,,533442.724044735,5304191.20440146,10.48335566696,314.448021911965
henrys,533442.724044735,5304231.20440146,wood,2018,2016,64.52,,0,87.4,4.42798,0.710225,854.701,0.457607,120,481,38,2112.5,,,,533442.724044735,5304231.20440146,10.4660170535495,265.925335555633
henrys,533432.724044735,5304221.20440146,wood,2018,2016,57.63,,0,87.4,5.13809,0,854.758,0.495307,120,481,38,2112.5,,,,533432.724044735,5304221.20440146,10.4345291095286,228.743115334585
henrys,533732.724044735,5304711.20440146,wood,2018,2016,44.85,35.61,18.4,0,1.99326,0,854.643,0.511546,121,481,38,2111.75,,,,533732.724044735,5304711.20440146,11.176134952292,165.151947886228
henrys,533432.724044735,5304231.20440146,wood,2018,2016,56.01,,0,87.4,4.67897,0,854.727,0.517436,120,481,38,2112.5,,,,533432.724044735,5304231.20440146,10.4301944586711,220.100855948032
henrys,533692.724044735,5304641.20440146,wood,2018,2016,59.1,30.62,74.98,0,2.37211,0,854.652,0.462535,121,481,38,2111.75,,,,533692.724044735,5304641.20440146,11.94,231.121852020137
henrys,533692.724044735,5304901.20440146,wood,2018,2016,73.62,21.15,90.05,43.8403,6.07466,2,853.793,0.630343,121,481,38,2111.75,,,,533692.724044735,5304901.20440146,12.5891132857642,324.453558490545
henrys,533782.724044735,5303851.20440146,wood,2018,2016,73.42,37.38,74.16,42.435,0.776925,0,855.685,0.515565,121,487,38,2110.75,,,,533782.724044735,5303851.20440146,10.32,268.500164877385
henrys,533822.724044735,5303881.20440146,wood,2018,2016,55.07,,0,43.6637,1.0205,0.683859,855.307,0.498067,121,487,38,2110.75,,,,533822.724044735,5303881.20440146,11.9328023811463,247.643411984755
henrys,533792.724044735,5303851.20440146,wood,2018,2016,17.24,29.11,88.9,42.2519,1.1486,0.684158,855.648,0.51806,121,487,38,2110.75,,,,533792.724044735,5303851.20440146,11.3503311484943,-25.4828001991312
henrys,533782.724044735,5303891.20440146,wood,2018,2016,74.8,29.01,74.16,32.5961,1.50579,0,855.537,0.486759,121,487,38,2110.75,,,,533782.724044735,5303891.20440146,11.62,314.862776159775
henrys,533712.724044735,5303901.20440146,wood,2018,2016,60.76,31.23,25.7,67.505,1.18768,0.688887,856.119,0.543322,121,487,38,2110.75,,,,533712.724044735,5303901.20440146,10.446537157567,231.744273161326
henrys,533762.724044735,5303871.20440146,wood,2018,2016,67.28,43.62,87.21,44.1816,1.19211,0.685842,855.731,0.50276,121,487,38,2110.75,,,,533762.724044735,5303871.20440146,12.0083585007097,274.130844439084
henrys,533702.724044735,5303911.20440146,wood,2018,2016,42.74,,0,0,1.02653,0.294647,856.108,0.494859,121,487,38,2110.75,,,,533702.724044735,5303911.20440146,10.4154885073992,149.915631507912
henrys,533792.724044735,5303861.20440146,wood,2018,2016,18.5,30.29,88.9,42.2519,0.761964,0,855.595,0.502177,121,487,38,2110.75,,,,533792.724044735,5303861.20440146,11.3186293020276,-18.5990584691579
henrys,533822.724044735,5303871.20440146,wood,2018,2016,47.24,,0,43.6637,1.04314,0.934192,855.358,0.511038,121,487,38,2110.75,,,,533822.724044735,5303871.20440146,11.9295094324397,201.713528751689
henrys,533822.724044735,5303861.20440146,wood,2018,2016,46.22,,0,43.6637,1.22271,0.934192,855.409,0.52183,121,487,38,2110.75,,,,533822.724044735,5303861.20440146,11.9388736661043,195.893343369902
henrys,533822.724044735,5303851.20440146,wood,2018,2016,41.55,,0,44.3734,1.07977,0.299421,855.425,0.500544,121,487,38,2110.75,,,,533822.724044735,5303851.20440146,11.963255528284,168.883687028436
henrys,533772.724044735,5303871.20440146,wood,2018,2016,66.52,39.45,74.16,42.9263,1.33022,0.731681,855.665,0.481775,121,487,38,2110.75,,,,533772.724044735,5303871.20440146,10.73,244.029381858664
henrys,533792.724044735,5303891.20440146,wood,2018,2016,18.49,22.35,87.27,45.6435,0.967651,0.250475,855.492,0.488729,121,487,38,2110.75,,,,533792.724044735,5303891.20440146,11.6793947208435,-15.260150084526
henrys,533662.724044735,5304121.20440146,wood,2018,2016,59.73,20.71,79.36,42.044,0.4129,0.0148938,855.317,0.508571,121,487,38,2110.75,,,,533662.724044735,5304121.20440146,11.5324739314565,223.540228697212
henrys,533672.724044735,5304111.20440146,wood,2018,2016,15.28,21.94,79.36,30.2344,0.783753,0.244799,855.331,0.52141,121,487,38,2110.75,,,,533672.724044735,5304111.20440146,11.6853557595422,-29.4880170756704
henrys,533532.724044735,5304061.20440146,wood,2018,2016,64.49,,0,87.4837,0.87255,0.75162,855.766,0.416559,121,487,38,2110.75,,,,533532.724044735,5304061.20440146,10.8621393313789,276.422963393496
henrys,533492.724044735,5304091.20440146,wood,2018,2016,67.75,,0,86.48,4.55453,0,855.822,0.53664,120,481,38,2112.5,,,,533492.724044735,5304091.20440146,10.7058177250503,289.829730744144
henrys,533482.724044735,5304071.20440146,wood,2018,2016,58.6,,0,88.6544,4.47052,0,855.852,0.451597,120,481,38,2112.5,,,,533482.724044735,5304071.20440146,10.6786624878049,239.895851620657
henrys,533482.724044735,5304081.20440146,wood,2018,2016,53.82,,0,88.6544,0.306024,0,855.843,0.50238,120,481,38,2112.5,,,,533482.724044735,5304081.20440146,10.6743280548999,214.11263521405
henrys,533482.724044735,5304051.20440146,wood,2018,2016,48.57,,0,87.4,5.51852,0.987448,856.014,0.497123,120,481,38,2112.5,,,,533482.724044735,5304051.20440146,10.687331334088,186.173406214222
henrys,533562.724044735,5304071.20440146,wood,2018,2016,51.23,,0,85.6019,4.68946,0,855.767,0.454238,121,487,38,2110.75,,,,533562.724044735,5304071.20440146,10.965546331807,206.313040462237
henrys,533562.724044735,5304051.20440146,wood,2018,2016,50.56,,0,87.9226,1.85237,0,855.844,0.486397,121,487,38,2110.75,,,,533562.724044735,5304051.20440146,10.9740956621895,202.808018121406
henrys,533632.724044735,5303641.20440146,wood,2018,2016,51.89,45.58,0,42.9925,1.37466,0.984625,857.545,0.432151,121,487,38,2110.75,,,,533632.724044735,5303641.20440146,11.4237463569613,219.259220548833
henrys,533632.724044735,5303621.20440146,wood,2018,2016,56.47,30.34,0,44.3693,0.33516,1,857.754,0.471254,121,487,38,2110.75,,,,533632.724044735,5303621.20440146,11.4285937071886,245.335938391074
henrys,533772.724044735,5304641.20440146,wood,2018,2016,73.82,42.16,74.26,79.396,2.07475,0.0480647,854.722,0.489658,121,481,38,2111.75,,,,533772.724044735,5304641.20440146,10.6926447903149,282.214783409635
henrys,533712.724044735,5304881.20440146,wood,2018,2016,70.18,33.21,81.75,35.0437,0.718718,1,854.068,0.594667,121,481,38,2111.75,,,,533712.724044735,5304881.20440146,12.5082291664552,306.1246134512
henrys,533732.724044735,5304801.20440146,wood,2018,2016,77.82,36.01,41.96,20.1825,3.69224,0,854.343,0.505646,121,481,38,2111.75,,,,533732.724044735,5304801.20440146,9.09,264.50977928477
henrys,533802.724044735,5304901.20440146,wood,2018,2016,59.3,24.88,1.94,0,5.6218,0,853.297,0.466356,121,481,38,2111.75,,,,533802.724044735,5304901.20440146,11.0747644824402,252.177260131638
henrys,533792.724044735,5304811.20440146,wood,2018,2016,31.79,42.24,88.84,41.5463,0.000264521,0,854.341,0.539932,121,481,38,2111.75,,,,533792.724044735,5304811.20440146,11.3226198379531,56.3113705580798
henrys,533662.724044735,5304601.20440146,wood,2018,2016,66.45,31.3,89.67,30.1056,1.575,1,855.051,0.53599,121,481,38,2111.75,,,,533662.724044735,5304601.20440146,10.8715787977158,239.182344955843
henrys,533532.724044735,5303531.20440146,wood,2018,2016,52.59,,0,86.8144,4.2375,0,858.292,0.489234,120,481,38,2112.5,,,,533532.724044735,5303531.20440146,11.0918706916601,216.43783049542
henrys,533602.724044735,5303661.20440146,wood,2018,2016,39.04,,0,85.2044,2.0834,1,857.471,0.509044,121,487,38,2110.75,,,,533602.724044735,5303661.20440146,11.2897582714368,144.378234852968
henrys,533592.724044735,5303611.20440146,wood,2018,2016,45.11,,0,89.01,5.62362,0.946476,857.956,0.50534,121,487,38,2110.75,,,,533592.724044735,5303611.20440146,11.2739049960134,178.210059636696
henrys,533592.724044735,5303651.20440146,wood,2018,2016,40.22,,0,88.32,0.166125,1,857.612,0.531989,121,487,38,2110.75,,,,533592.724044735,5303651.20440146,11.2565065872719,150.489633949822
henrys,533602.724044735,5303611.20440146,wood,2018,2016,44.02,,0,86.9819,4.49558,0.277444,858.027,0.57127,121,487,38,2110.75,,,,533602.724044735,5303611.20440146,11.3113457808768,172.73027553235
henrys,533592.724044735,5303661.20440146,wood,2018,2016,41.98,,0,88.5293,1.72295,1,857.552,0.566128,121,487,38,2110.75,,,,533592.724044735,5303661.20440146,11.2521799874997,160.28620693086
henrys,533692.724044735,5304011.20440146,wood,2018,2016,60.67,32.93,43.17,70.9026,0.726174,0,855.72,0.507528,121,487,38,2110.75,,,,533692.724044735,5304011.20440146,11.6315137079883,250.599185915501
henrys,533732.724044735,5304871.20440146,wood,2018,2016,68.75,33.42,72.31,46.46,0.840311,1,853.705,0.392436,121,481,38,2111.75,,,,533732.724044735,5304871.20440146,12.0737442922138,292.370803497986
henrys,533772.724044735,5304831.20440146,wood,2018,2016,77.1,45.77,73.51,38.5144,4.63923,1,854.156,0.564094,121,481,38,2111.75,,,,533772.724044735,5304831.20440146,11.44,323.203497552289
henrys,533792.724044735,5304861.20440146,wood,2018,2016,33.69,36.6,76.15,44.2828,5.75088,1,853.683,0.499704,121,481,38,2111.75,,,,533792.724044735,5304861.20440146,11.1841606485675,72.0141881943451
henrys,533672.724044735,5304691.20440146,wood,2018,2016,60.71,21.77,90.7,31.05,1.18326,0.0580862,854.756,0.450301,121,481,38,2111.75,,,,533672.724044735,5304691.20440146,11.2952476401687,217.547810095755
henrys,533602.724044735,5304321.20440146,wood,2018,2016,32.91,,0,87.6719,1.32172,0.945774,855.068,0.52787,121,487,38,2110.75,,,,533602.724044735,5304321.20440146,11.0035548444133,106.217508048685
henrys,533442.724044735,5304311.20440146,wood,2018,2016,65.43,,0,86.6893,3.43689,0.241294,854.254,0.436162,120,481,38,2112.5,,,,533442.724044735,5304311.20440146,10.4313397886136,269.764258546773
henrys,533672.724044735,5304811.20440146,wood,2018,2016,36.59,19.13,92,17.0407,1.01959,0.778342,854.503,0.490588,121,481,38,2111.75,,,,533672.724044735,5304811.20440146,11.4284602454157,83.132655045461
henrys,533562.724044735,5304331.20440146,wood,2018,2016,46.22,,0,87.86,2.14327,1,855.544,0.486426,121,487,38,2110.75,,,,533562.724044735,5304331.20440146,10.8526750358797,176.686452790735
henrys,533562.724044735,5304301.20440146,wood,2018,2016,40.86,,0,88.1526,0.316595,0.759971,855.565,0.461358,121,487,38,2110.75,,,,533562.724044735,5304301.20440146,10.8657708546279,147.717377018113
henrys,533562.724044735,5304321.20440146,wood,2018,2016,48.56,,0,88.5707,2.17967,1,855.526,0.472428,121,487,38,2110.75,,,,533562.724044735,5304321.20440146,10.8570543787115,189.515484368861
henrys,533662.724044735,5304041.20440146,wood,2018,2016,57.75,24.14,41.63,43.1084,1.8011,0,855.656,0.469151,121,487,38,2110.75,,,,533662.724044735,5304041.20440146,11.4031973276446,229.67078979828
henrys,533552.724044735,5304331.20440146,wood,2018,2016,43.02,,0,87.5674,2.4716,0.948231,855.617,0.502432,121,487,38,2110.75,,,,533552.724044735,5304331.20440146,10.8167812317981,158.629492279675
