field,x,y,farmer,year,prev_year,yld,prev_yld,aa_n,prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy,prec_py,gdd_cy,gdd_py,veg_cy,veg_py,veg_2py,X,Y,pro,NR
sec35mid,639185.883313345,5101410.12963972,broyles,2018,2016,46.76,63.28,61,64.85,2.67628,3,1277.54,0.495579,196,392,51.25,1985.5,,,,639185.883313345,5101410.12963972,12.159534066612,169.913909399938
sec35mid,639195.883313345,5101540.12963972,broyles,2018,2016,82.58,35.16,114.96,0,2.31822,3.40528,1284.39,0.65666,196,392,51.25,1985.5,,,,639195.883313345,5101540.12963972,11.6561340844673,338.74376251797
sec35mid,639165.883313345,5101580.12963972,broyles,2018,2016,85.63,29.82,114.63,52.19,2.70554,3.63293,1287.05,0.476715,196,392,51.25,1985.5,,,,639165.883313345,5101580.12963972,11.6309886811268,355.684858195429
sec35mid,639135.883313345,5101570.12963972,broyles,2018,2016,82.32,34.7,115.36,45.06,2.55557,3,1287.65,0.648656,196,392,51.25,1985.5,,,,639135.883313345,5101570.12963972,11.7897250436219,341.069067909867
sec35mid,639175.883313345,5101610.12963972,broyles,2018,2016,77.34,32.79,0,0,2.74152,3.90366,1288.2,0.617786,196,392,51.25,1985.5,,,,639175.883313345,5101610.12963972,11.6585335910613,370.404079933022
sec35mid,639035.883313345,5101520.12963972,broyles,2018,2016,80.36,41.94,0,0,4.28747,3.58665,1282.37,0.541038,196,392,51.25,1985.5,,,,639035.883313345,5101520.12963972,12.0954045496801,400.429525421849
sec35mid,639025.883313345,5101490.12963972,broyles,2018,2016,46.98,22.9,0,0,4.46126,8.12673,1280.95,0.80016,196,392,51.25,1985.5,,,,639025.883313345,5101490.12963972,12.1574068473952,203.959104498073
sec35mid,639035.883313345,5101420.12963972,broyles,2018,2016,41.59,32.08,0,0,4.195,10.6045,1278.51,0.632094,196,392,51.25,1985.5,,,,639035.883313345,5101420.12963972,12.2679272209203,173.535387960157
sec35mid,639035.883313345,5101490.12963972,broyles,2018,2016,54.21,32.5,0,0,4.52939,5.11431,1281.7,0.779528,196,392,51.25,1985.5,,,,639035.883313345,5101490.12963972,12.1426784017335,246.612578181772
sec35mid,639035.883313345,5101480.12963972,broyles,2018,2016,53.02,31.72,0,0,4.54162,6.22821,1281.55,0.950524,196,392,51.25,1985.5,,,,639035.883313345,5101480.12963972,12.1594874144669,239.861807305468
sec35mid,639035.883313345,5101460.12963972,broyles,2018,2016,41.73,37.31,0,0,4.51215,8.46029,1281,1.07081,196,392,51.25,1985.5,,,,639035.883313345,5101460.12963972,12.1944199336826,173.319508700049
sec35mid,639055.883313345,5101470.12963972,broyles,2018,2016,103.4,61.53,114.65,0,3.85046,2.10126,1282.37,0.539837,196,392,51.25,1985.5,,,,639055.883313345,5101470.12963972,12.1479854474977,477.035658865996
sec35mid,639045.883313345,5101470.12963972,broyles,2018,2016,60.18,39.33,0,0,4.05274,2.10126,1282.2,0.643419,196,392,51.25,1985.5,,,,639045.883313345,5101470.12963972,12.1626363854953,282.44745994878
sec35mid,639045.883313345,5101460.12963972,broyles,2018,2016,65.02,39.81,0,0,4.27278,2.52767,1282.02,0.750261,196,392,51.25,1985.5,,,,639045.883313345,5101460.12963972,12.1809905374295,311.608128941538
sec35mid,639055.883313345,5101440.12963972,broyles,2018,2016,98.69,61.63,0,0,3.22513,2.89769,1281.63,0.863699,196,392,51.25,1985.5,,,,639055.883313345,5101440.12963972,12.2066159549505,512.681736884879
sec35mid,639045.883313345,5101490.12963972,broyles,2018,2016,66.82,47.68,0,0,4.45135,3.58735,1282.69,0.686619,196,392,51.25,1985.5,,,,639045.883313345,5101490.12963972,12.1273564723686,321.068200041281
sec35mid,639045.883313345,5101480.12963972,broyles,2018,2016,62.64,44.66,0,0,4.22976,3.05927,1282.52,0.72485,196,392,51.25,1985.5,,,,639045.883313345,5101480.12963972,12.1447400061005,296.670224143122
sec35mid,639055.883313345,5101430.12963972,broyles,2018,2016,97.53,59.01,0,0,3.29431,3.52737,1281.13,0.920318,196,392,51.25,1985.5,,,,639055.883313345,5101430.12963972,12.2268473322636,506.452512189346
sec35mid,639125.883313345,5101510.12963972,broyles,2018,2016,67.25,35.55,115.49,45.06,2.99874,4.09985,1283.53,0.293655,196,392,51.25,1985.5,,,,639125.883313345,5101510.12963972,11.9283730158326,256.847931034565
sec35mid,639175.883313345,5101530.12963972,broyles,2018,2016,70.62,40.01,113.98,44.94,2.72092,3.59367,1284.33,0.453601,196,392,51.25,1985.5,,,,639175.883313345,5101530.12963972,11.7439258402575,272.685619818409
sec35mid,639035.883313345,5101610.12963972,broyles,2018,2016,72.06,47.37,0,0,3.97943,3.62679,1287.99,0.688841,196,392,51.25,1985.5,,,,639035.883313345,5101610.12963972,11.9862123015521,348.554153970533
sec35mid,639035.883313345,5101670.12963972,broyles,2018,2016,54.01,26.3,0,0,4.34898,6.09424,1289.56,0.330126,196,392,51.25,1985.5,,,,639035.883313345,5101670.12963972,11.9324922390542,241.427113864618
sec35mid,639075.883313345,5101690.12963972,broyles,2018,2016,53,34.04,0,0,3.88843,4,1293.51,0.52991,196,392,51.25,1985.5,,,,639075.883313345,5101690.12963972,11.862329974037,234.175312330002
sec35mid,639075.883313345,5101650.12963972,broyles,2018,2016,87.1,59.9,114.12,46.11,3.89642,4,1291.27,0.678595,196,392,51.25,1985.5,,,,639075.883313345,5101650.12963972,11.8904490694332,372.665920370136
sec35mid,639055.883313345,5101650.12963972,broyles,2018,2016,70.06,69.14,113.38,44.25,4.02784,4,1290.53,0.615781,196,392,51.25,1985.5,,,,639055.883313345,5101650.12963972,11.9204717427146,274.24235357076
sec35mid,639035.883313345,5101640.12963972,broyles,2018,2016,80.19,49.72,0,0,4.38337,4.62636,1288.81,0.563336,196,392,51.25,1985.5,,,,639035.883313345,5101640.12963972,11.9585362089912,395.552030236029
sec35mid,639035.883313345,5101550.12963972,broyles,2018,2016,84.85,47.78,0,0,4.19674,5.29534,1283.41,0.371882,196,392,51.25,1985.5,,,,639035.883313345,5101550.12963972,12.0535182705149,425.747706861825
sec35mid,639085.883313345,5101680.12963972,broyles,2018,2016,47.73,35.52,0,0,3.95534,4,1293.21,0.526266,196,392,51.25,1985.5,,,,639085.883313345,5101680.12963972,11.8560431065035,203.324553728864
sec35mid,639105.883313345,5101680.12963972,broyles,2018,2016,48.44,46.46,0,0,3.80277,2.96156,1293.9,0.6591,196,392,51.25,1985.5,,,,639105.883313345,5101680.12963972,11.8292958712424,206.996395787298
sec35mid,639095.883313345,5101680.12963972,broyles,2018,2016,46.18,42.9,0,0,3.92603,3.58981,1293.35,0.423004,196,392,51.25,1985.5,,,,639095.883313345,5101680.12963972,11.8425744201724,194.061517013901
sec35mid,639075.883313345,5101410.12963972,broyles,2018,2016,85.46,53.22,115.09,61.88,3.0653,3.5279,1279.93,0.647996,196,392,51.25,1985.5,,,,639075.883313345,5101410.12963972,12.2490888977143,373.31122176064
sec35mid,639155.883313345,5101490.12963972,broyles,2018,2016,74.56,38.82,113.87,44.94,2.88322,3.10055,1281.95,0.407306,196,392,51.25,1985.5,,,,639155.883313345,5101490.12963972,11.8940670011592,299.618170171659
sec35mid,639115.883313345,5101530.12963972,broyles,2018,2016,60.83,34.53,113.9,45.45,3.13976,4,1285.32,0.633175,196,392,51.25,1985.5,,,,639115.883313345,5101530.12963972,11.9144144201765,219.795168640112
sec35mid,639095.883313345,5101430.12963972,broyles,2018,2016,84.68,61.44,90.02,107.56,2.58865,3,1280.58,0.581424,196,392,51.25,1985.5,,,,639095.883313345,5101430.12963972,12.1792009669839,380.089028137644
sec35mid,639155.883313345,5101460.12963972,broyles,2018,2016,79.26,38.73,74.45,30.38,2.87187,2.10161,1280.37,0.414363,196,392,51.25,1985.5,,,,639155.883313345,5101460.12963972,11.9765249467171,350.602192868406
sec35mid,639045.883313345,5101610.12963972,broyles,2018,2016,73.28,54.5,0,0,3.74646,3.05659,1288.28,0.639796,196,392,51.25,1985.5,,,,639045.883313345,5101610.12963972,11.9700283561626,355.303969723079
sec35mid,639035.883313345,5101570.12963972,broyles,2018,2016,84.7,51.7,0,0,3.95181,9.07555,1285.07,0.674024,196,392,51.25,1985.5,,,,639035.883313345,5101570.12963972,12.0287806613822,424.124741226694
sec35mid,639045.883313345,5101680.12963972,broyles,2018,2016,48.47,30.42,0,0,4.05038,6.58735,1290.83,0.453165,196,392,51.25,1985.5,,,,639045.883313345,5101680.12963972,11.9104535002106,208.587896500003
sec35mid,639045.883313345,5101640.12963972,broyles,2018,2016,77.26,46.62,0,0,4.22312,4.05597,1289.31,0.592312,196,392,51.25,1985.5,,,,639045.883313345,5101640.12963972,11.9436013180879,377.947717284379
sec35mid,639025.883313345,5101520.12963972,broyles,2018,2016,67.78,27.09,0,0,4.29946,4.5863,1281.94,0.694514,196,392,51.25,1985.5,,,,639025.883313345,5101520.12963972,12.1113338351169,326.380127979721
sec35mid,639415.883313345,5101430.12963972,broyles,2018,2016,40.87,24.23,0,0,4.63276,7.60595,1280,0.837569,196,392,51.25,1985.5,,,,639415.883313345,5101430.12963972,11.7856011786167,162.278701542049
sec35mid,639065.883313345,5101420.12963972,broyles,2018,2016,86.82,48.98,115.31,61.88,3.22637,3.52748,1280.54,0.764068,196,392,51.25,1985.5,,,,639065.883313345,5101420.12963972,12.2368264527024,380.946715627168
sec35mid,639055.883313345,5101450.12963972,broyles,2018,2016,108.94,62.07,115.96,0,3.46508,1.95796,1282.01,0.817592,196,392,51.25,1985.5,,,,639055.883313345,5101450.12963972,12.1866721218127,510.668081516475
sec35mid,639085.883313345,5101420.12963972,broyles,2018,2016,84.13,63.97,89.89,61.88,2.72341,3,1280.33,0.560378,196,392,51.25,1985.5,,,,639085.883313345,5101420.12963972,12.2156289294634,377.945352064215
sec35mid,639075.883313345,5101470.12963972,broyles,2018,2016,89.81,61.95,114.5,61.88,2.61905,2,1282.53,0.663877,196,392,51.25,1985.5,,,,639075.883313345,5101470.12963972,12.1167746410497,395.490736849474
sec35mid,639145.883313345,5101580.12963972,broyles,2018,2016,84.29,29.37,114.76,45.06,2.41,3.09739,1287.8,0.587691,196,392,51.25,1985.5,,,,639145.883313345,5101580.12963972,11.7414808522376,351.346891322647
sec35mid,639425.883313345,5101410.12963972,broyles,2018,2016,44.43,21.01,0,0,4.12853,4.70967,1280.19,0.809063,196,392,51.25,1985.5,,,,639425.883313345,5101410.12963972,11.8252701999657,183.58715546676
sec35mid,639065.883313345,5101430.12963972,broyles,2018,2016,86.08,52.49,114.18,61.88,3.00722,2.95771,1281.12,0.751715,196,392,51.25,1985.5,,,,639065.883313345,5101430.12963972,12.2153481770537,376.504760701967
sec35mid,639465.883313345,5101480.12963972,broyles,2018,2016,57.44,36.03,0,0,3.2189,0.743529,1282.54,0.894045,196,392,51.25,1985.5,,,,639465.883313345,5101480.12963972,11.6980407010632,256.637096737106
sec35mid,639115.883313345,5101620.12963972,broyles,2018,2016,60.49,35.91,114.55,48.66,3.08614,5.09599,1289.73,0.182912,196,392,51.25,1985.5,,,,639115.883313345,5101620.12963972,11.836446929807,215.758718150953
sec35mid,639585.883313345,5101840.12963972,broyles,2018,2016,62.74,23.94,0,0,1.36031,3,1282.24,0.641289,196,392,51.25,1985.5,,,,639585.883313345,5101840.12963972,11.2579658270389,276.781513434341
sec35mid,639265.883313345,5101420.12963972,broyles,2018,2016,82.08,55.54,0,0,1.98086,2.10301,1275.88,0.571013,196,392,51.25,1985.5,,,,639265.883313345,5101420.12963972,10.32,353.559954214663
sec35mid,639225.883313345,5101480.12963972,broyles,2018,2016,63.44,55.41,92.83,45.42,2.40074,4.40352,1280.45,0.766584,196,392,51.25,1985.5,,,,639225.883313345,5101480.12963972,11.12,227.397803736155
sec35mid,639255.883313345,5101430.12963972,broyles,2018,2016,75.05,43.44,0,0,2.10309,3,1276.45,0.554435,196,392,51.25,1985.5,,,,639255.883313345,5101430.12963972,11.4363624277903,350.956281027513
sec35mid,639235.883313345,5101460.12963972,broyles,2018,2016,67.36,60.05,114.72,45.42,2.305,5.04097,1278.79,0.58236,196,392,51.25,1985.5,,,,639235.883313345,5101460.12963972,11.6831615722586,251.906609363002
sec35mid,639235.883313345,5101450.12963972,broyles,2018,2016,65.41,57.7,115.37,45.42,2.28529,4.10196,1278.18,0.4705,196,392,51.25,1985.5,,,,639235.883313345,5101450.12963972,11.7408974555883,241.697897161734
sec35mid,639095.883313345,5101580.12963972,broyles,2018,2016,73.5,29.05,114.49,45.54,3.44856,3.62976,1287.55,0.488078,196,392,51.25,1985.5,,,,639095.883313345,5101580.12963972,11.8993327363889,293.228365664555
sec35mid,639125.883313345,5101600.12963972,broyles,2018,2016,61.02,26.44,113.99,43.76,2.89925,3.03949,1288.75,0.436647,196,392,51.25,1985.5,,,,639125.883313345,5101600.12963972,11.8123931940171,218.614574585769
sec35mid,639485.883313345,5101740.12963972,broyles,2018,2016,67.25,45.84,115,45.91,1.61442,4.39019,1285.55,0.55139,196,392,51.25,1985.5,,,,639485.883313345,5101740.12963972,11.432249032611,244.795201260029
sec35mid,639505.883313345,5101780.12963972,broyles,2018,2016,95.37,60.72,114.72,45.91,1.83022,3.94458,1284.24,0.489841,196,392,51.25,1985.5,,,,639505.883313345,5101780.12963972,11.3813652107754,402.646371047929
sec35mid,639535.883313345,5101750.12963972,broyles,2018,2016,49.84,58.2,114.33,46.04,1.73785,4,1281.66,0.424146,196,392,51.25,1985.5,,,,639535.883313345,5101750.12963972,11.3854928769617,145.479576280307
sec35mid,639545.883313345,5101850.12963972,broyles,2018,2016,66.69,31.45,0,0,1.62007,5.08827,1283.99,0.453412,196,392,51.25,1985.5,,,,639545.883313345,5101850.12963972,11.2828226674689,299.573073200105
sec35mid,639455.883313345,5101730.12963972,broyles,2018,2016,52.03,37.94,115.07,54.27,1.1841,5.45991,1288.25,0.379782,196,392,51.25,1985.5,,,,639455.883313345,5101730.12963972,11.4621671283908,158.990041902017
sec35mid,639395.883313345,5101780.12963972,broyles,2018,2016,68.61,22.36,113.7,47.05,3.74911,6,1289.91,0.36385,196,392,51.25,1985.5,,,,639395.883313345,5101780.12963972,11.4677388344083,254.13570073369
sec35mid,639165.883313345,5101420.12963972,broyles,2018,2016,88.82,41.82,114.8,30.38,2.70206,3,1278.49,0.504425,196,392,51.25,1985.5,,,,639165.883313345,5101420.12963972,12.1184469972092,389.516851766607
sec35mid,639085.883313345,5101470.12963972,broyles,2018,2016,77.83,60.34,89.24,61.88,2.28703,2.36929,1282.34,0.578429,196,392,51.25,1985.5,,,,639085.883313345,5101470.12963972,12.1000329466197,337.641503512405
sec35mid,639125.883313345,5101540.12963972,broyles,2018,2016,73.09,43.31,114.01,45.06,3.12191,4,1286.06,0.662005,196,392,51.25,1985.5,,,,639125.883313345,5101540.12963972,11.8683935769238,290.276061931192
sec35mid,639595.883313345,5101790.12963972,broyles,2018,2016,75.47,38.44,0,0,2.06896,2.85952,1281.47,1.07099,196,392,51.25,1985.5,,,,639595.883313345,5101790.12963972,11.2984394342379,349.343843551745
sec35mid,639565.883313345,5101430.12963972,broyles,2018,2016,41.21,30.07,0,0,1.61613,7.34684,1272.41,0.670453,196,392,51.25,1985.5,,,,639565.883313345,5101430.12963972,11.7177044129654,163.229212929734
sec35mid,639125.883313345,5101450.12963972,broyles,2018,2016,72.4,54.02,64.71,61.36,2.49404,2.59121,1280.56,0.490297,196,392,51.25,1985.5,,,,639125.883313345,5101450.12963972,12.0777734645941,318.122896121954
sec35mid,639535.883313345,5101450.12963972,broyles,2018,2016,77.58,59.38,115.42,45.04,1.65634,6.54931,1275.16,0.429194,196,392,51.25,1985.5,,,,639535.883313345,5101450.12963972,11.7099190283593,311.245602322053
sec35mid,639515.883313345,5101520.12963972,broyles,2018,2016,36.3,41.09,58.98,28.81,1.73041,6.90015,1280.14,0.683826,196,392,51.25,1985.5,,,,639515.883313345,5101520.12963972,11.6296328360464,101.975999235529
sec35mid,639525.883313345,5101510.12963972,broyles,2018,2016,48.91,34.45,59.7,52.28,1.87496,8.93872,1277.78,0.445546,196,392,51.25,1985.5,,,,639525.883313345,5101510.12963972,11.636957393312,174.208534069671
sec35mid,639545.883313345,5101510.12963972,broyles,2018,2016,75.9,44.97,0,0,2.01031,5.32545,1275.08,0.0610435,196,392,51.25,1985.5,,,,639545.883313345,5101510.12963972,11.6261857133845,361.200357440157
sec35mid,639555.883313345,5101430.12963972,broyles,2018,2016,57.15,37.19,0,0,1.60263,7,1272.78,0.342591,196,392,51.25,1985.5,,,,639555.883313345,5101430.12963972,11.7246671414263,255.522229099984
sec35mid,639525.883313345,5101520.12963972,broyles,2018,2016,51.56,42.26,59,47.2,1.88416,8.28858,1278.29,0.562816,196,392,51.25,1985.5,,,,639525.883313345,5101520.12963972,11.6248080788469,189.592184662034
sec35mid,639545.883313345,5101530.12963972,broyles,2018,2016,76.56,39.01,0,0,2.0602,6.61262,1276.06,0.0886222,196,392,51.25,1985.5,,,,639545.883313345,5101530.12963972,11.6021845312204,364.309365357859
sec35mid,639515.883313345,5101460.12963972,broyles,2018,2016,68.7,46.59,110.13,49.01,1.76945,7.65054,1277.81,0.348668,196,392,51.25,1985.5,,,,639515.883313345,5101460.12963972,11.7072639594103,262.712041416046
sec35mid,639555.883313345,5101520.12963972,broyles,2018,2016,72.14,45.68,0,0,2.06297,5.09985,1275.15,0.184286,196,392,51.25,1985.5,,,,639555.883313345,5101520.12963972,11.6082204839257,339.10921773574
sec35mid,639135.883313345,5101480.12963972,broyles,2018,2016,70.07,26.18,80.9,61.36,2.88628,3.1009,1281.52,0.374171,196,392,51.25,1985.5,,,,639135.883313345,5101480.12963972,11.9729716587596,293.062999750403
sec35mid,639075.883313345,5101530.12963972,broyles,2018,2016,102,61,114.25,46.18,3.75591,3,1284.73,0.581818,196,392,51.25,1985.5,,,,639075.883313345,5101530.12963972,12.0074061982187,463.91825011257
sec35mid,639165.883313345,5101560.12963972,broyles,2018,2016,77.92,30.22,149.3,44.94,2.34769,3,1286.14,0.455805,196,392,51.25,1985.5,,,,639165.883313345,5101560.12963972,11.6719429326528,293.916657669872
sec35mid,639565.883313345,5101630.12963972,broyles,2018,2016,55.07,30.18,0,0,1.65952,4,1278.63,0.585763,196,392,51.25,1985.5,,,,639565.883313345,5101630.12963972,11.4806100380942,238.482138693018
sec35mid,639555.883313345,5101650.12963972,broyles,2018,2016,53.58,32.34,0,0,1.65601,4.44512,1279.34,0.729784,196,392,51.25,1985.5,,,,639555.883313345,5101650.12963972,11.4671266962699,229.726695001894
sec35mid,639455.883313345,5101650.12963972,broyles,2018,2016,44.2,24.49,0,0,1.94483,2.93711,1288.68,0.751137,196,392,51.25,1985.5,,,,639455.883313345,5101650.12963972,11.5267696702719,177.375574359693
sec35mid,639455.883313345,5101660.12963972,broyles,2018,2016,43.56,20.67,0,0,1.71127,4.60234,1288.83,0.670275,196,392,51.25,1985.5,,,,639455.883313345,5101660.12963972,11.5186648037114,173.58831654125
sec35mid,639455.883313345,5101570.12963972,broyles,2018,2016,27.65,10.37,0,0,3.37602,7.15519,1285.98,1.29491,196,392,51.25,1985.5,,,,639455.883313345,5101570.12963972,11.59594515665,83.5942750810509
sec35mid,639445.883313345,5101580.12963972,broyles,2018,2016,30.88,14.15,0,0,3.87958,11.6458,1286.17,1.48434,196,392,51.25,1985.5,,,,639445.883313345,5101580.12963972,11.5891671023449,102.042709433114
sec35mid,639425.883313345,5101670.12963972,broyles,2018,2016,26.34,28.49,0,0,3.52583,13.6092,1292.21,2.31191,196,392,51.25,1985.5,,,,639425.883313345,5101670.12963972,11.5266904338611,75.3967852236385
sec35mid,639435.883313345,5101640.12963972,broyles,2018,2016,34.86,11.53,0,0,4.12533,5.04905,1288.5,0.681996,196,392,51.25,1985.5,,,,639435.883313345,5101640.12963972,11.5439044965504,124.270114987476
sec35mid,639455.883313345,5101540.12963972,broyles,2018,2016,40.42,10.88,0,0,4.14921,5.00466,1282.58,0.209604,196,392,51.25,1985.5,,,,639455.883313345,5101540.12963972,11.6260588684426,157.293462505832
sec35mid,639075.883313345,5101630.12963972,broyles,2018,2016,81.26,48.63,127.47,46.11,3.69232,4.03933,1289.94,0.472098,196,392,51.25,1985.5,,,,639075.883313345,5101630.12963972,11.9037997553319,331.756034386391
sec35mid,639125.883313345,5101570.12963972,broyles,2018,2016,55.58,35.52,114.49,45.06,3.29632,3,1287.83,0.717316,196,392,51.25,1985.5,,,,639125.883313345,5101570.12963972,11.824812009311,186.960266065642
sec35mid,639475.883313345,5101620.12963972,broyles,2018,2016,54.54,33.81,114.75,47.91,1.82131,6.94132,1286.22,0.582632,196,392,51.25,1985.5,,,,639475.883313345,5101620.12963972,11.5427757438301,175.092221842505
sec35mid,639525.883313345,5101460.12963972,broyles,2018,2016,68.69,42.51,115.17,50.31,1.69193,6.65117,1276.08,0.368166,196,392,51.25,1985.5,,,,639525.883313345,5101460.12963972,11.7019385352621,259.811829151252
sec35mid,639455.883313345,5101620.12963972,broyles,2018,2016,53.22,21.7,0,0,2.13775,2.78388,1288.07,0.743975,196,392,51.25,1985.5,,,,639455.883313345,5101620.12963972,11.5515316408115,229.373709527953
sec35mid,639465.883313345,5101540.12963972,broyles,2018,2016,36.62,17.22,0,0,3.70338,4.28012,1283,0.365941,196,392,51.25,1985.5,,,,639465.883313345,5101540.12963972,11.6240852099527,135.428020546569
sec35mid,639465.883313345,5101580.12963972,broyles,2018,2016,51.61,35,0,0,2.20773,4.84265,1286.59,1.12757,196,392,51.25,1985.5,,,,639465.883313345,5101580.12963972,11.5835686239581,220.785008554383
sec35mid,639475.883313345,5101510.12963972,broyles,2018,2016,73.96,29.8,109.58,56.99,2.92074,1.39089,1282.49,0.672825,196,392,51.25,1985.5,,,,639475.883313345,5101510.12963972,11.6564759438196,292.008366888977
sec35mid,639495.883313345,5101440.12963972,broyles,2018,2016,70.95,42.73,115.53,49.01,2.01927,4.49285,1279.61,0.616209,196,392,51.25,1985.5,,,,639495.883313345,5101440.12963972,11.7459551408818,273.816419934077
sec35mid,639455.883313345,5101440.12963972,broyles,2018,2016,25.69,31.26,0,0,2.54686,2.93761,1281.63,0.680921,196,392,51.25,1985.5,,,,639455.883313345,5101440.12963972,11.7613340660936,73.9208865237835
sec35mid,639455.883313345,5101450.12963972,broyles,2018,2016,47.01,28.63,0,0,2.44149,2.93779,1281.81,0.64518,196,392,51.25,1985.5,,,,639455.883313345,5101450.12963972,11.7450072570237,197.228891472301
sec35mid,639455.883313345,5101520.12963972,broyles,2018,2016,40.54,16.83,0,0,4.50299,1.70791,1282.31,0.554368,196,392,51.25,1985.5,,,,639455.883313345,5101520.12963972,11.6483193155194,158.318062674372
sec35mid,639445.883313345,5101500.12963972,broyles,2018,2016,35.6,18.63,0,0,4.83061,4,1281.52,0.441533,196,392,51.25,1985.5,,,,639445.883313345,5101500.12963972,11.6734409682902,130.218050795421
sec35mid,639455.883313345,5101550.12963972,broyles,2018,2016,38.91,8.55,0,0,3.9625,8.68949,1283.33,0.341362,196,392,51.25,1985.5,,,,639455.883313345,5101550.12963972,11.6156319251772,148.464600118018
sec35mid,639185.883313345,5100590.12963972,broyles,2018,2016,110.56,72.28,0,0,2.79618,1,1249.39,0.422861,194,381,55,2014.5,,,,639185.883313345,5100590.12963972,14.25,650.241019082558
sec35mid,639175.883313345,5100580.12963972,broyles,2018,2016,107.97,73.25,0,0,2.58309,1,1249.48,0.541937,194,381,55,2014.5,,,,639175.883313345,5100580.12963972,14.22,632.44656723375
sec35mid,639435.883313345,5101460.12963972,broyles,2018,2016,46.13,21.36,0,0,4.8531,3.25408,1282.02,0.933847,196,392,51.25,1985.5,,,,639435.883313345,5101460.12963972,11.7310387739224,191.896821667386
sec35mid,639445.883313345,5101490.12963972,broyles,2018,2016,30.64,16.64,0,0,5.05628,3.64698,1281.68,0.488705,196,392,51.25,1985.5,,,,639445.883313345,5101490.12963972,11.686601625029,101.774729937091
sec35mid,639505.883313345,5101660.12963972,broyles,2018,2016,40.57,44.73,81.67,45.49,1.70278,5.96302,1283.69,0.532461,196,392,51.25,1985.5,,,,639505.883313345,5101660.12963972,11.4899806873978,112.207061722024
sec35mid,639195.883313345,5100720.12963972,broyles,2018,2016,78.06,71.43,114.41,45.65,3.39185,2,1252.42,0.47378,194,381,55,2014.5,,,,639195.883313345,5100720.12963972,12.74,342.174680573835
sec35mid,639185.883313345,5100660.12963972,broyles,2018,2016,90.76,83.4,113.44,45.65,3.50244,1.12968,1250.46,0.430208,194,381,55,2014.5,,,,639185.883313345,5100660.12963972,12.6291488543442,417.332321417927
sec35mid,639185.883313345,5100710.12963972,broyles,2018,2016,84.09,67.11,116.1,45.65,3.37183,2,1251.99,0.48256,194,381,55,2014.5,,,,639185.883313345,5100710.12963972,12.0758344794784,359.544351707197
sec35mid,639085.883313345,5101540.12963972,broyles,2018,2016,89.24,50.09,113.34,46.18,3.76991,3,1285.49,0.546933,196,392,51.25,1985.5,,,,639085.883313345,5101540.12963972,11.9708775655112,388.154907238856
sec35mid,639195.883313345,5101410.12963972,broyles,2018,2016,42.6,63.51,30.6,64.85,2.75185,3,1277.38,0.483232,196,392,51.25,1985.5,,,,639195.883313345,5101410.12963972,12.1612032328714,161.567064038444
