"geometry","cell_id","field","x","y","grid","farmer","year","prev_year","yld","prev_yld","aa_n","prev_aa_n","aspect_rad","slope","elev","tpi","prec_cy_d","prec_py_d","gdd_cy_d","gdd_py_d","prec_cy_g","prec_py_g","gdd_cy_g","gdd_py_g","ndvi_cy_s","ndvi_py_s","ndvi_2py_s","ndvi_cy_l","ndvi_py_l","ndvi_2py_l","ndre_cy","ndre_py","ndre_2py","cire_cy","cire_py","cire_2py","ssm_cy","ssm_py","susm_cy","susm_py","musym"
"0101000020E6100000BF81D788D04A5BC05DFEA8729E044740","29_71","sec1east","641687.240883809","5099686.67697333","grid","broyles","2019","2017","72","88.11","128.02","118.029","1.38223","1","1233.37","0.489316","36","375",NULL,"2037","107.442","432.405","103.9","2039.22","0.0982056","0.796121","0.172604","-0.0279027","0.886336","0.244364","0.0130835","-0.000750072","-0.020572",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000B449607CD04A5BC0E6D94565A1044740","30_71","sec1east","641687.240883809","5099696.67697333","grid","broyles","2019","2017","65.08","92.97","195.15","118.029","1.39508","1","1233.35","0.484738","36","375",NULL,"2037","107.442","432.405","103.9","2039.22","0.0968716","0.795847","0.180425","-0.0279027","0.886336","0.244364","0.0130835","-0.000750072","-0.020572",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000F53997A6D24A5BC03CF005849E044740","29_70","sec1east","641677.240883809","5099686.67697333","grid","broyles","2019","2017","72.59","90.27","128.78","118.029","1.50164","0.401142","1233.51","0.510236","36","375",NULL,"2037","107.442","432.405","103.9","2039.22","0.0972504","0.800129","0.176512","-0.0251767","0.850665","0.256767","0.00969779","-0.00326404","-0.0167741",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000763B209AD24A5BC052CFA276A1044740","30_70","sec1east","641677.240883809","5099696.67697333","grid","broyles","2019","2017","71.68","94.32","128.74","118.029","1.50961","1","1233.51","0.508071","36","375",NULL,"2037","107.442","432.405","103.9","2039.22","0.0946248","0.801387","0.179371","-0.0251767","0.850665","0.256767","0.00969779","-0.00326404","-0.0167741",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000062F7965F14A5BC079D4DCAA5B044740","6_56","sec1east","641537.240883809","5099456.67697333","grid","broyles","2019","2017","61.87","55.08","128.79","66.4835","3.73944","3","1229.74","0.517669","36","375",NULL,"2037","107.442","432.405","103.9","2039.22","0.0843955","0.741859","0.185499","-0.0259443","0.850083","0.265922","0.0110776","-0.000989669","-0.0210902",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000016CBE47EF4A5BC01A9784995B044740","6_57","sec1east","641547.240883809","5099456.67697333","grid","broyles","2019","2017","60.95","53.78","127.62","56.6368","3.72479","2.58755","1230.1","0.532715","36","375",NULL,"2037","107.442","432.405","103.9","2039.22","0.0819026","0.727752","0.179297","-0.023881","0.865541","0.250335","0.0110776","-0.000989669","-0.0210902",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000DEAC032AED4A5BC085092C885B044740","6_58","sec1east","641557.240883809","5099456.67697333","grid","broyles","2019","2017","55.5","47.81","141.6","56.6368","3.68221","2","1230.26","0.535433","36","375",NULL,"2037","107.442","432.405","103.9","2039.22","0.0849112","0.722411","0.174446","-0.023881","0.865541","0.250335","0.0109326","-0.00101922","-0.020854",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000A33F2E3CDC4A5BC0B0555CFD5A044740","6_66","sec1east","641637.240883809","5099456.67697333","grid","broyles","2019","2017","62.36","57.99","129.83","59.6862","3.95005","1.95058","1232.16","0.579444","36","375",NULL,"2037","107.442","432.405","103.9","2039.22","0.0846456","0.73946","0.179716","-0.0209381","0.866257","0.247993","0.0111774","-0.000824385","-0.0248511",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E610000078A3731EDA4A5BC04EF600EC5A044740","6_67","sec1east","641647.240883809","5099456.67697333","grid","broyles","2019","2017","56.96","46.26","128.59","59.6862","3.91085","1.59161","1232.3","0.59402","36","375",NULL,"2037","107.442","432.405","103.9","2039.22","0.0850662","0.702569","0.177351","-0.021742","0.849087","0.235786","0.011121","-0.000890632","-0.0241015",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000F9DDFBB6204B5BC06D2ABE58B0054740","121_31","sec1east","641287.240883809","5100606.67697333","grid","broyles","2019","2017","99.53","17.91","0","0","2.14607","0.606167","1236.97","0.501576","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.047352","0.295312","0.231013","-0.00922627","0.481696","0.377804","0.00528072","0.00848826","-0.0390992",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E610000057953642274B5BC022AD3DC2A4054740","117_28","sec1east","641257.240883809","5100566.67697333","grid","broyles","2019","2017","119.71","88.35","127.94","55.5138","2.15708","0","1236.98","0.498034","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.101032","0.794259","0.141302","-0.0218474","0.798264","0.263808","0.0119406","-0.00338291","-0.033151",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E61000007F706224254B5BC04BACECB0A4054740","117_29","sec1east","641267.240883809","5100566.67697333","grid","broyles","2019","2017","115.91","84.37","128.56","57.7903","2.13588","0","1236.94","0.501876","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.106939","0.783969","0.145393","-0.0211883","0.79376","0.258249","0.0116536","0.00591685","-0.0344626",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000C488D130254B5BC0EC864FBEA1054740","116_29","sec1east","641267.240883809","5100556.67697333","grid","broyles","2019","2017","108.89","90.48","128.56","55.7488","2.13096","0","1236.89","0.503342","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.0971772","0.787414","0.141478","-0.0287167","0.896192","0.259819","0.0116536","0.00591685","-0.0344626",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E61000000974A54E274B5BC03884A0CFA1054740","116_28","sec1east","641257.240883809","5100556.67697333","grid","broyles","2019","2017","118.3","101.91","127.91","55.7488","2.15729","0","1236.94","0.501325","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.107925","0.797355","0.145769","-0.0272503","0.8952","0.261294","0.0119406","-0.00338291","-0.033151",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000DA4E145B274B5BC0725A03DD9E054740","115_28","sec1east","641257.240883809","5100546.67697333","grid","broyles","2019","2017","116.55","94.07","127.92","57.809","2.15438","0","1236.9","0.502492","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.0879843","0.796976","0.168988","-0.0272503","0.8952","0.261294","0.012358","0.0018411","-0.03121",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E61000006E39DC2B234B5BC024F3C3C79B054740","114_30","sec1east","641277.240883809","5100536.67697333","grid","broyles","2019","2017","99.76","83.82","128.74","59.0684","2.07785","0","1236.71","0.495063","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.0768611","0.787196","0.168586","-0.0287167","0.896192","0.259819","0.0111628","0.00481621","-0.0296359",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000ACADAF49254B5BC0963915D99B054740","114_29","sec1east","641267.240883809","5100536.67697333","grid","broyles","2019","2017","103.18","84.38","129.09","59.0684","2.09985","0","1236.81","0.500628","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.0836662","0.792043","0.160915","-0.0287167","0.896192","0.259819","0.0120441","0.00544007","-0.0295774",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000C9258367274B5BC0CE2F66EA9B054740","114_28","sec1east","641257.240883809","5100536.67697333","grid","broyles","2019","2017","97.59","93.61","128.14","59.0684","2.15963","0","1236.86","0.502504","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.0946663","0.796602","0.162025","-0.0272503","0.8952","0.261294","0.012358","0.0018411","-0.03121",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000BFCB6BCD2D4B5BC0F7FAB92B99054740","113_25","sec1east","641227.240883809","5100526.67697333","grid","broyles","2019","2017","100.75","98.42","128.37","59.1568","2.24489","0","1237.01","0.501398","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.058079","0.752651","0.15978","-0.0292099","0.885445","0.25943","0.0132991","-4.0405e-05","-0.0299318",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E61000006AA5FDC02D4B5BC01631571E9C054740","114_25","sec1east","641227.240883809","5100536.67697333","grid","broyles","2019","2017","93.33","78.51","128.37","59.1568","2.27593","0","1237.06","0.504133","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.0754825","0.761302","0.1528","-0.0275155","0.892081","0.25993","0.0117487","0.00883544","-0.0295053",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000928198AF2B4B5BC0F8F8691A99054740","113_26","sec1east","641237.240883809","5100526.67697333","grid","broyles","2019","2017","123.14","102.83","125.28","59.1568","2.17349","0","1236.93","0.494824","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.101199","0.77081","0.143352","-0.0292099","0.885445","0.25943","0.0103572","0.00989379","-0.0340141",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000A9212AA32B4B5BC08D2B070D9C054740","114_26","sec1east","641237.240883809","5100536.67697333","grid","broyles","2019","2017","115.86","87.24","125.28","59.1568","2.23811","0","1236.97","0.493752","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.0973422","0.778546","0.170881","-0.0275155","0.892081","0.25993","0.0110567","0.0126731","-0.0312833",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000683C63D22F4B5BC0311F44229F054740","115_24","sec1east","641217.240883809","5100546.67697333","grid","broyles","2019","2017","103.85","71.97","128.24","58.3332","2.34558","0","1237.14","0.506533","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.0855646","0.767445","0.150899","-0.0278672","0.882211","0.25284","0.0117487","0.00883544","-0.0295053",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000E447F5C52F4B5BC02357E114A2054740","116_24","sec1east","641217.240883809","5100556.67697333","grid","broyles","2019","2017","115.26","77.19","128.21","58.3332","2.35029","0","1237.19","0.511328","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.108263","0.780537","0.136869","-0.0278672","0.882211","0.25284","0.0103886","0.00576501","-0.03347",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000347B8FB42D4B5BC05966F4109F054740","115_25","sec1east","641227.240883809","5100546.67697333","grid","broyles","2019","2017","107.42","92.57","128.92","58.3332","2.3114","0","1237.1","0.503125","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.0978576","0.772573","0.144195","-0.0275155","0.892081","0.25993","0.0117487","0.00883544","-0.0295053",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E6100000A37F4B38234B5BC0BBCE26D598054740","113_30","sec1east","641277.240883809","5100526.67697333","grid","broyles","2019","2017","117.68","111.79","128.74","60.4712","2.01639","0","1236.68","0.498281","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.074399","0.787151","0.156424","-0.0288983","0.891825","0.26906","0.0112293","0.00562397","-0.0318034",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
"0101000020E61000004DBA1E56254B5BC0A11178E698054740","113_29","sec1east","641267.240883809","5100526.67697333","grid","broyles","2019","2017","106.79","117.95","129.09","60.4712","2.13674","0","1236.77","0.500806","36","372",NULL,"2032.75","107.442","432.405","103.9","2039.22","0.057998","0.787129","0.151759","-0.0288983","0.891825","0.26906","0.0126968","0.0102505","-0.0337259",NULL,NULL,NULL,"12.8875","15.0517","81.8728","106.056","30"
