"geometry","cell_id","field","x","y","grid","farmer","year","prev_year","yld","prev_yld","aa_n","prev_aa_n","aspect_rad","slope","elev","tpi","prec_cy_d","prec_py_d","gdd_cy_d","gdd_py_d","prec_cy_g","prec_py_g","gdd_cy_g","gdd_py_g","ndvi_cy_s","ndvi_py_s","ndvi_2py_s","ndvi_cy_l","ndvi_py_l","ndvi_2py_l","ndre_cy","ndre_py","ndre_2py","cire_cy","cire_py","cire_2py","ssm_cy","ssm_py","susm_cy","susm_py","musym"
"0101000020E6100000BA91D7133FA35BC05A7C703861F24740","166_56","henrys","533582.724044735","5304571.20440146","grid","wood","2016","2015",NULL,NULL,"83.9707",NULL,"5.15698","0.715772","855.06","0.456423","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.450868","0.359561","0.535169",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000B43DBDE23CA35BC0364B0C3461F24740","166_57","henrys","533592.724044735","5304571.20440146","grid","wood","2016","2015",NULL,NULL,"83.9707",NULL,"5.05694","0.986868","855.137","0.471766","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.450868","0.359561","0.535169",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000055EA856F43A35BC0CE6CAD2667F24740","168_54","henrys","533562.724044735","5304591.20440146","grid","wood","2016","2015",NULL,NULL,"86.02",NULL,"4.65413","1","854.879","0.517467","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.440918","0.353232","0.559809",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000009AB5881915A35BC0D2FEBC8BADF24740","192_75","henrys","533772.724044735","5304831.20440146","grid","wood","2016","2015","45.77","27.36","38.5144",NULL,"4.63923","1","854.156","0.564094","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.420014","0.709518","0.779092",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000CBAD192015A35BC042BB47A6A7F24740","190_75","henrys","533772.724044735","5304811.20440146","grid","wood","2016","2015","45.53","28.87","17.6442",NULL,"1.46296","0.0149082","854.341","0.550296","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.415199","0.728867","0.808056",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000D3BA3A9222A35BC01C9DFAF163F24740","167_69","henrys","533712.724044735","5304581.20440146","grid","wood","2016","2015","30.85","20.43","46.6693",NULL,"3.60812","0","854.705","0.535281","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.364522","0.63707","0.645907",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000C016BD8517A35BC06C6C077F78F24740","174_74","henrys","533762.724044735","5304651.20440146","grid","wood","2016","2015","53.73","25.3","91.4057",NULL,"2.27317","0","854.837","0.531516","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.406816","0.701772","0.750569",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000466DCA151EA35BC077D8FE7E7BF24740","175_71","henrys","533732.724044735","5304661.20440146","grid","wood","2016","2015","34.43","21.24","17.94",NULL,"4.84133","1","854.791","0.546517","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.399156","0.691559","0.725091",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000009473037822A35BC05854D0877BF24740","175_69","henrys","533712.724044735","5304661.20440146","grid","wood","2016","2015","33.58","20.32","32.315",NULL,"4.53864","0","854.642","0.481391","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.377687","0.654542","0.705262",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000007BC20FE426A35BC03C5570B872F24740","172_67","henrys","533692.724044735","5304631.20440146","grid","wood","2016","2015","20.51",NULL,"0",NULL,"1.05298","0","854.642","0.450086","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.37734","0.641679","0.674313",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000006557C9E026A35BC0C80C2BAB75F24740","173_67","henrys","533692.724044735","5304641.20440146","grid","wood","2016","2015","30.62",NULL,"0",NULL,"2.37211","0","854.652","0.462535","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.378382","0.650967","0.700862",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000852C56E726A35BC0EB9CB5C56FF24740","171_67","henrys","533692.724044735","5304621.20440146","grid","wood","2016","2015","11.41",NULL,"0",NULL,"1.20724","0.0448278","854.664","0.469498","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.37734","0.641679","0.674313",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000028604A7B22A35BC031A0159578F24740","174_69","henrys","533712.724044735","5304651.20440146","grid","wood","2016","2015","33.2","22.22","32.315",NULL,"4.34471","0","854.643","0.475845","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.377687","0.654542","0.705262",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000B3EBADE41BA35BC0019A957A7BF24740","175_72","henrys","533742.724044735","5304661.20440146","grid","wood","2016","2015","26.69","29.75","17.94",NULL,"0.577295","0.061596","854.84","0.567836","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.406261","0.701143","0.748047",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000AF4B917E22A35BC03DEB5AA275F24740","173_69","henrys","533712.724044735","5304641.20440146","grid","wood","2016","2015","36.17","24.34","32.315",NULL,"5.2539","0","854.642","0.464546","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.377687","0.654542","0.705262",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000007AE69BC624A35BC0F317A80361F24740","166_68","henrys","533702.724044735","5304571.20440146","grid","wood","2016","2015",NULL,"21.94","17.9819",NULL,"1.64577","0","854.648","0.487052","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.36575","0.638283","0.637679",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000FB4155C324A35BC04AD362F663F24740","167_68","henrys","533702.724044735","5304581.20440146","grid","wood","2016","2015",NULL,"25.77","18.4",NULL,"2.37956","0","854.649","0.468097","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.364522","0.63707","0.645907",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000DBF5C7BC24A35BC09D47D8DB69F24740","169_68","henrys","533702.724044735","5304601.20440146","grid","wood","2016","2015",NULL,"23.59","18.4",NULL,"4.66433","0","854.653","0.455842","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.364522","0.63707","0.645907",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000004797757122A35BC04FBA456D81F24740","177_69","henrys","533712.724044735","5304681.20440146","grid","wood","2016","2015","34.25","20.1","18.13",NULL,"3.93142","0","854.643","0.48181","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.371071","0.660462","0.727138",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000F46C35DC3CA35BC0FCD4811967F24740","168_57","henrys","533592.724044735","5304591.20440146","grid","wood","2016","2015",NULL,NULL,"84.3681",NULL,"5.0211","0.946125","855.052","0.451126","80","344","574.75","2174.25","86.0052","358.681","675.612","2127.39",NULL,NULL,NULL,"0.443068","0.355271","0.559115",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
