"geometry","cell_id","field","x","y","grid","farmer","year","prev_year","yld","prev_yld","aa_n","prev_aa_n","aspect_rad","slope","elev","tpi","prec_cy_d","prec_py_d","gdd_cy_d","gdd_py_d","prec_cy_g","prec_py_g","gdd_cy_g","gdd_py_g","ndvi_cy_s","ndvi_py_s","ndvi_2py_s","ndvi_cy_l","ndvi_py_l","ndvi_2py_l","ndre_cy","ndre_py","ndre_2py","cire_cy","cire_py","cire_2py","ssm_cy","ssm_py","susm_cy","susm_py","musym"
"0101000020E6100000DAD3B8B820A05BC00FD7762823F44740","116_18","minnie","537215.210925068","5306119.65512763","grid","wood","2016","2015",NULL,NULL,"104.883",NULL,"1.91533","0.802574","847.664","0.572573","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.413085","0.515868","0.528926",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000002CBBB25327A05BC069FF9D511DF44740","114_15","minnie","537185.210925068","5306099.65512763","grid","wood","2016","2015",NULL,NULL,"104.563",NULL,"1.79494","1","847.961","0.549412","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.414476","0.459944","0.648165",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000008E2877572EA05BC04A2CCCFBC1F34740","83_12","minnie","537155.210925068","5305789.65512763","grid","wood","2016","2015",NULL,NULL,"102.89",NULL,"4.94608","0.0485117","847.57","0.524447","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.394461","0.602358","0.665023",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000002AC8D84827A05BC01CE4C82926F44740","117_15","minnie","537185.210925068","5306129.65512763","grid","wood","2016","2015",NULL,NULL,"101.673",NULL,"1.583","1","847.965","0.49534","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.427182","0.382561","0.619051",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000CBDE9F4C2EA05BC00163F7D3CAF34740","86_12","minnie","537155.210925068","5305819.65512763","grid","wood","2016","2015",NULL,NULL,"102.89",NULL,"2.73919","0.951742","847.711","0.565482","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.436979","0.613616","0.694563",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000E4C302492EA05BC0AD73B0C6CDF34740","87_12","minnie","537155.210925068","5305829.65512763","grid","wood","2016","2015",NULL,NULL,"102.89",NULL,"3.09379","0.807581","847.764","0.544244","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.428949","0.598446","0.681772",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000065E7BE2A30A05BC0731A73A70EF44740","109_11","minnie","537145.210925068","5306049.65512763","grid","wood","2016","2015",NULL,NULL,"101.314",NULL,"1.59732","0","848.14","0.510323","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.389928","0.550803","0.639318",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000A0F1212730A05BC00E1A2C9A11F44740","110_11","minnie","537145.210925068","5306059.65512763","grid","wood","2016","2015",NULL,NULL,"101.314",NULL,"1.59893","0","848.14","0.505693","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.389928","0.550803","0.639318",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000B3FA842330A05BC0E018E58C14F44740","111_11","minnie","537145.210925068","5306069.65512763","grid","wood","2016","2015",NULL,NULL,"101.314",NULL,"1.6057","0","848.141","0.504591","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.403653","0.575309","0.642872",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000BAE792B22BA05BC021AD104E20F44740","115_13","minnie","537165.210925068","5306109.65512763","grid","wood","2016","2015",NULL,NULL,"102.779",NULL,"1.60088","0","848.126","0.524026","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.423576","0.50038","0.655731",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000009DD3538129A05BC0F8FC334920F44740","115_14","minnie","537175.210925068","5306109.65512763","grid","wood","2016","2015",NULL,NULL,"102.779",NULL,"1.5643","0","848.103","0.539644","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.414476","0.459944","0.648165",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000008CB9C4127A05BC0FCCD3A0F2CF44740","119_15","minnie","537185.210925068","5306149.65512763","grid","wood","2016","2015",NULL,NULL,"102.203",NULL,"2.30173","0.143195","848.026","0.518039","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.427182","0.382561","0.619051",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000046BA5C1025A05BC0636E5D0A2CF44740","119_16","minnie","537195.210925068","5306149.65512763","grid","wood","2016","2015",NULL,NULL,"102.203",NULL,"2.00226","0.803171","847.977","0.528218","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.449159","0.397406","0.61997",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000BBCAFE3D27A05BC0BDC1F3012FF44740","120_15","minnie","537185.210925068","5306159.65512763","grid","wood","2016","2015",NULL,NULL,"102.203",NULL,"1.8504","0.757652","848.067","0.542457","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.406902","0.322964","0.578209",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000003B7ABE0C25A05BC0236116FD2EF44740","120_16","minnie","537195.210925068","5306159.65512763","grid","wood","2016","2015",NULL,NULL,"102.203",NULL,"1.71758","1","848.003","0.532054","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.420538","0.329967","0.561879",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000001DC5B2E30A05BC00E1ABAB40BF44740","108_11","minnie","537145.210925068","5306039.65512763","grid","wood","2016","2015",NULL,NULL,"103.468",NULL,"2.41391","0","848.14","0.518165","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.389928","0.550803","0.639318",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000C4D2D1C327A05BC0B97B36EDC1F34740","83_15","minnie","537185.210925068","5305789.65512763","grid","wood","2016","2015",NULL,NULL,"103.923",NULL,"1.2489","1","847.397","0.467705","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.373064","0.582376","0.644705",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000025FC33C027A05BC0C18BEFDFC4F34740","84_15","minnie","537185.210925068","5305799.65512763","grid","wood","2016","2015",NULL,NULL,"103.923",NULL,"1.62987","0.95129","847.345","0.441148","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.421768","0.592001","0.669925",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000004A386FE72DA05BC0E60C34601DF44740","114_12","minnie","537155.210925068","5306099.65512763","grid","wood","2016","2015",NULL,NULL,"114.922",NULL,"1.6057","0","848.137","0.504005","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.423576","0.50038","0.655731",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000006D720CEB2DA05BC06F117B6D1AF44740","113_12","minnie","537155.210925068","5306089.65512763","grid","wood","2016","2015",NULL,NULL,"105.472",NULL,"1.59498","0","848.137","0.506292","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.395719","0.486654","0.640462",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000082F2E6D527A05BC0D11F992FB3F34740","78_15","minnie","537185.210925068","5305739.65512763","grid","wood","2016","2015",NULL,NULL,"100.866",NULL,"2.69398","0.192777","847.511","0.492966","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.33742","0.568981","0.618741",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000AC2149D227A05BC0C2335222B6F34740","79_15","minnie","537185.210925068","5305749.65512763","grid","wood","2016","2015",NULL,NULL,"100.866",NULL,"1.96845","0.0491345","847.586","0.561395","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.33742","0.568981","0.618741",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000007747AE8830A05BC01111A800C2F34740","83_11","minnie","537145.210925068","5305789.65512763","grid","wood","2016","2015",NULL,NULL,"102.89",NULL,"4.72401","0.798366","847.493","0.529126","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.41602","0.633305","0.703901",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000F353B15E2EA05BC0E4035A16BCF34740","81_12","minnie","537155.210925068","5305769.65512763","grid","wood","2016","2015",NULL,NULL,"102.89",NULL,"4.97603","0.394248","847.583","0.53113","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.394461","0.602358","0.665023",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000D43E145B2EA05BC07C181309BFF34740","82_12","minnie","537155.210925068","5305779.65512763","grid","wood","2016","2015",NULL,NULL,"102.89",NULL,"4.78404","0.798015","847.593","0.542227","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.394461","0.602358","0.665023",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000C1881CEB34A05BC07DD95E0AC2F34740","83_9","minnie","537125.210925068","5305789.65512763","grid","wood","2016","2015",NULL,NULL,"101.078",NULL,"4.39665","0.846524","847.285","0.475522","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.405155","0.638133","0.719071",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000008867E5B932A05BC021A08305C2F34740","83_10","minnie","537135.210925068","5305789.65512763","grid","wood","2016","2015",NULL,NULL,"101.078",NULL,"4.41157","0.655425","847.394","0.487266","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.41602","0.633305","0.703901",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000833080E734A05BC084EF17FDC4F34740","84_9","minnie","537125.210925068","5305799.65512763","grid","wood","2016","2015",NULL,NULL,"101.078",NULL,"3.65823","0.392047","847.291","0.435822","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.443038","0.648604","0.742716",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000090CF48B632A05BC026B53CF8C4F34740","84_10","minnie","537135.210925068","5305799.65512763","grid","wood","2016","2015",NULL,NULL,"101.078",NULL,"4.16465","0.191325","847.432","0.483926","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.451658","0.645536","0.734415",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000001ED7E3E334A05BC0BE04D1EFC7F34740","85_9","minnie","537125.210925068","5305809.65512763","grid","wood","2016","2015",NULL,NULL,"101.078",NULL,"3.78335","0.799068","847.416","0.511383","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.443038","0.648604","0.742716",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000003030DD3732A05BC031A688272CF44740","119_10","minnie","537135.210925068","5306149.65512763","grid","wood","2016","2015",NULL,NULL,"102.203",NULL,"1.19453","0","848.143","0.500418","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.437205","0.478395","0.64064",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000996E403432A05BC0F09E411A2FF44740","120_10","minnie","537135.210925068","5306159.65512763","grid","wood","2016","2015",NULL,NULL,"102.203",NULL,"1.19453","0","848.143","0.500359","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.396274","0.338853","0.563748",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000BCCF5D5F3FA05BC02BD0A7442CF44740","119_4","minnie","537075.210925068","5306149.65512763","grid","wood","2016","2015",NULL,NULL,"102.508",NULL,"2.75804","0","848.139","0.529589","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.500581","0.522211","0.628032",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000060094B1C30A05BC02A1457721AF44740","113_11","minnie","537145.210925068","5306089.65512763","grid","wood","2016","2015",NULL,NULL,"105.472",NULL,"1.6057","0","848.141","0.502839","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.403653","0.575309","0.642872",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000007BA1894D32A05BC02FC132771AF44740","113_10","minnie","537135.210925068","5306089.65512763","grid","wood","2016","2015",NULL,NULL,"102.321",NULL,"1.19453","0","848.143","0.500647","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.403653","0.575309","0.642872",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000A3C50B7225A05BC017ABDA70DCF34740","92_16","minnie","537195.210925068","5305879.65512763","grid","wood","2016","2015",NULL,NULL,"99.7202",NULL,"1.55008","1","847.251","0.513904","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.377741","0.498659","0.600746",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000CB9FF94A3DA05BC0441506AA14F44740","111_5","minnie","537085.210925068","5306069.65512763","grid","wood","2016","2015",NULL,NULL,"103.41",NULL,"3.74725","0","848.141","0.545064","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.454142","0.638575","0.701548",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000025265E473DA05BC04A19BF9C17F44740","112_5","minnie","537085.210925068","5306079.65512763","grid","wood","2016","2015",NULL,NULL,"103.41",NULL,"4.93461","0.0453909","848.129","0.530978","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.454142","0.638575","0.701548",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000056ABC2433DA05BC0871C788F1AF44740","113_5","minnie","537085.210925068","5306089.65512763","grid","wood","2016","2015",NULL,NULL,"103.41",NULL,"5.24401","0.191775","848.115","0.526086","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.454142","0.638575","0.701548",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000612F27403DA05BC0FB1E31821DF44740","114_5","minnie","537085.210925068","5306099.65512763","grid","wood","2016","2015",NULL,NULL,"103.41",NULL,"5.27361","0","848.065","0.488463","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.50218","0.631259","0.692",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000F149F73523A05BC04C232844E5F34740","95_17","minnie","537205.210925068","5305909.65512763","grid","wood","2016","2015",NULL,NULL,"102.818",NULL,"1.63606","1","847.045","0.433373","79.1974","349.566","572.309","2174.11","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.362143","0.456806","0.596012",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000A0A66B202AA05BC0115866919EF34740","71_14","minnie","537175.210925068","5305669.65512763","grid","wood","2016","2015",NULL,NULL,"100.414",NULL,"2.52938","0","847.751","0.523725","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.344995","0.476047","0.56458",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000009F1DCE1C2AA05BC083721F84A1F34740","72_14","minnie","537175.210925068","5305679.65512763","grid","wood","2016","2015",NULL,NULL,"100.414",NULL,"5.8523","0.0496569","847.674","0.488394","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.337117","0.545711","0.567567",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000759330192AA05BC02C8CD876A4F34740","73_14","minnie","537175.210925068","5305689.65512763","grid","wood","2016","2015",NULL,NULL,"100.414",NULL,"6.15679","0.241646","847.644","0.512612","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.337117","0.545711","0.567567",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000A2EF565C25A05BC012CF3021EEF34740","98_16","minnie","537195.210925068","5305939.65512763","grid","wood","2016","2015",NULL,NULL,"101.134",NULL,"1.70174","1","847.237","0.49194","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.366414","0.461422","0.612037",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000E9C7B85825A05BC052D2E913F1F34740","99_16","minnie","537195.210925068","5305949.65512763","grid","wood","2016","2015",NULL,NULL,"101.134",NULL,"1.79951","1","847.271","0.502103","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.36769","0.456474","0.619177",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000001B2D018634A05BC033199C9614F44740","111_9","minnie","537125.210925068","5306069.65512763","grid","wood","2016","2015",NULL,NULL,"102.321",NULL,"0","0","848.143","0.505197","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.414235","0.611568","0.636817",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E610000080B4648234A05BC03C19558917F44740","112_9","minnie","537125.210925068","5306079.65512763","grid","wood","2016","2015",NULL,NULL,"102.321",NULL,"0","0","848.143","0.500861","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.414235","0.611568","0.636817",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000007C6C084437A05BC0258C45A1A1F34740","72_8","minnie","537115.210925068","5305679.65512763","grid","wood","2016","2015",NULL,NULL,"103.593",NULL,"3.84563","0","847.516","0.517021","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.340112","0.59843","0.61061",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000AF606C4037A05BC0CBABFE93A4F34740","73_8","minnie","537115.210925068","5305689.65512763","grid","wood","2016","2015",NULL,NULL,"103.593",NULL,"0.15708","0","847.495","0.521972","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.340112","0.59843","0.61061",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E61000004C30108039A05BC074A8F4CD98F34740","69_7","minnie","537105.210925068","5305649.65512763","grid","wood","2016","2015",NULL,NULL,"103.593",NULL,"3.2314","0.793453","847.484","0.56938","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.342805","0.593296","0.613156",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000A1C7849330A05BC049D07C28B9F34740","80_11","minnie","537145.210925068","5305759.65512763","grid","wood","2016","2015",NULL,NULL,"102.465",NULL,"4.58581","1","847.448","0.534395","79","347","573","2175.25","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.368814","0.61391","0.658102",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000519DCCBE29A05BC08F0EEB2AEEF34740","98_14","minnie","537175.210925068","5305939.65512763","grid","wood","2016","2015",NULL,NULL,"102.765",NULL,"1.5713","1","847.572","0.492754","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.369218","0.493272","0.633765",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
"0101000020E6100000620D6AEC2BA05BC0FBB38022F1F34740","99_13","minnie","537165.210925068","5305949.65512763","grid","wood","2016","2015",NULL,NULL,"102.765",NULL,"1.64935","1","847.69","0.503975","80","360","569.5","2169.5","84.9541","354.701","680.862","2122.81",NULL,NULL,NULL,"0.385725","0.516879","0.639548",NULL,NULL,NULL,NULL,NULL,NULL,"8.6321","4.80717","56.6151","39.7528","38B"
