"geometry","cell_id","field","x","y","grid","farmer","year","prev_year","yld","prev_yld","aa_n","prev_aa_n","aspect_rad","slope","elev","tpi","prec_cy_d","prec_py_d","gdd_cy_d","gdd_py_d","prec_cy_g","prec_py_g","gdd_cy_g","gdd_py_g","ndvi_cy_s","ndvi_py_s","ndvi_2py_s","ndvi_cy_l","ndvi_py_l","ndvi_2py_l","ndre_cy","ndre_py","ndre_2py","cire_cy","cire_py","cire_2py","ssm_cy","ssm_py","susm_cy","susm_py","musym"
"0101000020E610000062C90C33424B5BC0770490F720044740","4_99","sec1west","641160.16143609","5099248.88335425","grid","broyles","2019","2016","60.08","18.38","120.22","43.8296","3.98008","2","1226.3","0.488295","36","368",NULL,"2032.5","107.442","416.747","103.9","2101.11","0.0988244","0.264059",NULL,"-0.0235482","0.493584","0.393856","0.0118474","-0.013723",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000197A9FF73D4B5BC0FC6CF7D420044740","4_101","sec1west","641180.16143609","5099248.88335425","grid","broyles","2019","2016","51.07","17.09","116.77","43.8296","3.65141","2","1226.77","0.54371","36","368",NULL,"2032.5","107.442","416.747","103.9","2101.11","0.0930094","0.269726",NULL,"-0.0252257","0.505494","0.459861","0.0110894","-0.0200208",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000005014A226424B5BC0A1C02DEA23044740","5_99","sec1west","641160.16143609","5099258.88335425","grid","broyles","2019","2016","55.66","16.61","118.47","43.8296","4.11655","2","1226.53","0.522877","36","368",NULL,"2032.5","107.442","416.747","103.9","2101.11","0.101927","0.272687",NULL,"-0.0235482","0.493584","0.393856","0.0126186","-0.0116936",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000003131EB08404B5BC07499E1D823044740","5_100","sec1west","641170.16143609","5099258.88335425","grid","broyles","2019","2016","56","28.5","117.77","43.8296","3.78828","2","1226.9","0.561432","36","368",NULL,"2032.5","107.442","416.747","103.9","2101.11","0.0850403","0.258879",NULL,"-0.0252257","0.505494","0.459861","0.0131576","-0.00964985",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000BF95E659FC4B5BC04944FD24AF054740","137_8","sec1west","640250.16143609","5100578.88335425","grid","broyles","2019","2016","23.31","23.99","109.18","0","3.20037","0.866455","1245.19","0.527478","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.0987573","0.21995",NULL,"-0.0010247","0.547325","0.360173","0.0075814","-0.0250581",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000FF819295004C5BC0403E5F47AF054740","137_6","sec1west","640230.16143609","5100578.88335425","grid","broyles","2019","2016","27.48","13.48","121.75","0","3.72818","0","1245.17","0.543886","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.0840557","0.198186",NULL,"-0.00174137","0.524284","0.346411","0.020806","-0.0147388",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000A57D3ED1044C5BC049F7BF69AF054740","137_4","sec1west","640210.16143609","5100578.88335425","grid","broyles","2019","2016","31.63","23.72","125.01","0","2.80378","0","1245.09","0.584646","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.0858518","0.176065",NULL,"-0.013972","0.418507","0.335743","0.0158479","-0.0346177",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000E67D68B3024C5BC0E2C28F58AF054740","137_5","sec1west","640220.16143609","5100578.88335425","grid","broyles","2019","2016","30.34","24.15","120.16","0","4.08619","0","1245.14","0.541826","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.0852095","0.199743",NULL,"-0.013972","0.418507","0.335743","0.0183406","-0.0232727",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E610000095BA7E9F244B5BC02404AC121D044740","3_113","sec1west","641300.16143609","5099238.88335425","grid","broyles","2019","2016",NULL,NULL,"0","0","3.76865","1","1225.87","0.485684","36","368",NULL,"2032.5","107.442","416.747","103.9","2101.11","0.061332","0.151413",NULL,"-0.0281247","0.347106","0.277069","0.0122918","-0.0170424",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000DC0A77028A4B5BC0F5D56B75AE054740","138_62","sec1west","640790.16143609","5100588.88335425","grid","broyles","2019","2016","81.26","13.94","117.71","47.0244","2.28536","1","1242","0.499385","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.0766154","0.201073",NULL,"-0.0215162","0.228568","0.413765","0.00305219","-0.0269851",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","33"
"0101000020E61000005A31A4278A4B5BC0E66E929DA5054740","135_62","sec1west","640790.16143609","5100558.88335425","grid","broyles","2019","2016","70.72","28.09","118.5","47.0244","2.35051","1","1241.64","0.506837","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.0950655","0.27868",NULL,"-0.00938305","0.512861","0.41859","0.00343773","-0.0212245",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","33"
"0101000020E6100000A9AF1A49794B5BC076DE765C20054740","90_71","sec1west","640880.16143609","5100108.88335425","grid","broyles","2019","2016","105.16","42.46","116.98","47.4655","1.20121","0.42375","1238.33","0.540294","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.109351","0.343063",NULL,"-0.0293498","0.795248","0.667597","0.00911329","-0.0325604",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000F010E661794B5BC004323B771A054740","88_71","sec1west","640880.16143609","5100088.88335425","grid","broyles","2019","2016","79.28","42.01","117.02","47.4655","1.5443","0","1238.33","0.495845","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.0892586","0.301069",NULL,"-0.0299787","0.760238","0.626498","0.0106999","-0.0339418",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000BF62B17A794B5BC01F82FF9114054740","86_71","sec1west","640880.16143609","5100068.88335425","grid","broyles","2019","2016","59.12","38.71","119.03","47.4655","1.09735","0.0488398","1238.39","0.507344","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.0871202","0.27747",NULL,"-0.0295431","0.709922","0.59327","0.0118148","-0.0210583",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000F5FC73DB7D4B5BC069EDADDC0B054740","83_69","sec1west","640860.16143609","5100038.88335425","grid","broyles","2019","2016","75.91","49.26","118.01","47.4655","1.18278","0","1238.57","0.496655","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.105983","0.293537",NULL,"-0.0284308","0.68289","0.59134","0.00639109","-0.0164279",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000005621D9E77D4B5BC0830A10EA08054740","82_69","sec1west","640860.16143609","5100028.88335425","grid","broyles","2019","2016","77.08","47.29","116.99","47.4655","1.15984","0","1238.59","0.494783","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.103231","0.29491",NULL,"-0.0284308","0.68289","0.59134","0.00639109","-0.0164279",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E610000098A8A9C27D4B5BC09CB0E9C111054740","85_69","sec1west","640860.16143609","5100058.88335425","grid","broyles","2019","2016","59.7","48.83","118.88","47.4655","1.08681","0","1238.53","0.507723","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.101005","0.282943",NULL,"-0.0252128","0.665037","0.591544","0.00467196","-0.0134905",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000B5D40ECF7D4B5BC071CF4BCF0E054740","84_69","sec1west","640860.16143609","5100048.88335425","grid","broyles","2019","2016","73.91","49.09","118.21","47.4655","1.20318","0","1238.55","0.504499","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.103088","0.286718",NULL,"-0.0252128","0.665037","0.591544","0.00467196","-0.0134905",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000009E7844B67D4B5BC0EB9087B414054740","86_69","sec1west","640860.16143609","5100068.88335425","grid","broyles","2019","2016","52.54","40.52","119.34","47.4655","1.05147","0","1238.49","0.496601","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.104484","0.278705",NULL,"-0.0252128","0.665037","0.591544","0.00716354","-0.0225814",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000C71CABBD7B4B5BC0B7186ACB0B054740","83_70","sec1west","640870.16143609","5100038.88335425","grid","broyles","2019","2016","73.79","50.8","95.42","47.4655","1.13417","0","1238.54","0.504291","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.100216","0.287037",NULL,"-0.0284308","0.68289","0.59134","0.00447956","-0.016137",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000006C830E30504B5BC0DDE6168D53044740","21_92","sec1west","641090.16143609","5099418.88335425","grid","broyles","2019","2016","102.86","35.22","118.95","32.9292","2.11566","6.25577","1229.75","0.277083","36","368",NULL,"2032.5","107.442","416.747","103.9","2101.11","0.0532885","0.27942",NULL,"-0.0280492","0.465524","0.621306","0.00952332","-0.026281",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000A8E3773C504B5BC0C01F799A50044740","20_92","sec1west","641090.16143609","5099408.88335425","grid","broyles","2019","2016","104.41","40.33","119.79","32.9292","2.10052","6.37616","1229.13","0.232298","36","368",NULL,"2032.5","107.442","416.747","103.9","2101.11","0.109458","0.274636",NULL,"-0.0280492","0.465524","0.621306","0.0100695","-0.0103023",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000001EEDB361504B5BC037C59FC247044740","17_92","sec1west","641090.16143609","5099378.88335425","grid","broyles","2019","2016","66.1","38.82","115.87","32.9292","2.13094","4.17636","1227.5","0.330812","36","368",NULL,"2032.5","107.442","416.747","103.9","2101.11","0.106245","0.261233",NULL,"-0.0286746","0.444481","0.546954","0.0117897","0.00617535",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E610000081984A55504B5BC0EB8E3DB54A044740","18_92","sec1west","641090.16143609","5099388.88335425","grid","broyles","2019","2016","79.25","43.43","116.44","32.9292","2.23633","5.24222","1228","0.30048","36","368",NULL,"2032.5","107.442","416.747","103.9","2101.11","0.119445","0.268905",NULL,"-0.0286746","0.444481","0.546954","0.0117897","0.00617535",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E610000093A642687D4B5BC0BB539D28A8054740","136_68","sec1west","640850.16143609","5100568.88335425","grid","broyles","2019","2016","78.23","24.9","118.18","47.0244","2.1276","1","1240.98","0.493203","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.110409","0.313071",NULL,"-0.0205435","0.59509","0.47965","0.00781708","-0.019287",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000040C992C794B5BC034841406A8054740","136_70","sec1west","640870.16143609","5100568.88335425","grid","broyles","2019","2016","75.12","19.6","117.99","47.0244","2.01879","1","1240.67","0.500506","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.11389","0.311303",NULL,"-0.0129727","0.568769","0.493901","0.006399","-0.0149968",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000002453C477864B5BC06248E04903054740","80_65","sec1west","640820.16143609","5100008.88335425","grid","broyles","2019","2016","91.68","51.65","118.12","105.051","1.39108","0","1238.85","0.506128","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.102687","0.361098",NULL,"-0.0295167","0.718529","0.657595","0.00985654","-0.0244468",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000AE852884864B5BC0C654425700054740","79_65","sec1west","640820.16143609","5099998.88335425","grid","broyles","2019","2016","81.07","48.87","118.54","105.051","1.21798","0","1238.86","0.502447","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.105313","0.369022",NULL,"-0.0295167","0.718529","0.657595","0.00876935","-0.0199132",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000005AB48C90864B5BC04F60A464FD044740","78_65","sec1west","640820.16143609","5099988.88335425","grid","broyles","2019","2016","81.55","45.08","118.68","105.051","1.19502","0","1238.87","0.507257","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.106624","0.361599",NULL,"-0.0295167","0.718529","0.657595","0.00876935","-0.0199132",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000BD1C606B864B5BC0213B7E3C06054740","81_65","sec1west","640820.16143609","5100018.88335425","grid","broyles","2019","2016","92.22","52.97","117.18","98.6024","1.32252","0","1238.85","0.51178","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.0964686","0.360601",NULL,"-0.0285818","0.689373","0.654816","0.00985654","-0.0244468",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000B1BE8317794B5BC0FF2CEE262C054740","94_71","sec1west","640880.16143609","5100148.88335425","grid","broyles","2019","2016","139.12","66.75","120.01","46.356","0.567636","0","1238.15","0.477016","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.120742","0.442199",NULL,"-0.0284425","0.782489","0.671766","0.0102943","-0.0256034",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000E93E4F30794B5BC07587B24126054740","92_71","sec1west","640880.16143609","5100128.88335425","grid","broyles","2019","2016","122.57","62","116.33","46.356","0.960227","0.85031","1238.23","0.492096","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.128395","0.412382",NULL,"-0.0293498","0.795248","0.667597","0.00938452","-0.0278866",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000BC80E923794B5BC0A95A503429054740","93_71","sec1west","640880.16143609","5100138.88335425","grid","broyles","2019","2016","129.63","89.87","119.16","46.356","0.783475","0","1238.17","0.463692","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.118825","0.424998",NULL,"-0.0284425","0.782489","0.671766","0.00938452","-0.0278866",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000003DE686CF744B5BC03B6F02F72E054740","95_73","sec1west","640900.16143609","5100158.88335425","grid","broyles","2019","2016","53.51","55.82","107.5","49.7924","4.24788","0","1238.13","0.475693","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.0932067","0.463845",NULL,"-0.0258179","0.726389","0.654946","0.0105224","-0.0180496",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000BB1D19637D4B5BC0538A7092A7044740","49_70","sec1west","640870.16143609","5099698.88335425","grid","broyles","2019","2016","104.85","61.66","146.06","48.1189","2.68641","3","1232.44","0.367831","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.121602","0.304903",NULL,"-0.0283999","0.732974","0.620854","0.00976839","-0.0232807",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000009F90B3709F4B5BC09EE107DC9C044740","45_54","sec1west","640710.16143609","5099658.88335425","grid","broyles","2019","2016","73.67","25.77","121.64","43.0394","3.72606","3.83381","1231.07","0.562087","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.0989328","0.26427",NULL,"-0.023672","0.733456","0.483097","0.0124344","-0.00838224",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000D3C2147D9F4B5BC000A969E999044740","44_54","sec1west","640710.16143609","5099648.88335425","grid","broyles","2019","2016","22.87","17.58","0","43.0394","3.74072","4","1230.51","0.533805","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.0927485","0.207617",NULL,"-0.0281612","0.666327","0.429197","0.0124344","-0.00838224",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000A420F1579F4B5BC0435044C1A2044740","47_54","sec1west","640710.16143609","5099678.88335425","grid","broyles","2019","2016","72.61","27.53","119.41","82.7477","3.95314","2.94525","1232.01","0.641326","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.116539","0.291113",NULL,"-0.023672","0.733456","0.483097","0.0120233","-0.0102572",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000DAE28F4B9F4B5BC04B86E2B3A5044740","48_54","sec1west","640710.16143609","5099688.88335425","grid","broyles","2019","2016","74.63","31.21","116.67","82.7477","4.10641","2.55863","1232.32","0.62219","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.108258","0.288618",NULL,"-0.0205957","0.729998","0.519877","0.0115981","-0.0192129",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000B35BCD329F4B5BC0C3EF1E99AB044740","50_54","sec1west","640710.16143609","5099708.88335425","grid","broyles","2019","2016","76.32","27.67","113.54","82.7477","4.32663","2.66913","1232.72","0.531164","35","383",NULL,"2031.75","107.442","416.747","103.9","2101.11","0.10541","0.286921",NULL,"-0.0205957","0.729998","0.519877","0.0113823","-0.021517",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000C5DA7D1BED4B5BC031A0BD6F47054740","102_16","sec1west","640330.16143609","5100228.88335425","grid","broyles","2019","2016","51.69","40.97","87.85","85.4189","3.88255","1","1239.62","0.498054","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.116307","0.311831",NULL,"-0.0273007","0.745577","0.591726","0.0133839","-0.0064525",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000AEF27D88F14B5BC0FC50A9C73B054740","98_14","sec1west","640310.16143609","5100188.88335425","grid","broyles","2019","2016","98.55","41.27","180.74","81.2641","3.65113","0.0516091","1239.22","0.507136","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.111679","0.315234",NULL,"-0.0259992","0.761287","0.598804","0.0106369","-0.0123997",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000A2E195F8E84B5BC07B4A196841054740","100_18","sec1west","640350.16143609","5100208.88335425","grid","broyles","2019","2016","73.63","38.46","90.25","83.6485","3.66541","1","1239.58","0.503263","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.119471","0.308049",NULL,"-0.026613","0.715776","0.605922","0.0130299","-0.0110287",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000001D5D6316EB4B5BC0B10F4D7941054740","100_17","sec1west","640340.16143609","5100208.88335425","grid","broyles","2019","2016","79.01","43.32","89.82","83.6485","3.65931","0.444197","1239.55","0.503395","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.121795","0.316637",NULL,"-0.026613","0.715776","0.605922","0.0130922","-0.00915929",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000001449FC96ED4B5BC031F48BF529054740","92_16","sec1west","640330.16143609","5100128.88335425","grid","broyles","2019","2016","75.94","40.53","78.79","83.3572","2.82442","0.149339","1238.68","0.461486","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.111661","0.355382",NULL,"-0.0279091","0.764302","0.539971","0.0112624","-0.0344533",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000BCE12315E64B5BC09607CD8070054740","116_19","sec1west","640360.16143609","5100368.88335425","grid","broyles","2019","2016","101.06","52.95","176.93","30.7871","3.46297","1","1241.34","0.495237","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.105257","0.32181",NULL,"-0.028871","0.682452","0.590884","0.00820384","0.0199466",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000006C06333AE64B5BC0EEA0F1A867054740","113_19","sec1west","640360.16143609","5100338.88335425","grid","broyles","2019","2016","77.1","54.9","177.49","30.7871","3.47604","1","1240.87","0.493748","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.1041","0.290446",NULL,"-0.028314","0.646049","0.600345","0.0074858","0.0115856",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E610000048608D46E64B5BC0A72753B664054740","112_19","sec1west","640360.16143609","5100328.88335425","grid","broyles","2019","2016","77.93","43.81","178.3","30.7871","3.52799","1","1240.73","0.496756","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.0969627","0.276812",NULL,"-0.0270036","0.626193","0.600625","0.0106281","0.00491259",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000B7A8D82DE64B5BC05819909B6A054740","114_19","sec1west","640360.16143609","5100348.88335425","grid","broyles","2019","2016","89.06","52.83","176.97","30.7871","3.45946","1","1241.01","0.491043","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.115264","0.306262",NULL,"-0.028314","0.646049","0.600345","0.0074858","0.0115856",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E61000002CA1F677E64B5BC0EA39D9EB58054740","108_19","sec1west","640360.16143609","5100288.88335425","grid","broyles","2019","2016","78.13","46.46","177.73","30.7871","3.58961","1","1240.25","0.463423","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.105325","0.26395",NULL,"-0.0259105","0.617935","0.625681","0.0125307","-0.0182948",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E6100000C4E75084E64B5BC053BC3AF955054740","107_19","sec1west","640360.16143609","5100278.88335425","grid","broyles","2019","2016","84.17","42.95","177.74","30.7871","3.59463","1","1240.23","0.527721","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.110017","0.258663",NULL,"-0.0259105","0.617935","0.625681","0.0125307","-0.0182948",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
"0101000020E610000048B6E752E64B5BC083ADB4C361054740","111_19","sec1west","640360.16143609","5100318.88335425","grid","broyles","2019","2016","77.18","48.78","176.62","30.7871","3.52644","1","1240.6","0.496271","37","379",NULL,"2017.75","107.442","416.747","103.9","2101.11","0.100377","0.269403",NULL,"-0.0270036","0.626193","0.600625","0.0106281","0.00491259",NULL,NULL,NULL,NULL,"12.8875","10.7612","81.8728","71.0804","30"
