"geometry","cell_id","field","x","y","grid","farmer","year","prev_year","yld","prev_yld","aa_n","prev_aa_n","aspect_rad","slope","elev","tpi","prec_cy_d","prec_py_d","gdd_cy_d","gdd_py_d","prec_cy_g","prec_py_g","gdd_cy_g","gdd_py_g","ndvi_cy_s","ndvi_py_s","ndvi_2py_s","ndvi_cy_l","ndvi_py_l","ndvi_2py_l","ndre_cy","ndre_py","ndre_2py","cire_cy","cire_py","cire_2py","ssm_cy","ssm_py","susm_cy","susm_py","musym"
"0101000020E61000004970D8CADA4C5BC09AA33E51E6064740","105_19","sec35mid","639175.883313345","5101610.12963972","grid","broyles","2016","2014","32.79","46.24","0",NULL,"2.74152","3.90366","1288.2","0.617786","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.201805","0.564848","0.242962",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E61000005980E86DF84C5BC022750E40E7064740","105_5","sec35mid","639035.883313345","5101610.12963972","grid","broyles","2016","2014","47.37","58.3","0",NULL,"3.97943","3.62679","1287.99","0.688841","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.167044","0.64862","0.240377",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E610000042C651DCF34C5BC0EB4053C0FB064740","112_7","sec35mid","639055.883313345","5101680.12963972","grid","broyles","2016","2014","34.2","38.88","0",NULL,"3.92431","4.62673","1291.79","0.396598","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.182867","0.604594","0.243369",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E610000023DAA392F84C5BC07DDF2E68DE064740","102_5","sec35mid","639035.883313345","5101580.12963972","grid","broyles","2016","2014","54.38","51.35","0",NULL,"3.80225","6.01944","1286.7","1.03868","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.182813","0.663494","0.224251",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E6100000D17DEE3CF84C5BC046DB8D0AF3064740","109_5","sec35mid","639035.883313345","5101650.12963972","grid","broyles","2016","2014","40.39","51.27","0",NULL,"4.39788","5","1289.1","0.580791","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.176819","0.565358","0.273283",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E6100000DE4DCA9FB94C5BC0FD0AA37FB5054740","2_37","sec35mid","639355.883313345","5100580.12963972","grid","broyles","2016","2014","37.1",NULL,"0",NULL,"3.81562","1","1251.16","0.52782","71","441","527","1793.5","78.8963","447.433","678.723","1850.88",NULL,NULL,NULL,"0.156877","0.525716","0.224858",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E610000090EF992CF24C5BC0C875A727E1064740","103_8","sec35mid","639065.883313345","5101590.12963972","grid","broyles","2016","2014","56.86",NULL,"46.18",NULL,"3.22987","4","1287.9","0.700009","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.184671","0.784376","0.179068",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000C4800194F44C5BC039CAF588CF064740","97_7","sec35mid","639055.883313345","5101530.12963972","grid","broyles","2016","2014","54.07",NULL,"46.18",NULL,"4.11318","4","1283.77","0.357894","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.174611","0.759867","0.191233",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000DB5F1476F24C5BC03277E877CF064740","97_8","sec35mid","639065.883313345","5101530.12963972","grid","broyles","2016","2014","57.32","71.4","46.18",NULL,"3.91389","3","1284.5","0.549498","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.174611","0.759867","0.191233",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000EF8AF94FF64C5BC0B6A6012FE7064740","105_6","sec35mid","639045.883313345","5101610.12963972","grid","broyles","2016","2014","54.5","60.42","0",NULL,"3.74646","3.05659","1288.28","0.639796","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.167044","0.64862","0.240377",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E61000006CD6BA43F64C5BC00E7EA121EA064740","106_6","sec35mid","639045.883313345","5101620.12963972","grid","broyles","2016","2014","54.15","50.03","0",NULL,"4.03233","3.53097","1288.7","0.713605","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.172079","0.64625","0.272184",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000C636F480F64C5BC0BF408264DB064740","101_6","sec35mid","639045.883313345","5101570.12963972","grid","broyles","2016","2014","65.85","83.51","0",NULL,"3.61799","5.48961","1286.2","0.777504","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.182813","0.663494","0.224251",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E610000005BC3F23E54C5BC08A8AAE63F5064740","110_14","sec35mid","639125.883313345","5101660.12963972","grid","broyles","2016","2014","36.07","36","0",NULL,"2.8135","3.35248","1293.28","0.996844","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.172768","0.599066","0.207508",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E610000041679F46E94C5BC086790C6BFB064740","112_12","sec35mid","639105.883313345","5101680.12963972","grid","broyles","2016","2014","46.46","58.96","0",NULL,"3.80277","2.96156","1293.9","0.6591","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.166267","0.579903","0.237305",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E610000051F9AE28E74C5BC0DB60FD59FB064740","112_13","sec35mid","639115.883313345","5101680.12963972","grid","broyles","2016","2014","76.12","79.05","0",NULL,"3.51379","2.53539","1294.09","0.827879","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.164327","0.532041","0.278272",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E61000000758EF34E74C5BC01AA75D67F8064740","111_13","sec35mid","639115.883313345","5101670.12963972","grid","broyles","2016","2014","44.06","60.66","0",NULL,"3.61903","2.96144","1293.72","0.808405","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.172768","0.599066","0.207508",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E6100000B4E94F58EB4C5BC0CB01BB6EFE064740","113_11","sec35mid","639095.883313345","5101690.12963972","grid","broyles","2016","2014","40.41",NULL,"0",NULL,"3.8488","3.62818","1293.84","0.410187","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.166267","0.579903","0.237305",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E6100000EA74CAFBDF4C5BC0F18EE57EAB064740","85_17","sec35mid","639155.883313345","5101410.12963972","grid","broyles","2016","2014","44.81","43.73","30.38",NULL,"2.66789","3","1278.35","0.520828","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.184631","0.693025","0.213955",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E61000002B9389EFDF4C5BC01D518571AE064740","86_17","sec35mid","639155.883313345","5101420.12963972","grid","broyles","2016","2014","44.28","41.89","30.38",NULL,"2.73522","3","1278.78","0.511485","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.184631","0.693025","0.213955",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E610000099AD48E3DF4C5BC070122564B1064740","87_17","sec35mid","639155.883313345","5101430.12963972","grid","broyles","2016","2014","40.15","40.93","30.38",NULL,"2.7217","2.89734","1279.24","0.546306","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.184631","0.693025","0.213955",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000BBE6C26CE54C5BC0B52DF0B3E3064740","104_14","sec35mid","639125.883313345","5101600.12963972","grid","broyles","2016","2014","26.44",NULL,"43.76",NULL,"2.89925","3.03949","1288.75","0.436647","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.18388","0.5617","0.229621",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000680032A3E74C5BC093F8BFDFDD064740","102_13","sec35mid","639115.883313345","5101580.12963972","grid","broyles","2016","2014","25.6","26.91","45.54",NULL,"3.64047","3","1288.21","0.758004","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.183359","0.529494","0.225159",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000202D60CDE94C5BC07D282FFEDA064740","101_12","sec35mid","639105.883313345","5101570.12963972","grid","broyles","2016","2014","24.14","23.77","45.54",NULL,"3.7663","3","1287.46","0.544159","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.183439","0.531907","0.224889",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E61000009B727DE4ED4C5BC030802BF8E3064740","104_10","sec35mid","639085.883313345","5101600.12963972","grid","broyles","2016","2014","40.25","40.27","46.18",NULL,"3.32399","4","1288.23","0.250585","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.187326","0.621662","0.190492",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E61000006BCB32D4E74C5BC0F4E94015D2064740","98_13","sec35mid","639115.883313345","5101540.12963972","grid","broyles","2016","2014","35.54",NULL,"45.54",NULL,"3.24196","3.94162","1286.04","0.676419","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.180653","0.559693","0.193442",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000DFE9F5BFDB4C5BC03AA7C45CAB064740","85_19","sec35mid","639175.883313345","5101410.12963972","grid","broyles","2016","2014","50.34","56.15","30.38",NULL,"2.66687","3","1277.89","0.522395","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.188142","0.721201","0.266682",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000FBD99D6BD74C5BC010E6E11FB1064740","87_21","sec35mid","639195.883313345","5101430.12963972","grid","broyles","2016","2014","54.04","52.38","64.85",NULL,"2.76787","3","1278.37","0.468218","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.18827","0.722282","0.268644",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E610000022129FD1DD4C5BC0E6017560AE064740","86_18","sec35mid","639165.883313345","5101420.12963972","grid","broyles","2016","2014","41.82",NULL,"30.38",NULL,"2.70206","3","1278.49","0.504425","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.188142","0.721201","0.266682",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E610000026898889D94C5BC08B29F330B1064740","87_20","sec35mid","639185.883313345","5101430.12963972","grid","broyles","2016","2014","57.47","61.19","64.85",NULL,"2.74345","3","1278.51","0.482449","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.18827","0.722282","0.268644",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000881BCA95D94C5BC0B172533EAE064740","86_20","sec35mid","639185.883313345","5101420.12963972","grid","broyles","2016","2014","62.03","62.2","64.85",NULL,"2.69848","3","1278.03","0.487417","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.18827","0.722282","0.268644",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E610000017AA0BA2D94C5BC0FEBAB34BAB064740","85_20","sec35mid","639185.883313345","5101410.12963972","grid","broyles","2016","2014","63.28","59.9","64.85",NULL,"2.67628","3","1277.54","0.495579","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.18827","0.722282","0.268644",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E610000054252FC5EF4C5BC03C8858C6F2064740","109_9","sec35mid","639075.883313345","5101650.12963972","grid","broyles","2016","2014","59.9","84.06","46.11",NULL,"3.89642","4","1291.27","0.678595","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.174853","0.707885","0.18334",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"71"
"0101000020E61000008C2BE0B4E94C5BC056B36EE3E0064740","103_12","sec35mid","639105.883313345","5101590.12963972","grid","broyles","2016","2014","29.01","26.65","45.54",NULL,"3.55348","3.59051","1288.34","0.537345","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.182983","0.575937","0.229116",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000E905BDF0ED4C5BC015B58B05E1064740","103_10","sec35mid","639085.883313345","5101590.12963972","grid","broyles","2016","2014","33.56","31.7","46.18",NULL,"3.29867","4","1288.16","0.701873","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.187326","0.621662","0.190492",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000FEFFE74BF04C5BC0A9A77A59D2064740","98_9","sec35mid","639075.883313345","5101540.12963972","grid","broyles","2016","2014","60.16","66.56","46.18",NULL,"3.8183","3","1285.15","0.52887","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.180468","0.697924","0.230066",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000AE1A609CE94C5BC0BB3AAEC8E6064740","105_12","sec35mid","639105.883313345","5101610.12963972","grid","broyles","2016","2014","32.51","36.07","45.54",NULL,"2.9819","4.20303","1289.16","0.322541","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.182983","0.575937","0.229116",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E61000000F485898E34C5BC08C2922F3D1064740","98_15","sec35mid","639135.883313345","5101540.12963972","grid","broyles","2016","2014","36.79","39.27","45.06",NULL,"2.99624","4","1285.97","0.670657","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.180653","0.555408","0.192253",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000E6A87B15EE4C5BC0964EAC2DD8064740","100_10","sec35mid","639085.883313345","5101560.12963972","grid","broyles","2016","2014","43.38","41.1","46.18",NULL,"3.73876","3","1286.37","0.408621","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.185732","0.612534","0.215593",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000105E0D10EC4C5BC054695E37D2064740","98_11","sec35mid","639095.883313345","5101540.12963972","grid","broyles","2016","2014","31.52","37.69","45.54",NULL,"3.75268","3","1285.59","0.511179","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.180653","0.559693","0.193442",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E61000007B488491E54C5BC0AAF310DCDA064740","101_14","sec35mid","639125.883313345","5101570.12963972","grid","broyles","2016","2014","35.52",NULL,"45.06",NULL,"3.29632","3","1287.83","0.717316","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.183359","0.529494","0.225159",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E6100000FD19B3ECE74C5BC07B5D0130CC064740","96_13","sec35mid","639115.883313345","5101520.12963972","grid","broyles","2016","2014","36.9",NULL,"45.52",NULL,"3.06404","4.36843","1284.54","0.550088","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.184547","0.585309","0.231987",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"33"
"0101000020E61000000566FCCBB64C5BC0D5696F6A63064740","61_37","sec35mid","639355.883313345","5101170.12963972","grid","broyles","2016","2014","40.93","45.33","0",NULL,"4.27707","7","1265.38","0.448546","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.214805","0.629448","0.304156",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"32"
"0101000020E61000003D713CEFBA4C5BC01022DA7169064740","63_35","sec35mid","639335.883313345","5101190.12963972","grid","broyles","2016","2014","22.66","14.9","0",NULL,"4.04916","6.11108","1264.97","0.505828","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.198713","0.634405","0.38732",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"32"
"0101000020E610000079290A14BB4C5BC01E5AFB9960064740","60_35","sec35mid","639335.883313345","5101160.12963972","grid","broyles","2016","2014","19.82","14.89","0",NULL,"4.23528","6","1263.07","0.328667","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.209019","0.632255","0.33133",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"32"
"0101000020E61000008E9AC507BB4C5BC0F6F29A8C63064740","61_35","sec35mid","639335.883313345","5101170.12963972","grid","broyles","2016","2014","33.24","29.19","0",NULL,"4.17513","6","1263.6","0.343387","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.209019","0.632255","0.33133",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"32"
"0101000020E61000000BB6CDB8B84C5BC04BA303466F064740","65_36","sec35mid","639345.883313345","5101210.12963972","grid","broyles","2016","2014","33.46","22.08","0",NULL,"3.82961","6.55817","1267.32","0.483172","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.185481","0.609526","0.349212",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"32"
"0101000020E61000004C37E89AB64C5BC0A2A8ED346F064740","65_37","sec35mid","639355.883313345","5101210.12963972","grid","broyles","2016","2014","40.47","44.6","53.89",NULL,"3.7286","5.49206","1267.71","0.485281","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.193786","0.657583","0.293092",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"32"
"0101000020E6100000B8482DA7B64C5BC0391A4E426C064740","64_37","sec35mid","639355.883313345","5101200.12963972","grid","broyles","2016","2014","42.49","49.47","53.89",NULL,"3.96262","5.60244","1267.01","0.417649","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.22208","0.640318","0.295479",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"32"
"0101000020E610000060FEE0E9B84C5BC08656857B63064740","61_36","sec35mid","639345.883313345","5101170.12963972","grid","broyles","2016","2014","27.21","14.96","0",NULL,"4.24067","6.93269","1264.62","0.317253","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.209019","0.632255","0.33133",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"32"
"0101000020E6100000DD6157D1B84C5BC0A37EC46069064740","63_36","sec35mid","639345.883313345","5101190.12963972","grid","broyles","2016","2014","30.58","21.19","0",NULL,"4.06533","6","1265.81","0.345689","71","452","508.25","1761.25","85.8327","468.241","637.713","1774.25",NULL,NULL,NULL,"0.198713","0.634405","0.38732",NULL,NULL,NULL,NULL,NULL,NULL,"13.1625",NULL,"83.0621",NULL,"32"
