Location,Billings Area
Grain,Hard Red Winter
Variety,13.0%

Date,Low,High,Units,Weekly Average
2018-01-29,5.27,5.42,$/Bushel,No
2018-01-30,5.44,5.59,$/Bushel,No
2018-01-31,5.41,5.56,$/Bushel,No
2018-02-01,5.40,5.55,$/Bushel,No
2018-02-02,5.37,5.52,$/Bushel,No
2018-02-05,5.38,5.53,$/Bushel,No
2018-02-06,5.38,5.53,$/Bushel,No
2018-02-07,5.64,5.79,$/Bushel,No
2018-02-08,5.42,5.58,$/Bushel,No
2018-02-09,5.34,5.49,$/Bushel,No
2018-02-12,5.46,5.61,$/Bushel,No
2018-02-13,5.43,5.58,$/Bushel,No
2018-02-14,5.39,5.54,$/Bushel,No
2018-02-15,5.47,5.62,$/Bushel,No
2018-02-16,5.48,5.63,$/Bushel,No
2018-02-20,5.40,5.55,$/Bushel,No
2018-02-21,5.35,5.50,$/Bushel,No
2018-02-22,5.39,5.54,$/Bushel,No
2018-02-23,5.38,5.53,$/Bushel,No
2018-02-26,5.57,5.72,$/Bushel,No
2018-02-27,5.73,5.89,$/Bushel,No
2018-02-28,5.91,6.06,$/Bushel,No
2018-03-01,5.95,6.28,$/Bushel,No
2018-03-02,5.86,6.17,$/Bushel,No
2018-03-05,5.97,6.29,$/Bushel,No
2018-03-06,6.05,6.25,$/Bushel,No
2018-03-07,5.98,6.18,$/Bushel,No
2018-03-08,5.97,6.17,$/Bushel,No
2018-03-09,5.89,6.04,$/Bushel,No
2018-03-12,5.86,6.02,$/Bushel,No
2018-03-13,5.85,6.00,$/Bushel,No
2018-03-14,5.89,6.04,$/Bushel,No
2018-03-15,5.79,5.94,$/Bushel,No
2018-03-16,5.59,5.74,$/Bushel,No
2018-03-19,5.29,5.44,$/Bushel,No
2018-03-20,5.28,5.43,$/Bushel,No
2018-03-21,5.24,5.39,$/Bushel,No
2018-03-22,5.35,5.55,$/Bushel,No
2018-03-23,5.43,5.58,$/Bushel,No
2018-03-26,5.32,5.47,$/Bushel,No
2018-03-27,5.28,5.43,$/Bushel,No
2018-03-28,5.25,5.40,$/Bushel,No
2018-03-29,5.31,5.46,$/Bushel,No
2018-04-02,5.36,5.52,$/Bushel,No
2018-04-03,5.54,5.69,$/Bushel,No
2018-04-04,5.55,5.70,$/Bushel,No
2018-04-05,5.67,5.82,$/Bushel,No
2018-04-06,5.75,5.90,$/Bushel,No
2018-04-09,5.91,6.06,$/Bushel,No
2018-04-10,5.90,6.05,$/Bushel,No
2018-04-11,5.83,5.98,$/Bushel,No
2018-04-12,5.72,5.87,$/Bushel,No
2018-04-13,5.60,5.75,$/Bushel,No
2018-04-16,5.43,5.58,$/Bushel,No
2018-04-17,5.39,5.60,$/Bushel,No
2018-04-18,5.47,5.64,$/Bushel,No
2018-04-19,5.55,5.70,$/Bushel,No
2018-04-20,5.41,5.57,$/Bushel,No
2018-04-23,5.40,5.55,$/Bushel,No
2018-04-24,5.54,5.69,$/Bushel,No
2018-04-25,5.68,5.83,$/Bushel,No
2018-04-26,5.62,5.77,$/Bushel,No
2018-04-27,5.62,5.77,$/Bushel,No
2018-04-30,5.77,5.93,$/Bushel,No
2018-05-01,5.94,6.09,$/Bushel,No
2018-05-02,5.94,6.29,$/Bushel,No
2018-05-03,6.06,6.42,$/Bushel,No
2018-05-04,5.94,6.30,$/Bushel,No
2018-05-07,5.78,6.13,$/Bushel,No
2018-05-08,5.93,6.12,$/Bushel,No
2018-05-09,5.90,6.05,$/Bushel,No
2018-05-10,5.82,5.97,$/Bushel,No
2018-05-11,5.73,5.88,$/Bushel,No
2018-05-14,5.64,5.79,$/Bushel,No
2018-05-15,5.64,5.79,$/Bushel,No
2018-05-16,5.70,5.85,$/Bushel,No
2018-05-17,5.74,5.89,$/Bushel,No
2018-05-18,5.93,6.09,$/Bushel,No
2018-05-21,5.81,5.96,$/Bushel,No
2018-05-22,5.95,6.10,$/Bushel,No
2018-05-23,6.05,6.20,$/Bushel,No
2018-05-24,6.04,6.19,$/Bushel,No
2018-05-25,6.20,6.35,$/Bushel,No
2018-05-29,6.01,6.16,$/Bushel,No
2018-05-30,5.95,6.10,$/Bushel,No
2018-05-31,5.98,6.13,$/Bushel,No
2018-06-01,5.96,6.11,$/Bushel,No
2018-06-04,5.76,5.91,$/Bushel,No
2018-06-05,5.84,5.99,$/Bushel,No
2018-06-06,5.94,6.09,$/Bushel,No
2018-06-07,5.99,6.14,$/Bushel,No
2018-06-08,5.78,6.08,$/Bushel,No
2018-06-11,5.89,6.04,$/Bushel,No
2018-06-12,5.93,6.23,$/Bushel,No
2018-06-13,5.94,6.09,$/Bushel,No
2018-06-14,5.75,5.92,$/Bushel,No
2018-06-15,5.73,5.90,$/Bushel,No
2018-06-18,5.39,5.70,$/Bushel,No
2018-06-19,5.23,5.53,$/Bushel,No
2018-06-20,5.28,5.59,$/Bushel,No
2018-06-21,5.33,5.59,$/Bushel,No
2018-06-22,5.41,5.56,$/Bushel,No
2018-06-25,5.09,5.39,$/Bushel,No
2018-06-26,4.98,5.28,$/Bushel,No
2018-06-27,4.97,5.12,$/Bushel,No
2018-06-28,4.90,5.05,$/Bushel,No
2018-06-29,5.10,5.36,$/Bushel,No
2018-07-02,4.98,5.24,$/Bushel,No
2018-07-03,5.21,5.36,$/Bushel,No
2018-07-05,5.23,5.55,$/Bushel,No
2018-07-06,5.48,5.63,$/Bushel,No
2018-07-09,5.26,5.58,$/Bushel,No
2018-07-10,5.27,5.42,$/Bushel,No
2018-07-11,4.94,5.26,$/Bushel,No
2018-07-12,5.01,5.26,$/Bushel,No
2018-07-13,5.11,5.36,$/Bushel,No
2018-07-16,5.14,5.29,$/Bushel,No
2018-07-17,5.10,5.36,$/Bushel,No
2018-07-18,5.07,5.33,$/Bushel,No
2018-07-19,5.16,5.40,$/Bushel,No
2018-07-20,5.38,5.53,$/Bushel,No
2018-07-23,5.30,5.54,$/Bushel,No
2018-07-24,5.29,5.53,$/Bushel,No
2018-07-25,5.60,5.85,$/Bushel,No
2018-07-26,5.34,5.54,$/Bushel,No
2018-07-27,5.32,5.52,$/Bushel,No
2018-07-30,5.47,5.67,$/Bushel,No
2018-07-31,5.55,5.81,$/Bushel,No
2018-08-01,5.64,5.88,$/Bushel,No
2018-08-02,5.70,5.94,$/Bushel,No
2018-08-03,5.67,5.92,$/Bushel,No
2018-08-06,5.85,6.00,$/Bushel,No
2018-08-07,5.77,5.92,$/Bushel,No
2018-08-08,5.81,5.96,$/Bushel,No
2018-08-09,5.59,5.74,$/Bushel,No
2018-08-10,5.20,5.50,$/Bushel,No
2018-08-13,5.03,5.31,$/Bushel,No
2018-08-14,5.11,5.36,$/Bushel,No
2018-08-15,5.01,5.21,$/Bushel,No
2018-08-16,5.13,5.33,$/Bushel,No
2018-08-17,5.25,5.50,$/Bushel,No
2018-08-20,5.09,5.33,$/Bushel,No
2018-08-21,4.95,5.20,$/Bushel,No
2018-08-22,4.92,5.15,$/Bushel,No
2018-08-23,4.91,5.28,$/Bushel,No
2018-08-24,4.81,5.20,$/Bushel,No
2018-08-27,4.63,5.04,$/Bushel,No
2018-08-28,4.79,5.03,$/Bushel,No
2018-08-29,5.00,5.23,$/Bushel,No
2018-08-30,4.94,5.15,$/Bushel,No
2018-08-31,5.05,5.29,$/Bushel,No
2018-09-04,4.88,5.16,$/Bushel,No
2018-09-05,4.79,5.12,$/Bushel,No
2018-09-06,4.68,5.00,$/Bushel,No
2018-09-07,4.76,5.03,$/Bushel,No
2018-09-10,4.92,5.19,$/Bushel,No
2018-09-11,4.82,5.11,$/Bushel,No
2018-09-12,4.68,5.00,$/Bushel,No
2018-09-13,4.68,4.95,$/Bushel,No
2018-09-14,4.82,5.10,$/Bushel,No
2018-09-17,4.78,5.06,$/Bushel,No
2018-09-18,4.83,5.19,$/Bushel,No
2018-09-19,4.92,5.29,$/Bushel,No
2018-09-20,4.91,5.30,$/Bushel,No
2018-09-21,4.96,5.28,$/Bushel,No
2018-09-24,5.00,5.32,$/Bushel,No
2018-09-25,4.94,5.25,$/Bushel,No
2018-09-26,4.92,5.25,$/Bushel,No
2018-09-27,4.88,5.21,$/Bushel,No
2018-09-28,4.88,5.20,$/Bushel,No
2018-10-01,4.96,5.20,$/Bushel,No
2018-10-02,5.07,5.31,$/Bushel,No
2018-10-03,5.01,5.27,$/Bushel,No
2018-10-04,5.05,5.31,$/Bushel,No
2018-10-05,5.07,5.33,$/Bushel,No
2018-10-09,5.04,5.28,$/Bushel,No
2018-10-10,4.99,5.25,$/Bushel,No
2018-10-11,4.96,5.27,$/Bushel,No
2018-10-12,5.07,5.38,$/Bushel,No
2018-10-15,5.19,5.45,$/Bushel,No
2018-10-16,5.15,5.47,$/Bushel,No
2018-10-18,5.02,5.33,$/Bushel,No
2018-10-19,5.02,5.35,$/Bushel,No
2018-10-22,4.94,5.26,$/Bushel,No
2018-10-23,4.94,5.26,$/Bushel,No
2018-10-24,4.84,5.16,$/Bushel,No
2018-10-25,4.73,5.05,$/Bushel,No
2018-10-26,4.93,5.19,$/Bushel,No
2018-10-29,4.93,5.20,$/Bushel,No
2018-10-30,4.87,5.13,$/Bushel,No
2018-10-31,4.87,5.12,$/Bushel,No
2018-11-01,4.93,5.25,$/Bushel,No
2018-11-02,4.96,5.28,$/Bushel,No
2018-11-05,5.01,5.28,$/Bushel,No
2018-11-06,5.19,5.42,$/Bushel,No
2018-11-07,5.12,5.41,$/Bushel,No
2018-11-08,5.08,5.36,$/Bushel,No
2018-11-09,4.99,5.26,$/Bushel,No
2018-11-13,4.95,5.25,$/Bushel,No
2018-11-14,5.00,5.20,$/Bushel,No
2018-11-15,4.98,5.19,$/Bushel,No
2018-11-16,5.28,5.43,$/Bushel,No
2018-11-19,5.19,5.34,$/Bushel,No
2018-11-20,5.18,5.33,$/Bushel,No
2018-11-21,5.14,5.29,$/Bushel,No
2018-11-26,5.09,5.28,$/Bushel,No
2018-11-27,5.03,5.22,$/Bushel,No
2018-11-28,5.17,5.35,$/Bushel,No
2018-11-29,5.22,5.38,$/Bushel,No
2018-11-30,5.28,5.43,$/Bushel,No
2018-12-03,5.36,5.51,$/Bushel,No
2018-12-04,5.34,5.49,$/Bushel,No
2018-12-06,5.25,5.40,$/Bushel,No
2018-12-07,5.41,5.57,$/Bushel,No
2018-12-10,5.39,5.55,$/Bushel,No
2018-12-11,5.36,5.51,$/Bushel,No
2018-12-12,5.41,5.56,$/Bushel,No
2018-12-13,5.44,5.68,$/Bushel,No
2018-12-14,5.43,5.66,$/Bushel,No
2018-12-17,5.46,5.70,$/Bushel,No
2018-12-18,5.42,5.64,$/Bushel,No
2018-12-19,5.33,5.55,$/Bushel,No
2018-12-20,5.34,5.56,$/Bushel,No
2018-12-21,5.27,5.49,$/Bushel,No
2018-12-27,5.20,5.42,$/Bushel,No
2018-12-28,5.21,5.43,$/Bushel,No
2019-01-02,5.19,5.39,$/Bushel,No
2019-01-03,5.33,5.50,$/Bushel,No
2019-01-04,5.35,5.53,$/Bushel,No
2019-01-07,5.33,5.50,$/Bushel,No
2019-01-08,5.36,5.52,$/Bushel,No
2019-01-09,5.35,5.52,$/Bushel,No
2019-01-10,5.28,5.47,$/Bushel,No
2019-01-11,5.34,5.51,$/Bushel,No
2019-01-14,5.30,5.46,$/Bushel,No
2019-01-15,5.25,5.42,$/Bushel,No
2019-01-16,5.25,5.42,$/Bushel,No
2019-01-17,5.34,5.51,$/Bushel,No
2019-01-18,5.35,5.53,$/Bushel,No
2019-01-23,5.45,5.62,$/Bushel,No
2019-01-24,5.41,5.58,$/Bushel,No
2019-01-25,5.40,5.56,$/Bushel,No
2019-01-28,5.36,5.53,$/Bushel,No
2019-01-29,5.30,5.47,$/Bushel,No
2019-01-30,5.32,5.49,$/Bushel,No
2019-01-31,5.29,5.46,$/Bushel,No
2019-02-01,5.44,5.59,$/Bushel,No
2019-02-04,5.45,5.60,$/Bushel,No
2019-02-05,5.46,5.61,$/Bushel,No
2019-02-06,5.44,5.59,$/Bushel,No
2019-02-07,5.30,5.46,$/Bushel,No
2019-02-08,5.29,5.44,$/Bushel,No
2019-02-11,5.29,5.44,$/Bushel,No
2019-02-12,5.27,5.42,$/Bushel,No
2019-02-13,5.28,5.44,$/Bushel,No
2019-02-14,5.17,5.32,$/Bushel,No
2019-02-15,5.11,5.26,$/Bushel,No
2019-02-19,4.95,5.10,$/Bushel,No
2019-02-20,4.84,5.00,$/Bushel,No
2019-02-21,4.90,5.05,$/Bushel,No
2019-02-22,4.92,5.08,$/Bushel,No
2019-02-25,4.76,4.92,$/Bushel,No
2019-02-26,4.79,4.94,$/Bushel,No
2019-02-27,4.81,4.96,$/Bushel,No
2019-02-28,4.78,4.93,$/Bushel,No
2019-03-01,4.80,4.95,$/Bushel,No
2019-03-04,4.78,4.93,$/Bushel,No
2019-03-05,4.91,5.06,$/Bushel,No
2019-03-06,4.78,4.93,$/Bushel,No
2019-03-07,4.67,4.82,$/Bushel,No
2019-03-08,4.70,4.85,$/Bushel,No
2019-03-11,4.60,4.75,$/Bushel,No
2019-03-12,4.81,4.96,$/Bushel,No
2019-03-13,4.76,4.91,$/Bushel,No
2019-03-14,4.76,4.91,$/Bushel,No
2019-03-15,4.83,4.98,$/Bushel,No
2019-03-18,4.76,4.91,$/Bushel,No
2019-03-19,4.75,4.90,$/Bushel,No
2019-03-20,4.84,4.99,$/Bushel,No
2019-03-21,4.87,5.02,$/Bushel,No
2019-03-22,4.85,5.00,$/Bushel,No
2019-03-25,4.89,5.04,$/Bushel,No
2019-03-26,4.83,4.98,$/Bushel,No
2019-03-27,4.85,5.00,$/Bushel,No
2019-03-28,4.78,4.93,$/Bushel,No
2019-03-29,4.69,4.85,$/Bushel,No
2019-04-01,4.75,4.92,$/Bushel,No
2019-04-02,4.78,4.93,$/Bushel,No
2019-04-03,4.81,4.96,$/Bushel,No
2019-04-04,4.84,4.99,$/Bushel,No
2019-04-05,4.76,4.91,$/Bushel,No
2019-04-08,4.77,4.92,$/Bushel,No
2019-04-09,4.73,4.88,$/Bushel,No
2019-04-10,4.71,4.86,$/Bushel,No
2019-04-11,4.75,4.90,$/Bushel,No
2019-04-12,4.79,4.94,$/Bushel,No
2019-04-15,4.72,4.87,$/Bushel,No
2019-04-16,4.62,4.77,$/Bushel,No
2019-04-17,4.65,4.80,$/Bushel,No
2019-04-18,4.65,4.80,$/Bushel,No
2019-04-22,4.56,4.71,$/Bushel,No
2019-04-23,4.59,4.74,$/Bushel,No
2019-04-24,4.49,4.64,$/Bushel,No
2019-04-25,4.46,4.64,$/Bushel,No
2019-04-26,4.44,4.59,$/Bushel,No
2019-04-29,4.32,4.49,$/Bushel,No
2019-04-30,4.29,4.46,$/Bushel,No
2019-05-01,4.35,4.50,$/Bushel,No
2019-05-02,4.40,4.55,$/Bushel,No
2019-05-03,4.36,4.51,$/Bushel,No
2019-05-06,4.38,4.53,$/Bushel,No
2019-05-07,4.39,4.54,$/Bushel,No
2019-05-08,4.38,4.53,$/Bushel,No
2019-05-09,4.35,4.50,$/Bushel,No
2019-05-13,4.30,4.47,$/Bushel,No
2019-05-14,4.43,4.58,$/Bushel,No
2019-05-15,4.37,4.52,$/Bushel,No
2019-05-16,4.52,4.67,$/Bushel,No
2019-05-17,4.55,4.70,$/Bushel,No
2019-05-20,4.79,4.94,$/Bushel,No
2019-05-21,4.81,4.96,$/Bushel,No
2019-05-22,4.67,4.82,$/Bushel,No
2019-05-23,4.59,4.75,$/Bushel,No
2019-05-24,4.77,4.92,$/Bushel,No
2019-05-28,4.95,5.10,$/Bushel,No
2019-05-29,4.88,5.03,$/Bushel,No
2019-05-30,5.14,5.29,$/Bushel,No
2019-05-31,5.03,5.18,$/Bushel,No
2019-06-03,5.17,5.32,$/Bushel,No
2019-06-04,4.93,5.08,$/Bushel,No
2019-06-05,4.71,4.86,$/Bushel,No
2019-06-06,4.80,4.95,$/Bushel,No
2019-06-07,4.74,4.89,$/Bushel,No
2019-06-10,4.78,4.93,$/Bushel,No
2019-06-11,4.82,4.97,$/Bushel,No
2019-06-12,4.88,5.03,$/Bushel,No
2019-06-13,4.93,5.08,$/Bushel,No
2019-06-14,5.02,5.17,$/Bushel,No
2019-06-17,4.95,5.10,$/Bushel,No
2019-06-18,4.85,5.00,$/Bushel,No
2019-06-19,4.77,4.92,$/Bushel,No
2019-06-20,4.80,4.95,$/Bushel,No
2019-06-21,4.72,5.02,$/Bushel,No
2019-06-24,4.85,5.15,$/Bushel,No
2019-06-26,4.77,5.19,$/Bushel,No
2019-06-27,4.68,5.11,$/Bushel,No
2019-06-28,4.61,4.91,$/Bushel,No
2019-07-02,4.24,4.62,$/Bushel,No
2019-07-03,4.35,4.72,$/Bushel,No
2019-07-08,4.40,4.70,$/Bushel,No
2019-07-09,4.39,4.69,$/Bushel,No
2019-07-10,4.41,4.71,$/Bushel,No
2019-07-11,4.61,4.91,$/Bushel,No
2019-07-12,4.67,4.97,$/Bushel,No
2019-07-15,4.44,4.79,$/Bushel,No
2019-07-16,4.41,4.76,$/Bushel,No
2019-07-17,4.37,4.71,$/Bushel,No
2019-07-18,4.27,4.62,$/Bushel,No
2019-07-19,4.35,4.70,$/Bushel,No
2019-07-22,4.24,4.59,$/Bushel,No
2019-07-23,4.26,4.61,$/Bushel,No
2019-07-24,4.34,4.69,$/Bushel,No
2019-07-25,4.22,4.67,$/Bushel,No
2019-07-26,4.27,4.62,$/Bushel,No
2019-07-29,4.31,4.66,$/Bushel,No
2019-07-30,4.28,4.63,$/Bushel,No
2019-07-31,4.12,4.52,$/Bushel,No
2019-08-01,4.05,4.35,$/Bushel,No
2019-08-05,4.16,4.51,$/Bushel,No
2019-08-06,4.08,4.43,$/Bushel,No
2019-08-07,4.07,4.47,$/Bushel,No
2019-08-08,4.13,4.48,$/Bushel,No
2019-08-09,4.12,4.47,$/Bushel,No
2019-08-12,3.87,4.22,$/Bushel,No
2019-08-13,3.78,4.13,$/Bushel,No
2019-08-14,3.80,4.14,$/Bushel,No
2019-08-15,3.85,4.19,$/Bushel,No
2019-08-16,3.89,4.24,$/Bushel,No
2019-08-19,3.86,4.21,$/Bushel,No
2019-08-20,3.82,4.16,$/Bushel,No
2019-08-21,3.82,4.16,$/Bushel,No
2019-08-22,3.88,4.23,$/Bushel,No
2019-08-23,3.88,4.21,$/Bushel,No
2019-08-26,3.84,4.19,$/Bushel,No
2019-08-27,3.87,4.22,$/Bushel,No
2019-08-28,3.89,4.22,$/Bushel,No
2019-08-29,3.86,4.17,$/Bushel,No
2019-08-30,3.82,4.08,$/Bushel,No
2019-09-03,3.67,3.97,$/Bushel,No
2019-09-04,3.70,4.04,$/Bushel,No
2019-09-05,3.82,4.13,$/Bushel,No
2019-09-06,3.81,4.13,$/Bushel,No
2019-09-09,3.86,4.18,$/Bushel,No
2019-09-10,3.91,4.23,$/Bushel,No
2019-09-11,3.85,4.18,$/Bushel,No
2019-09-12,3.92,4.23,$/Bushel,No
2019-09-13,3.87,4.19,$/Bushel,No
2019-09-16,3.99,4.29,$/Bushel,No
2019-09-17,3.93,4.22,$/Bushel,No
2019-09-18,4.00,4.29,$/Bushel,No
2019-09-19,3.99,4.29,$/Bushel,No
2019-09-20,3.98,4.27,$/Bushel,No
2019-09-23,3.96,4.26,$/Bushel,No
2019-09-24,3.94,4.25,$/Bushel,No
2019-09-25,3.94,4.24,$/Bushel,No
2019-09-26,4.03,4.33,$/Bushel,No
2019-09-27,4.02,4.32,$/Bushel,No
2019-09-30,4.10,4.40,$/Bushel,No
2019-10-01,4.06,4.41,$/Bushel,No
2019-10-02,3.99,4.35,$/Bushel,No
2019-10-03,4.00,4.35,$/Bushel,No
2019-10-04,4.00,4.34,$/Bushel,No
2019-10-07,4.22,4.37,$/Bushel,No
2019-10-08,4.20,4.45,$/Bushel,No
2019-10-09,4.33,4.48,$/Bushel,No
2019-10-10,4.22,4.37,$/Bushel,No
2019-10-11,4.39,4.54,$/Bushel,No
2019-10-15,4.51,4.70,$/Bushel,No
2019-10-16,4.55,4.75,$/Bushel,No
2019-10-17,4.61,4.81,$/Bushel,No
2019-10-18,4.63,4.84,$/Bushel,No
2019-10-21,4.55,4.75,$/Bushel,No
2019-10-22,4.51,4.70,$/Bushel,No
2019-10-23,4.53,4.73,$/Bushel,No
2019-10-24,4.49,4.70,$/Bushel,No
2019-10-25,4.52,4.73,$/Bushel,No
2019-10-28,4.47,4.67,$/Bushel,No
2019-10-29,4.49,4.69,$/Bushel,No
2019-10-30,4.48,4.68,$/Bushel,No
2019-10-31,4.49,4.70,$/Bushel,No
2019-11-01,4.56,4.75,$/Bushel,No
2019-11-04,4.58,4.81,$/Bushel,No
2019-11-05,4.64,4.86,$/Bushel,No
2019-11-06,4.66,4.85,$/Bushel,No
2019-11-07,4.65,4.82,$/Bushel,No
2019-11-08,4.62,4.79,$/Bushel,No
2019-11-12,4.78,4.96,$/Bushel,No
2019-11-13,4.64,4.82,$/Bushel,No
2019-11-14,4.61,4.80,$/Bushel,No
2019-11-15,4.62,4.77,$/Bushel,No
2019-11-18,4.63,4.78,$/Bushel,No
2019-11-19,4.71,4.86,$/Bushel,No
2019-11-20,4.71,4.86,$/Bushel,No
2019-11-21,4.67,4.82,$/Bushel,No
2019-11-22,4.70,4.85,$/Bushel,No
2019-11-25,4.80,5.00,$/Bushel,No
2019-11-26,4.75,4.92,$/Bushel,No
2019-11-27,4.73,4.88,$/Bushel,No
2019-12-02,4.74,5.00,$/Bushel,No
2019-12-03,4.72,4.94,$/Bushel,No
2019-12-04,4.75,4.98,$/Bushel,No
2019-12-05,4.70,4.93,$/Bushel,No
2019-12-06,4.65,4.89,$/Bushel,No
2019-12-09,4.60,4.84,$/Bushel,No
2019-12-10,4.67,4.89,$/Bushel,No
2019-12-11,4.70,4.88,$/Bushel,No
2019-12-12,4.82,5.00,$/Bushel,No
2019-12-13,4.82,5.00,$/Bushel,No
2019-12-16,5.02,5.20,$/Bushel,No
2019-12-17,5.05,5.25,$/Bushel,No
2019-12-18,5.01,5.17,$/Bushel,No
2019-12-19,5.01,5.16,$/Bushel,No
2019-12-20,5.01,5.17,$/Bushel,No
2019-12-23,4.99,5.14,$/Bushel,No
2019-12-26,5.11,5.26,$/Bushel,No
2019-12-27,5.10,5.27,$/Bushel,No
2019-12-30,5.12,5.27,$/Bushel,No
2019-12-31,5.18,5.33,$/Bushel,No
2020-01-02,5.18,5.33,$/Bushel,No
2020-01-03,5.07,5.22,$/Bushel,No
2020-01-06,5.09,5.24,$/Bushel,No
2020-01-07,5.00,5.15,$/Bushel,No
