field,x,y,farmer,year,prev_year,pro,prev_pro,aa_n,prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy,prec_py,gdd_cy,gdd_py,veg_cy,veg_py,veg_2py
minnie,537265.210925068,5305709.65512763,wood,2018,2016,11.24,10.2,105.846,51.1861,1.43933,2,847.14,0.506047,118,484,38,2107.5,,,
minnie,537265.210925068,5305749.65512763,wood,2018,2016,12.43,,98.9166,51.1861,1.40528,2,847.013,0.56377,118,484,38,2107.5,,,
minnie,537415.210925068,5305749.65512763,wood,2018,2016,10.12,,84.4427,92.4874,3.49384,1,844.212,0.476628,118,484,38,2107.5,,,
minnie,537415.210925068,5305999.65512763,wood,2018,2016,11.74,9.38,99.096,51.3205,4.46746,1.85513,845.85,0.681796,118,489,37.25,2104.75,,,
minnie,537365.210925068,5306069.65512763,wood,2018,2016,12.25,,101.2,123.906,5.01861,0.796761,844.843,0.498417,118,489,37.25,2104.75,,,
minnie,537365.210925068,5306109.65512763,wood,2018,2016,12.9,7.71,105.967,81.2943,2.62105,1,845.043,0.557512,118,489,37.25,2104.75,,,
minnie,537295.210925068,5306129.65512763,wood,2018,2016,12.19,,105.294,52.0609,1.70226,1,845.621,0.45268,118,489,37.25,2104.75,,,
minnie,537365.210925068,5305589.65512763,wood,2018,2016,11.77,9.84,0,50.1973,0.639133,12.877,838.157,0.188232,118,484,38,2107.5,,,
minnie,537095.210925068,5305999.65512763,wood,2018,2016,11.3,,96.2532,100.448,3.42393,0,847.899,0.484413,118,489,37.25,2104.75,,,
minnie,537105.210925068,5305939.65512763,wood,2018,2016,11.85,,96.2532,100.448,4.03202,0.191373,847.939,0.47899,118,489,37.25,2104.75,,,
minnie,537105.210925068,5306099.65512763,wood,2018,2016,14.33,,97.1419,100.448,2.35108,0,848.143,0.508271,118,489,37.25,2104.75,,,
minnie,537105.210925068,5306139.65512763,wood,2018,2016,11.67,,97.1419,103.348,2.29042,0,848.143,0.508574,118,489,37.25,2104.75,,,
minnie,537465.210925068,5306129.65512763,wood,2018,2016,11.69,,101.332,91.1828,5.34779,2,844.043,0.427621,107,443,41,2149.25,,,
minnie,537555.210925068,5305969.65512763,wood,2018,2016,12.09,,87.515,90.9419,2.45632,1.19532,845.928,0.669837,107,443,41,2149.25,,,
minnie,537525.210925068,5306009.65512763,wood,2018,2016,12.11,,94.4352,101.323,1.86928,1.14352,845.125,0.569654,107,443,41,2149.25,,,
minnie,537525.210925068,5305969.65512763,wood,2018,2016,10.91,,94.2255,99.5053,5.00388,1,845.73,0.53892,107,443,41,2149.25,,,
minnie,537505.210925068,5305969.65512763,wood,2018,2016,10.49,,82.4527,94.0421,5.74361,1,845.705,0.600641,107,443,41,2149.25,,,
minnie,537505.210925068,5305939.65512763,wood,2018,2016,10.25,,82.4527,109.62,1.2786,0.791985,845.966,0.55618,116,468,39.75,2127,,,
minnie,537495.210925068,5306089.65512763,wood,2018,2016,9.46,,101.804,3.9668,4.43329,0.790907,844.612,0.45795,107,443,41,2149.25,,,
minnie,537465.210925068,5306029.65512763,wood,2018,2016,11.74,,95.0714,102.893,0.963699,1,845.017,0.520902,118,489,37.25,2104.75,,,
minnie,537225.210925068,5306069.65512763,wood,2018,2016,11.35,,89.4125,89.4602,1.79309,1,847.066,0.474919,118,489,37.25,2104.75,,,
minnie,537225.210925068,5306099.65512763,wood,2018,2016,11.84,,84.5563,89.4602,1.80963,1,847.261,0.511977,118,489,37.25,2104.75,,,
minnie,537225.210925068,5306039.65512763,wood,2018,2016,11.92,,89.4125,99.401,1.82172,1,846.941,0.474673,118,489,37.25,2104.75,,,
minnie,537265.210925068,5305789.65512763,wood,2018,2016,10.9,12.38,96.83,50.22,1.46282,2,846.823,0.549825,118,484,38,2107.5,,,
minnie,537265.210925068,5305859.65512763,wood,2018,2016,11.43,,99.607,50.895,1.43311,1.60365,846.595,0.538317,118,484,38,2107.5,,,
minnie,537225.210925068,5305739.65512763,wood,2018,2016,12.73,,97.4473,102.51,4.07108,0,847.406,0.473221,118,484,38,2107.5,,,
minnie,537265.210925068,5306069.65512763,wood,2018,2016,11.38,9.24,85.1,38.1926,1.60175,2,846.194,0.479755,118,489,37.25,2104.75,,,
minnie,537095.210925068,5305709.65512763,wood,2018,2016,11.63,,97.5103,103.258,6.10145,1,847.387,0.556638,118,484,38,2107.5,,,
minnie,537305.210925068,5305959.65512763,wood,2018,2016,12.39,,99.3273,105.219,1.69398,1,845.361,0.482592,118,489,37.25,2104.75,,,
minnie,537165.210925068,5305929.65512763,wood,2018,2016,12.31,,98.1332,102.765,1.49699,0.952532,847.717,0.555578,118,489,37.25,2104.75,,,
minnie,537365.210925068,5305849.65512763,wood,2018,2016,11.31,,95.4868,22.0417,3.27385,0.798703,844.402,0.458253,118,484,38,2107.5,,,
minnie,537225.210925068,5305869.65512763,wood,2018,2016,12,,99.5274,101.151,2.02521,0,846.963,0.500428,118,484,38,2107.5,,,
minnie,537205.210925068,5305809.65512763,wood,2018,2016,11.82,,95.7881,100.395,0.784492,0.0488364,847.196,0.488987,118,484,38,2107.5,,,
minnie,537205.210925068,5305869.65512763,wood,2018,2016,12.5,,96.1474,101.686,1.40044,1,847.111,0.462454,118,484,38,2107.5,,,
minnie,537205.210925068,5306069.65512763,wood,2018,2016,11.78,,97.2744,101.46,1.8647,1,847.466,0.503082,118,489,37.25,2104.75,,,
minnie,537205.210925068,5306099.65512763,wood,2018,2016,11.24,,97.2744,101.46,1.85571,0.855676,847.659,0.543317,118,489,37.25,2104.75,,,
minnie,537065.210925068,5305009.65512763,wood,2018,2016,14.61,,84.0337,101.839,4.95896,0,847.644,0.500078,118,484,38,2107.5,,,
minnie,537055.210925068,5304999.65512763,wood,2018,2016,10.71,,109.02,101.839,5.08228,0.181083,847.606,0.513713,118,484,38,2107.5,,,
minnie,537055.210925068,5305059.65512763,wood,2018,2016,11.22,,88.4893,53.9876,5.49634,0,847.43,0.509528,118,484,38,2107.5,,,
minnie,537055.210925068,5305029.65512763,wood,2018,2016,9.27,,83.8074,7.4374,5.72349,0,847.542,0.523608,118,484,38,2107.5,,,
minnie,537075.210925068,5304989.65512763,wood,2018,2016,11.77,,96.146,108.836,5.26935,0.175493,847.702,0.468162,118,484,38,2107.5,,,
minnie,537175.210925068,5305039.65512763,wood,2018,2016,12.56,,104.951,92.5873,5.19977,0,848.044,0.511288,118,484,38,2107.5,,,
minnie,537365.210925068,5306149.65512763,wood,2018,2016,12.57,,97.2302,51.3,2.37964,1.74818,845.632,0.581217,118,489,37.25,2104.75,,,
minnie,537175.210925068,5305009.65512763,wood,2018,2016,13.05,,84.3056,101.395,2.82297,0,848.114,0.648776,118,484,38,2107.5,,,
minnie,537165.210925068,5305969.65512763,wood,2018,2016,11.07,,98.1332,102.765,2.17968,0.758705,847.777,0.522618,118,489,37.25,2104.75,,,
minnie,537225.210925068,5305779.65512763,wood,2018,2016,12.69,,96.2877,101.052,5.03125,0.194798,847.292,0.532827,118,484,38,2107.5,,,
minnie,537075.210925068,5305789.65512763,wood,2018,2016,10.66,9.18,97.342,104.235,3.56437,0.188719,847.031,0.541332,118,484,38,2107.5,,,
minnie,537365.210925068,5305929.65512763,wood,2018,2016,11.04,10.44,94.1896,0,3.66242,0.85275,844.972,0.540746,118,484.984,37.8525,2106.96,,,
minnie,537095.210925068,5305539.65512763,wood,2018,2016,12.5,,98.0163,103.258,4.09959,0.812524,847.266,0.596925,118,484,38,2107.5,,,
minnie,537085.210925068,5305569.65512763,wood,2018,2016,12.05,,97.0494,103.258,0.218565,0.812829,846.879,0.458442,118,484,38,2107.5,,,
minnie,537075.210925068,5305819.65512763,wood,2018,2016,11.74,,97.342,104.235,3.6246,0,847.043,0.474123,118,484,38,2107.5,,,
minnie,537085.210925068,5305499.65512763,wood,2018,2016,11.83,,97.0494,102.68,4.07259,0.211812,846.861,0.41229,118,484,38,2107.5,,,
minnie,537095.210925068,5305499.65512763,wood,2018,2016,13.05,,98.0163,102.68,3.93547,0.0502914,846.949,0.449633,118,484,38,2107.5,,,
minnie,537075.210925068,5305719.65512763,wood,2018,2016,12.56,8.73,97.342,103.258,5.39303,1.18814,847.13,0.55051,118,484,38,2107.5,,,
minnie,537085.210925068,5305779.65512763,wood,2018,2016,12.05,,97.5103,104.235,4.10591,0.798015,846.98,0.485281,118,484,38,2107.5,,,
minnie,537075.210925068,5305849.65512763,wood,2018,2016,11.84,,99.7643,104.235,3.93091,0.810783,847.12,0.420153,118,484,38,2107.5,,,
minnie,537205.210925068,5304999.65512763,wood,2018,2016,11.8,,94.3,104.833,1.98569,4.17361,846.315,0.561715,118,484,38,2107.5,,,
minnie,537075.210925068,5305949.65512763,wood,2018,2016,11.41,10.5,101.174,103.41,2.72696,0.046335,848.109,0.568822,118,489,37.25,2104.75,,,
minnie,537075.210925068,5306019.65512763,wood,2018,2016,12.13,,98.1562,103.41,3.10986,0,847.943,0.490708,118,489,37.25,2104.75,,,
minnie,537075.210925068,5305989.65512763,wood,2018,2016,11.74,9.67,98.1562,103.41,1.8537,0.190378,847.891,0.462843,118,489,37.25,2104.75,,,
minnie,537085.210925068,5306009.65512763,wood,2018,2016,11.96,,96.2532,103.41,3.85834,0,847.949,0.516608,118,489,37.25,2104.75,,,
minnie,537085.210925068,5305959.65512763,wood,2018,2016,10.58,,96.2532,103.41,0.70959,0.809306,847.997,0.542549,118,489,37.25,2104.75,,,
minnie,537345.210925068,5305529.65512763,wood,2018,2016,10.38,,84.7012,37.7347,1.5382,6.5916,845.464,0.725481,118,484,38,2107.5,,,
minnie,537205.210925068,5305569.65512763,wood,2018,2016,13.04,,97.7348,103.919,3.40192,1,847.742,0.477109,118,484,38,2107.5,,,
minnie,537175.210925068,5305069.65512763,wood,2018,2016,11.18,,104.951,98.5322,1.63898,0.758705,848.088,0.568913,118,484,38,2107.5,,,
minnie,537565.210925068,5305909.65512763,wood,2018,2016,12.89,,96.623,100.141,2.63223,2,845.315,0.593495,116,468,39.75,2127,,,
minnie,537055.210925068,5306029.65512763,wood,2018,2016,11.99,,95.761,101.048,2.14241,0,847.973,0.482268,118,489,37.25,2104.75,,,
minnie,537065.210925068,5305049.65512763,wood,2018,2016,11.96,,88.4893,102.179,5.35513,0,847.504,0.490641,118,484,38,2107.5,,,
minnie,537065.210925068,5305729.65512763,wood,2018,2016,11.28,,99.8034,102.318,4.53987,1.18766,846.789,0.480853,118,484,38,2107.5,,,
minnie,537045.210925068,5305909.65512763,wood,2018,2016,11.18,,99.705,54.27,3.69363,1,847.876,0.559756,118,489,37.25,2104.75,,,
minnie,537355.210925068,5305179.65512763,wood,2018,2016,10.23,,88.6535,36.7929,0.432122,2,841.557,0.465581,118,484,38,2107.5,,,
minnie,537055.210925068,5305869.65512763,wood,2018,2016,12.16,,98.5895,103.731,3.2359,1,847.269,0.457967,118,484,38,2107.5,,,
minnie,537045.210925068,5305849.65512763,wood,2018,2016,14.25,,98.5895,54.1372,3.09986,0.199528,847.047,0.441029,118,484,38,2107.5,,,
minnie,537045.210925068,5305879.65512763,wood,2018,2016,11.52,,99.705,54.1145,3.22853,1,847.389,0.465363,118,484,38,2107.5,,,
minnie,537115.210925068,5305559.65512763,wood,2018,2016,11.77,,98.3802,100.236,5.74186,0.790294,847.147,0.450933,118,484,38,2107.5,,,
minnie,537075.210925068,5305579.65512763,wood,2018,2016,10.67,7.43,97.0494,102.029,1.68462,0.604019,846.809,0.471375,118,484,38,2107.5,,,
minnie,537115.210925068,5305519.65512763,wood,2018,2016,11.36,,97.1101,100.236,3.19454,0.21111,847.167,0.478303,118,484,38,2107.5,,,
minnie,537115.210925068,5305419.65512763,wood,2018,2016,11.89,,97.1101,103.608,5.75321,0,847.036,0.497093,118,484,38,2107.5,,,
minnie,537095.210925068,5305389.65512763,wood,2018,2016,12.52,11.7,97.4625,102.312,5.82291,0,847.07,0.47701,118,484,38,2107.5,,,
minnie,537115.210925068,5305449.65512763,wood,2018,2016,11.1,,97.1101,103.608,4.17436,0.786433,847.086,0.543482,118,484,38,2107.5,,,
minnie,537045.210925068,5305769.65512763,wood,2018,2016,10.92,,0,54.1372,4.57664,0,846.663,0.456758,118,484,38,2107.5,,,
minnie,537045.210925068,5305799.65512763,wood,2018,2016,10.99,,0,54.1372,4.03895,0.846014,846.909,0.533015,118,484,38,2107.5,,,
minnie,537105.210925068,5305109.65512763,wood,2018,2016,12.34,,95.8898,101.336,5.4368,0.184165,847.612,0.515633,118,484,38,2107.5,,,
minnie,537365.210925068,5306039.65512763,wood,2018,2016,12.24,,96.922,0,0.859334,0.797026,845.088,0.563787,118,489,37.25,2104.75,,,
minnie,537165.210925068,5306049.65512763,wood,2018,2016,11.83,,96.485,102.779,1.67464,0.758705,848.079,0.540515,118,489,37.25,2104.75,,,
minnie,537705.210925068,5305949.65512763,wood,2018,2016,12.6,,121.933,103.926,1.71715,1.9472,844.563,0.607167,116,468,39.75,2127,,,
minnie,537695.210925068,5305979.65512763,wood,2018,2016,12.35,,101.116,102.883,2.14574,2.65575,844.301,0.938878,114.245,463.126,39.9937,2131.34,,,
minnie,537165.210925068,5306009.65512763,wood,2018,2016,11.57,,98.1332,102.765,1.68969,0.805495,848.031,0.579946,118,489,37.25,2104.75,,,
minnie,537075.210925068,5305619.65512763,wood,2018,2016,11.28,8.73,97.342,102.029,3.6332,1,846.98,0.479428,118,484,38,2107.5,,,
minnie,537055.210925068,5305619.65512763,wood,2018,2016,12,,96.6336,102.029,3.70983,0.813526,846.884,0.505396,118,484,38,2107.5,,,
minnie,537075.210925068,5305759.65512763,wood,2018,2016,11.08,,97.342,104.235,5.51026,0.18847,846.907,0.470142,118,484,38,2107.5,,,
minnie,537075.210925068,5305899.65512763,wood,2018,2016,12.42,11.41,101.933,104.471,3.42234,0.802227,847.978,0.603791,118,484.989,37.8517,2106.96,,,
minnie,537085.210925068,5305909.65512763,wood,2018,2016,12.96,11.11,95.45,104.471,3.05258,0,848.044,0.53859,118,489,37.25,2104.75,,,
minnie,537065.210925068,5305809.65512763,wood,2018,2016,12.76,12.37,99.8034,102.318,3.09328,0,847.043,0.545627,118,484,38,2107.5,,,
minnie,537415.210925068,5305719.65512763,wood,2018,2016,13.71,,95.6174,0,3.66438,1,843.746,0.506205,118,484,38,2107.5,,,
minnie,537165.210925068,5306099.65512763,wood,2018,2016,12.81,,96.485,102.779,1.74701,0,848.126,0.532523,118,489,37.25,2104.75,,,
minnie,537055.210925068,5305909.65512763,wood,2018,2016,12.83,,99.705,54.27,3.65716,0.849037,847.922,0.56314,118,489,37.25,2104.75,,,
minnie,537095.210925068,5305949.65512763,wood,2018,2016,12.22,,96.2532,100.448,1.22672,1,847.925,0.453888,118,489,37.25,2104.75,,,
minnie,537175.210925068,5305109.65512763,wood,2018,2016,11.95,,97.5968,102.727,5.74153,0,848.03,0.517853,118,484,38,2107.5,,,
minnie,537095.210925068,5305899.65512763,wood,2018,2016,13.08,,95.45,99.4756,3.76216,0.190476,848.022,0.555399,118,484.989,37.8517,2106.96,,,
minnie,537055.210925068,5305949.65512763,wood,2018,2016,12.83,,98.5467,105.186,4.36747,0,848.071,0.526146,118,489,37.25,2104.75,,,
minnie,537345.210925068,5305289.65512763,wood,2018,2016,10.69,,81.8552,51.6667,1.20559,5.44595,838.491,0.540259,118,484,38,2107.5,,,
minnie,537315.210925068,5305289.65512763,wood,2018,2016,9.26,,79.3293,51.6667,1.34824,7.24867,842.121,0.519539,118,484,38,2107.5,,,
minnie,537325.210925068,5305269.65512763,wood,2018,2016,11.42,,94.254,0,1.44564,8.24937,840.573,0.241942,118,484,38,2107.5,,,
minnie,537365.210925068,5305079.65512763,wood,2018,2016,12.51,,86.2863,49.8269,2.56773,1.57922,843.084,0.896305,118,484,38,2107.5,,,
minnie,537425.210925068,5305059.65512763,wood,2018,2016,13.42,10.14,106.755,52.1343,2.81615,6.77275,840.248,0.685618,118,484,38,2107.5,,,
minnie,537415.210925068,5305309.65512763,wood,2018,2016,12.11,,84.2706,51.7153,6.10601,2.163,836.244,0.438609,118,484,38,2107.5,,,
minnie,537315.210925068,5305609.65512763,wood,2018,2016,13.2,8.92,0,51.9426,0.704331,14.971,840.144,-0.0162892,118,484,38,2107.5,,,
minnie,537375.210925068,5305299.65512763,wood,2018,2016,12.06,9.74,84.2706,51.1936,0.508428,2.25182,836.442,0.241817,118,484,38,2107.5,,,
minnie,537225.210925068,5305649.65512763,wood,2018,2016,10.75,9.71,0,0,0.936497,0.599769,847.844,0.600308,118,484,38,2107.5,,,
minnie,537175.210925068,5304979.65512763,wood,2018,2016,10.56,,100.357,103.05,1.60031,1.75871,848.006,0.689105,118,484,38,2107.5,,,
minnie,537075.210925068,5305019.65512763,wood,2018,2016,10.8,13.19,83.26,102.179,5.37901,0,847.653,0.508389,118,484,38,2107.5,,,
minnie,537065.210925068,5304979.65512763,wood,2018,2016,11.24,,107.295,108.836,5.8139,0,847.732,0.494481,118,484,38,2107.5,,,
minnie,537105.210925068,5304999.65512763,wood,2018,2016,10.37,,104.232,108.27,5.68471,0,847.842,0.493739,118,484,38,2107.5,,,
minnie,537385.210925068,5305559.65512763,wood,2018,2016,13.45,,111.676,50.1973,1.09007,9.51519,838.715,0.687919,118,484,38,2107.5,,,
minnie,537225.210925068,5305929.65512763,wood,2018,2016,12.2,,97.6925,103.734,1.6017,0.196083,846.927,0.507126,118,489,37.25,2104.75,,,
minnie,537265.210925068,5305899.65512763,wood,2018,2016,11.59,11.01,99.607,50.895,1.45098,1.14908,846.474,0.520794,118,484,38,2107.5,,,
minnie,537105.210925068,5305609.65512763,wood,2018,2016,12.61,,98.0163,104.887,3.84799,1,846.964,0.44915,118,484,38,2107.5,,,
minnie,537405.210925068,5305269.65512763,wood,2018,2016,12.42,,94.3837,83.673,6.1087,3,837.851,0.440582,118,484,38,2107.5,,,
minnie,537405.210925068,5305299.65512763,wood,2018,2016,10.56,,84.2706,51.7153,6.05447,2,836.581,0.47141,118,484,38,2107.5,,,
minnie,537165.210925068,5305639.65512763,wood,2018,2016,14.06,,126.166,106.38,4.73621,0.0498509,847.727,0.512463,118,484,38,2107.5,,,
minnie,537205.210925068,5305689.65512763,wood,2018,2016,11.78,,86.5771,103.27,0.388214,0,847.581,0.438534,118,484,38,2107.5,,,
minnie,537165.210925068,5305689.65512763,wood,2018,2016,13.07,,104.524,100.414,5.99868,0.759056,847.625,0.515664,118,484,38,2107.5,,,
minnie,537205.210925068,5305639.65512763,wood,2018,2016,12.23,,0,106.38,4.99811,0,847.952,0.529141,118,484,38,2107.5,,,
minnie,537165.210925068,5305589.65512763,wood,2018,2016,11.52,,99.1567,102.068,4.63232,0.759056,847.652,0.504106,118,484,38,2107.5,,,
minnie,537105.210925068,5305759.65512763,wood,2018,2016,12.25,,97.5103,102.145,4.30151,0.154491,847.043,0.466568,118,484,38,2107.5,,,
minnie,537105.210925068,5305719.65512763,wood,2018,2016,11.9,,97.5103,103.593,5.96007,1,847.263,0.490542,118,484,38,2107.5,,,
minnie,537095.210925068,5305859.65512763,wood,2018,2016,11.37,,95.5176,104.235,3.81218,1,847.453,0.429589,118,484,38,2107.5,,,
minnie,537085.210925068,5305849.65512763,wood,2018,2016,11.64,10.29,95.5176,104.235,3.87537,1,847.261,0.440462,118,484,38,2107.5,,,
minnie,537345.210925068,5305549.65512763,wood,2018,2016,13.49,,92.1532,37.7347,1.76521,5.85443,845.719,1.07947,118,484,38,2107.5,,,
minnie,537065.210925068,5305429.65512763,wood,2018,2016,12.24,12.92,97.4611,102.457,5.1326,0.600551,846.79,0.514095,118,484,38,2107.5,,,
minnie,537055.210925068,5305469.65512763,wood,2018,2016,11.58,,97.4611,53.285,4.22529,0,846.646,0.45612,118,484,38,2107.5,,,
minnie,537165.210925068,5305549.65512763,wood,2018,2016,12.02,,99.1567,102.068,3.16604,0,847.623,0.553346,118,484,38,2107.5,,,
minnie,537205.210925068,5305469.65512763,wood,2018,2016,12.71,,97.8512,103.014,4.30029,0.948263,847.643,0.453787,118,484,38,2107.5,,,
minnie,537065.210925068,5305389.65512763,wood,2018,2016,11.41,10.29,96.5163,54.5848,4.4101,0.164843,846.988,0.537631,118,484,38,2107.5,,,
minnie,537065.210925068,5305419.65512763,wood,2018,2016,11.8,,93.1882,102.457,5.05005,0.764321,846.799,0.479778,118,484,38,2107.5,,,
minnie,537365.210925068,5305769.65512763,wood,2018,2016,11.74,,93.0221,51.3734,3.73385,1,843.954,0.382128,118,484,38,2107.5,,,
minnie,537325.210925068,5305119.65512763,wood,2018,2016,12.81,10.7,96.4151,49.8269,4.6308,0.418371,842.853,0.47522,118,484,38,2107.5,,,
minnie,537175.210925068,5305219.65512763,wood,2018,2016,11.46,,99.0297,101.754,5.02098,0,847.918,0.524358,118,484,38,2107.5,,,
minnie,537175.210925068,5305249.65512763,wood,2018,2016,11.21,,99.0297,101.754,5.5827,0,847.881,0.527355,118,484,38,2107.5,,,
minnie,537205.210925068,5305729.65512763,wood,2018,2016,12.47,,81.052,95.9602,3.77873,0,847.486,0.492963,118,484,38,2107.5,,,
minnie,537545.210925068,5306079.65512763,wood,2018,2016,12.49,,95.646,99.8681,1.56375,2.81105,843.644,0.20173,107,443,41,2149.25,,,
minnie,537555.210925068,5306029.65512763,wood,2018,2016,11.86,,93.1307,102.609,0.375734,1.80679,844.304,0.518073,107,443,41,2149.25,,,
minnie,537375.210925068,5305199.65512763,wood,2018,2016,10.41,,93.4426,54.4261,6.05417,2,840.738,0.428389,118,484,38,2107.5,,,
minnie,537375.210925068,5305169.65512763,wood,2018,2016,11.03,,86.9257,50.9965,5.90701,2.16714,841.915,0.549125,118,484,38,2107.5,,,
minnie,537085.210925068,5305269.65512763,wood,2018,2016,10.27,10.21,96.0025,102.383,4.77728,0.947946,847.208,0.48052,118,484,38,2107.5,,,
minnie,537085.210925068,5305299.65512763,wood,2018,2016,10.87,8.82,96.0025,102.383,4.36556,0,847.23,0.508613,118,484,38,2107.5,,,
minnie,537075.210925068,5305299.65512763,wood,2018,2016,10.67,10.23,96.0025,103.239,4.65308,0,847.157,0.530926,118,484,38,2107.5,,,
minnie,537075.210925068,5305269.65512763,wood,2018,2016,10.95,10.06,96.0025,103.047,4.81825,0.832015,847.068,0.451242,118,484,38,2107.5,,,
minnie,537205.210925068,5305259.65512763,wood,2018,2016,11.63,9.89,95.2448,102.155,2.36777,0.220235,847.991,0.541571,118,484,38,2107.5,,,
minnie,537205.210925068,5305219.65512763,wood,2018,2016,11.31,,95.2448,102.155,2.40752,0,848.027,0.510205,118,484,38,2107.5,,,
minnie,537105.210925068,5305339.65512763,wood,2018,2016,12.04,,100.305,103.608,4.33103,0.834273,847.222,0.475163,118,484,38,2107.5,,,
minnie,537115.210925068,5305339.65512763,wood,2018,2016,11.5,,97.1101,103.608,4.27986,0.186359,847.268,0.489896,118,484,38,2107.5,,,
minnie,537115.210925068,5305309.65512763,wood,2018,2016,10.76,,97.1101,103.608,5.51337,0.0520281,847.424,0.565491,118,484,38,2107.5,,,
minnie,537175.210925068,5305289.65512763,wood,2018,2016,11.04,,99.0297,101.754,5.45407,0,847.727,0.49887,118,484,38,2107.5,,,
minnie,537175.210925068,5305139.65512763,wood,2018,2016,11.29,,97.5968,102.727,4.53892,0.0541579,847.914,0.4831,118,484,38,2107.5,,,
minnie,537205.210925068,5305339.65512763,wood,2018,2016,12.62,13.23,96.5282,101.834,4.85135,0,847.531,0.459024,118,484,38,2107.5,,,
minnie,537415.210925068,5305129.65512763,wood,2018,2016,11.22,,82.455,1.215,1.32943,0.942917,842.487,0.536415,118,484,38,2107.5,,,
