field,x,y,farmer,year,prev_year,yld,prev_yld,aa_n,prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy,prec_py,gdd_cy,gdd_py,veg_cy,veg_py,veg_2py
sre1314,445397.792861876,5257475.1143033,merja,2018,2016,30.66,,44.33,44.92,4.56437,1,1110.89,0.483275,125,403,82.75,1424.5,0.139856,0.696445,0.28423
sre1314,445527.792861876,5256405.1143033,merja,2018,2016,38.43,,41.46,22.52,2.49658,1,1116.39,0.537059,125,404,83.25,1425.75,0.129476,0.712261,0.485162
sre1314,445397.792861876,5256535.1143033,merja,2018,2016,34.99,41.8,0,27.5,1.58896,0,1117.36,0.510972,125,404,83.25,1425.75,0.123738,0.647493,0.46292
sre1314,445517.792861876,5257995.1143033,merja,2018,2016,62.08,,10.86,27,4.63408,1,1109.86,0.498696,124,402,82,1427.25,0.129382,0.665146,0.278569
sre1314,445387.792861876,5256685.1143033,merja,2018,2016,50.49,,14.12,36,0.636329,0,1117.08,0.4991,125,404,83.25,1425.75,0.120225,0.712519,0.4549
sre1314,445487.792861876,5257385.1143033,merja,2018,2016,46.63,,0,24.18,4.84094,1,1111.99,0.479462,125,403,82.75,1424.5,0.116973,0.777842,0.324551
sre1314,445437.792861876,5257115.1143033,merja,2018,2016,33.69,40.12,21.68,35,5.52041,1,1112.49,0.493758,125,403,82.75,1424.5,0.124236,0.645009,0.433695
sre1314,445617.792861876,5256545.1143033,merja,2018,2016,42.31,,36.33,27,1.64754,0,1116.01,0.506551,125,404,83.25,1425.75,0.111103,0.650185,0.430342
sre1314,445657.792861876,5258335.1143033,merja,2018,2016,37.1,51.56,28.14,30,3.57265,1,1115.18,0.48511,124,402,82,1427.25,0.135416,0.658722,0.279245
sre1314,445637.792861876,5258235.1143033,merja,2018,2016,66.78,,42.94,25.37,4.07536,2,1113.08,0.500135,124,402,82,1427.25,0.128682,0.625651,0.2771
sre1314,445627.792861876,5257895.1143033,merja,2018,2016,99.04,52.48,32.89,27,4.98915,1,1111.72,0.487519,125,403,82.75,1424.5,0.122827,0.724398,0.284574
sre1314,445727.792861876,5257525.1143033,merja,2018,2016,56.16,,32.49,32.55,4.40292,1,1114.54,0.497374,125,403,82.75,1424.5,0.13393,0.736496,0.262422
sre1314,445417.792861876,5258365.1143033,merja,2018,2016,33.1,39.52,36.14,27,3.80876,1,1111.3,0.450229,124,402,82,1427.25,0.167346,0.563212,0.280924
sre1314,445377.792861876,5257045.1143033,merja,2018,2016,31.55,,34.91,24,5.75959,1,1112.76,0.500188,125,403,82.75,1424.5,0.129365,0.666215,0.45453
sre1314,445567.792861876,5256435.1143033,merja,2018,2016,31.63,39.96,0,52.5,1.92903,1,1116.27,0.515648,125,404,83.25,1425.75,0.131294,0.617387,0.436812
sre1314,445517.792861876,5257965.1143033,merja,2018,2016,53.95,43.56,0,31,5.30001,0.94209,1109.96,0.483978,124,402,82,1427.25,0.127763,0.7099,0.289761
sre1314,445417.792861876,5257265.1143033,merja,2018,2016,25.79,,0,32,5.02943,0.0605793,1111.67,0.492819,125,403,82.75,1424.5,0.128278,0.702163,0.472974
sre1314,445577.792861876,5256945.1143033,merja,2018,2016,62.5,57.97,33.04,25,0.278306,0,1114.02,0.509743,125,403,82.75,1424.5,0.116317,0.739555,0.489426
sre1314,445387.792861876,5256585.1143033,merja,2018,2016,43.69,,23.21,32.64,0.850771,0,1117.35,0.503386,125,404,83.25,1425.75,0.123516,0.668413,0.408519
sre1314,445627.792861876,5258215.1143033,merja,2018,2016,54.47,57.96,0,30.6,4.06445,2,1112.31,0.472479,124,402,82,1427.25,0.120448,0.67555,0.276318
sre1314,445677.792861876,5258245.1143033,merja,2018,2016,95.65,,35.22,25,4.0926,1,1114.22,0.513347,124,402,82,1427.25,0.126482,0.690985,0.269147
sre1314,445587.792861876,5257005.1143033,merja,2018,2016,58.51,,0,25,5.7832,0,1113.75,0.496866,125,403,82.75,1424.5,0.115571,0.73283,0.4805
sre1314,445577.792861876,5257505.1143033,merja,2018,2016,56.33,,0,25,4.67748,1,1112.84,0.500202,125,403,82.75,1424.5,0.11413,0.807103,0.279527
sre1314,445537.792861876,5256715.1143033,merja,2018,2016,43.01,61.8,32.02,25,0.899459,0,1116.37,0.519453,125,404,83.25,1425.75,0.116802,0.705481,0.434186
sre1314,445697.792861876,5257515.1143033,merja,2018,2016,56.68,66.33,41.36,25,4.45492,1,1114.25,0.514606,125,403,82.75,1424.5,0.112394,0.745663,0.268462
sre1314,445587.792861876,5257025.1143033,merja,2018,2016,72.01,,57.7,26,5.5164,0,1113.68,0.498388,125,403,82.75,1424.5,0.116245,0.741628,0.492386
sre1314,445497.792861876,5257095.1143033,merja,2018,2016,50.1,56.77,0,13,5.57657,0.06311,1112.96,0.49968,125,403,82.75,1424.5,0.127715,0.727654,0.525726
sre1314,445617.792861876,5257005.1143033,merja,2018,2016,84.65,,38.43,35,5.1845,0,1113.85,0.495829,125,403,82.75,1424.5,0.108415,0.751975,0.477765
sre1314,445497.792861876,5257255.1143033,merja,2018,2016,48.41,62.49,38.9,26,4.99273,0.937888,1112.33,0.497623,125,403,82.75,1424.5,0.122302,0.767975,0.462688
sre1314,445617.792861876,5256755.1143033,merja,2018,2016,58.37,,49.35,28,0.709783,1,1115.12,0.488012,125,404,83.25,1425.75,0.111954,0.753314,0.458961
sre1314,445537.792861876,5256895.1143033,merja,2018,2016,39.27,68.46,0,25.35,0.609942,1,1114.47,0.497644,125,403,82.75,1424.5,0.118383,0.713589,0.424812
sre1314,445427.792861876,5256965.1143033,merja,2018,2016,48.13,,32.64,32.75,6.20818,1,1114.1,0.507165,125,403,82.75,1424.5,0.130473,0.732643,0.489059
sre1314,445707.792861876,5256565.1143033,merja,2018,2016,46.14,58.99,31.99,27.68,1.68808,0,1115.34,0.518699,125,404,83.25,1425.75,0.118249,0.702117,0.403603
sre1314,445417.792861876,5257795.1143033,merja,2018,2016,48.34,,30.58,38.92,5.20987,1,1110.58,0.505934,125,403,82.75,1424.5,0.128285,0.739936,0.278641
sre1314,445527.792861876,5256655.1143033,merja,2018,2016,45.05,50.27,0,25.5,1.43962,0,1116.56,0.505847,125,404,83.25,1425.75,0.122908,0.626288,0.42204
sre1314,445707.792861876,5258005.1143033,merja,2018,2016,82.41,,32.37,25,4.76134,1,1113.26,0.548019,124,402,82,1427.25,0.126576,0.735644,0.277954
sre1314,445547.792861876,5257525.1143033,merja,2018,2016,69.51,75.4,31.33,25,4.61118,1,1112.58,0.498157,125,403,82.75,1424.5,0.120659,0.796073,0.275438
sre1314,445487.792861876,5256975.1143033,merja,2018,2016,57.97,,0,35,2.308,1,1113.97,0.503236,125,403,82.75,1424.5,0.107436,0.765234,0.500769
sre1314,445597.792861876,5257535.1143033,merja,2018,2016,61.12,,31.63,25.17,4.66487,1,1113.07,0.498664,125,403,82.75,1424.5,0.135291,0.787496,0.276259
sre1314,445517.792861876,5256315.1143033,merja,2018,2016,42.79,50.83,43.55,26,2.81173,1,1115.27,0.51772,125,404,83.25,1425.75,0.158266,0.659974,0.505686
sre1314,445597.792861876,5256315.1143033,merja,2018,2016,36.27,39.76,38.59,24.5,2.52233,1,1114.77,0.521258,125,404,83.25,1425.75,0.122927,0.631283,0.473725
sre1314,445487.792861876,5256725.1143033,merja,2018,2016,59.99,39.75,28.28,25,0.667815,0,1116.53,0.506468,125,404,83.25,1425.75,0.105617,0.652915,0.410255
sre1314,445397.792861876,5256445.1143033,merja,2018,2016,38.26,42.92,28.11,34,2.48408,0,1117.13,0.509976,125,404,83.25,1425.75,0.133892,0.722979,0.481059
sre1314,445377.792861876,5256215.1143033,merja,2018,2016,37.12,43.96,31.71,32.64,2.76895,1,1114.61,0.51149,125,404,83.25,1425.75,0.154775,0.690765,0.534079
sre1314,445527.792861876,5258055.1143033,merja,2018,2016,66.54,56.11,34.44,20,4.83965,1,1109.98,0.50991,124,402,82,1427.25,0.127277,0.730235,0.269418
sre1314,445627.792861876,5258195.1143033,merja,2018,2016,53.26,59.35,0,26,4.17033,2,1111.95,0.469154,124,402,82,1427.25,0.135133,0.694383,0.276318
sre1314,445417.792861876,5256145.1143033,merja,2018,2016,46.41,,29.67,36.35,2.90504,1,1112.93,0.497197,125,404,83.25,1425.75,0.12557,0.727329,0.536688
sre1314,445557.792861876,5257975.1143033,merja,2018,2016,81.6,45.66,36.82,25,4.52339,1,1110.22,0.474455,124,402,82,1427.25,0.129255,0.708802,0.279807
sre1314,445477.792861876,5257525.1143033,merja,2018,2016,63.5,38.08,29.69,24,4.48137,1,1111.93,0.525733,125,403,82.75,1424.5,0.126013,0.711842,0.361649
sre1314,445707.792861876,5256925.1143033,merja,2018,2016,55.74,58.04,31.91,26,4.60912,0,1114.29,0.491586,125,403,82.75,1424.5,0.114986,0.68821,0.463567
sre1314,445567.792861876,5257815.1143033,merja,2018,2016,81.35,,35.36,22,5.44331,1,1111.68,0.49933,125,403,82.75,1424.5,0.123854,0.801347,0.282103
sre1314,445687.792861876,5257105.1143033,merja,2018,2016,48.64,48.98,31.27,22,4.82748,0.475724,1114.21,0.507152,125,403,82.75,1424.5,0.121611,0.697046,0.451455
sre1314,445617.792861876,5256725.1143033,merja,2018,2016,66.22,,38.55,29,0.821189,1,1115.41,0.495159,125,404,83.25,1425.75,0.13073,0.742766,0.457777
sre1314,445687.792861876,5257395.1143033,merja,2018,2016,66.98,55.89,32,25,4.67692,1,1113.87,0.497757,125,403,82.75,1424.5,0.131568,0.738131,0.279955
sre1314,445557.792861876,5256345.1143033,merja,2018,2016,39.05,45.68,40.17,24,2.84975,1,1115.44,0.500256,125,404,83.25,1425.75,0.130271,0.673995,0.510075
sre1314,445727.792861876,5257485.1143033,merja,2018,2016,41.62,,35.8,23.86,4.35618,1,1114.38,0.497688,125,403,82.75,1424.5,0.120681,0.692092,0.270156
sre1314,445487.792861876,5256525.1143033,merja,2018,2016,39.55,49.72,25.99,32,1.40411,0,1116.91,0.506936,125,404,83.25,1425.75,0.120229,0.603474,0.419154
sre1314,445367.792861876,5256085.1143033,merja,2018,2016,34.79,39.47,24.7,27,2.77773,1,1111.93,0.493355,125,404,83.25,1425.75,0.122814,0.509854,0.444399
sre1314,445437.792861876,5257055.1143033,merja,2018,2016,47.41,55.5,12.11,26,5.86322,1,1113.01,0.496562,125,403,82.75,1424.5,0.13049,0.697381,0.467096
sre1314,445447.792861876,5257825.1143033,merja,2018,2016,75.28,36.46,46.38,33,5.36578,1,1110.66,0.504332,125,403,82.75,1424.5,0.12886,0.76944,0.274253
sre1314,445637.792861876,5258345.1143033,merja,2018,2016,85.89,,32.34,18,3.65315,2,1115.19,0.50727,124,402,82,1427.25,0.131608,0.656882,0.290252
sre1314,445597.792861876,5256275.1143033,merja,2018,2016,38,45.62,20.93,25.5,2.67456,1,1114.15,0.452287,125,404,83.25,1425.75,0.115556,0.667156,0.463308
sre1314,445417.792861876,5257765.1143033,merja,2018,2016,47.22,,30.51,24.3,5.24875,1,1110.73,0.492364,125,403,82.75,1424.5,0.125823,0.681821,0.294662
sre1314,445617.792861876,5256395.1143033,merja,2018,2016,19.58,,32.54,25.55,2.04934,1,1115.46,0.507511,125,404,83.25,1425.75,0.134806,0.730891,0.484393
sre1314,445587.792861876,5257975.1143033,merja,2018,2016,72.76,35.38,26.43,25.5,4.58189,1,1110.74,0.485138,124,402,82,1427.25,0.128313,0.702066,0.278237
sre1314,445597.792861876,5257225.1143033,merja,2018,2016,38.73,,32.79,28,4.90256,0.350449,1113.22,0.500508,125,403,82.75,1424.5,0.126628,0.80195,0.471885
sre1314,445457.792861876,5257515.1143033,merja,2018,2016,72.07,9.8,0,32,4.47509,1,1111.7,0.498547,125,403,82.75,1424.5,0.127033,0.74706,0.347671
sre1314,445537.792861876,5256925.1143033,merja,2018,2016,52.27,71.39,36.7,45.8,0.428617,0.114944,1114.21,0.472796,125,403,82.75,1424.5,0.112235,0.754993,0.47946
sre1314,445477.792861876,5257305.1143033,merja,2018,2016,36.63,68.82,44.39,25,4.94535,1,1112.07,0.48943,125,403,82.75,1424.5,0.119397,0.771505,0.420673
sre1314,445467.792861876,5258025.1143033,merja,2018,2016,40.41,69.17,17.81,32,4.94954,0.322371,1109.44,0.499119,124,402,82,1427.25,0.125267,0.761806,0.267086
sre1314,445677.792861876,5256515.1143033,merja,2018,2016,53.34,47.58,32.77,25,1.90053,1,1115.42,0.498996,125,404,83.25,1425.75,0.110117,0.664641,0.412699
sre1314,445697.792861876,5258305.1143033,merja,2018,2016,59.01,51.2,32.49,22,4.04823,1,1115.2,0.494756,124,402,82,1427.25,0.130223,0.671131,0.266469
sre1314,445497.792861876,5258345.1143033,merja,2018,2016,46.42,,31.19,24.5,4.03458,1,1112.68,0.492226,124,402,82,1427.25,0.146145,0.638336,0.284356
sre1314,445677.792861876,5258315.1143033,merja,2018,2016,95.65,,32.6,26,3.8637,1,1115.04,0.479797,124,402,82,1427.25,0.126746,0.67981,0.279245
sre1314,445667.792861876,5257435.1143033,merja,2018,2016,62.85,,31.56,26,4.64175,1,1113.7,0.494973,125,403,82.75,1424.5,0.121828,0.723236,0.280086
sre1314,445527.792861876,5258045.1143033,merja,2018,2016,64.47,55.64,16.43,25,4.77287,1,1109.99,0.505617,124,402,82,1427.25,0.12267,0.736245,0.269418
sre1314,445617.792861876,5258275.1143033,merja,2018,2016,31.05,49.54,32.26,21,3.88888,2,1113.36,0.524047,124,402,82,1427.25,0.133042,0.665988,0.275934
sre1314,445557.792861876,5258295.1143033,merja,2018,2016,61.32,50.72,32.09,26,3.77851,2,1112.52,0.461551,124,402,82,1427.25,0.126624,0.638908,0.273346
sre1314,445427.792861876,5256715.1143033,merja,2018,2016,36.09,,36.55,0,0.774028,0,1116.79,0.499448,125,404,83.25,1425.75,0.113001,0.627483,0.402456
sre1314,445677.792861876,5256705.1143033,merja,2018,2016,47.2,48.2,54.21,25,0.688174,0,1115.08,0.499123,125,404,83.25,1425.75,0.12751,0.738062,0.487496
sre1314,445567.792861876,5256515.1143033,merja,2018,2016,44.38,43,33.44,55,1.55114,0,1116.38,0.50865,125,404,83.25,1425.75,0.11922,0.646628,0.413698
sre1314,445527.792861876,5256835.1143033,merja,2018,2016,44.47,40.67,31.84,24,0.694147,1,1115.11,0.495813,125,404,83.25,1425.75,0.129713,0.589811,0.408446
sre1314,445367.792861876,5256225.1143033,merja,2018,2016,24.95,,19.02,32,2.78169,1,1114.82,0.50045,125,404,83.25,1425.75,0.151793,0.689668,0.508497
sre1314,445597.792861876,5258175.1143033,merja,2018,2016,57.97,54.04,0,19,4.10575,1.259,1110.99,0.474151,124,402,82,1427.25,0.135179,0.703501,0.274735
sre1314,445727.792861876,5257295.1143033,merja,2018,2016,49.66,,30.49,20,4.82318,1,1114.24,0.500092,125,403,82.75,1424.5,0.135823,0.539137,0.304186
sre1314,445377.792861876,5256595.1143033,merja,2018,2016,30.69,43.39,32.22,22,0.845438,0,1117.35,0.505119,125,404,83.25,1425.75,0.129891,0.696956,0.406572
sre1314,445577.792861876,5257395.1143033,merja,2018,2016,67.07,,33.15,25,4.79298,1,1112.85,0.497275,125,403,82.75,1424.5,0.129953,0.775267,0.287186
sre1314,445367.792861876,5256155.1143033,merja,2018,2016,35.24,,37.1,43,2.79058,1,1113.49,0.509984,125,404,83.25,1425.75,0.156548,0.674437,0.481279
sre1314,445687.792861876,5257585.1143033,merja,2018,2016,36.23,50.75,0,0,4.70561,1,1114.2,0.504987,125,403,82.75,1424.5,0.128331,0.711793,0.263397
sre1314,445447.792861876,5256265.1143033,merja,2018,2016,36.69,57.56,53.27,19,2.74842,1,1114.92,0.520709,125,404,83.25,1425.75,0.127396,0.727829,0.586439
sre1314,445577.792861876,5256375.1143033,merja,2018,2016,30.96,,37.76,29.9,2.47419,1,1115.71,0.525755,125,404,83.25,1425.75,0.136418,0.687701,0.518795
sre1314,445427.792861876,5256325.1143033,merja,2018,2016,36.98,56.65,26.6,32,2.71734,1,1115.8,0.506386,125,404,83.25,1425.75,0.128595,0.73245,0.535375
sre1314,445557.792861876,5257765.1143033,merja,2018,2016,80.9,79.8,31.6,26,5.31412,1,1111.98,0.503945,125,403,82.75,1424.5,0.116676,0.783859,0.282705
sre1314,445547.792861876,5256555.1143033,merja,2018,2016,34.99,,30.66,25.5,1.33973,0,1116.48,0.508507,125,404,83.25,1425.75,0.113733,0.631072,0.40035
sre1314,445447.792861876,5258155.1143033,merja,2018,2016,51.87,49.15,74.77,47,4.07529,0,1109.18,0.47985,124,402,82,1427.25,0.120052,0.650364,0.267338
sre1314,445467.792861876,5256405.1143033,merja,2018,2016,33.73,42.18,0,49.32,2.91584,0.0668827,1116.56,0.49834,125,404,83.25,1425.75,0.129078,0.65088,0.491398
sre1314,445547.792861876,5257335.1143033,merja,2018,2016,55.82,58.94,32.32,24,4.81929,0.882239,1112.64,0.496749,125,403,82.75,1424.5,0.138982,0.756128,0.33436
sre1314,445687.792861876,5257625.1143033,merja,2018,2016,56.68,57.74,32.27,31,4.79255,1,1114.19,0.506448,125,403,82.75,1424.5,0.134116,0.739236,0.263151
sre1314,445417.792861876,5257425.1143033,merja,2018,2016,47.36,,42.18,32,4.79269,1,1111.24,0.493884,125,403,82.75,1424.5,0.124084,0.726628,0.303222
sre1314,445707.792861876,5257825.1143033,merja,2018,2016,84.55,,23.95,25,4.93683,1,1113.79,0.546517,125,403,82.75,1424.5,0.146657,0.789299,0.264283
sre1314,445667.792861876,5257395.1143033,merja,2018,2016,60.95,,33.05,25.83,4.70239,1,1113.68,0.496341,125,403,82.75,1424.5,0.126066,0.734578,0.279734
sre1314,445607.792861876,5256995.1143033,merja,2018,2016,78.51,55.73,0,26.32,5.5934,0,1113.83,0.493728,125,403,82.75,1424.5,0.120895,0.717675,0.477765
sre1314,445457.792861876,5257485.1143033,merja,2018,2016,73.12,,0,29,4.59339,1,1111.63,0.489984,125,403,82.75,1424.5,0.120707,0.730229,0.34944
sre1314,445517.792861876,5257265.1143033,merja,2018,2016,46.98,59.3,55.08,22,4.91521,0.46545,1112.49,0.499812,125,403,82.75,1424.5,0.122237,0.698051,0.448643
sre1314,445497.792861876,5256555.1143033,merja,2018,2016,41.75,,19.89,25,1.43828,0,1116.77,0.492857,125,404,83.25,1425.75,0.120447,0.63941,0.41203
sre1314,445457.792861876,5258205.1143033,merja,2018,2016,52.58,51.28,27.03,14,3.71717,1,1109.64,0.496438,124,402,82,1427.25,0.135673,0.6485,0.266676
sre1314,445697.792861876,5256705.1143033,merja,2018,2016,43.96,64.44,43.22,25,0.683543,0,1114.98,0.488223,125,404,83.25,1425.75,0.11867,0.726033,0.472818
sre1314,445597.792861876,5257345.1143033,merja,2018,2016,39.87,,32.33,24,4.75508,1,1113.08,0.496991,125,403,82.75,1424.5,0.117153,0.685109,0.329503
sre1314,445367.792861876,5256615.1143033,merja,2018,2016,34.48,,36.66,38,3.50118,0,1117.35,0.514767,125,404,83.25,1425.75,0.123639,0.648602,0.422169
sre1314,445427.792861876,5257755.1143033,merja,2018,2016,49.51,53.02,33.17,32,5.24214,1,1110.91,0.492605,125,403,82.75,1424.5,0.132333,0.660231,0.294662
sre1314,445457.792861876,5256745.1143033,merja,2018,2016,53.04,39.8,31.83,23.17,0.769545,0,1116.55,0.503606,125,404,83.25,1425.75,0.108517,0.663386,0.376663
sre1314,445677.792861876,5256335.1143033,merja,2018,2016,38.3,,32.63,22,2.30332,1,1114.16,0.503587,125,404,83.25,1425.75,0.107704,0.691112,0.477674
sre1314,445707.792861876,5257365.1143033,merja,2018,2016,51.37,,32.64,25.5,4.74711,0.1233,1114.05,0.516358,125,403,82.75,1424.5,0.122775,0.744355,0.277671
sre1314,445447.792861876,5257565.1143033,merja,2018,2016,67.19,52.06,31.41,53,4.54792,0.115734,1111.76,0.511355,125,403,82.75,1424.5,0.120988,0.720206,0.322721
sre1314,445487.792861876,5257635.1143033,merja,2018,2016,57.91,,0,26,5.12381,0,1111.96,0.495787,125,403,82.75,1424.5,0.123983,0.701664,0.317937
sre1314,445367.792861876,5256265.1143033,merja,2018,2016,23.41,,0,33,2.68481,1,1115.39,0.516656,125,404,83.25,1425.75,0.144341,0.635964,0.482879
sre1314,445527.792861876,5257615.1143033,merja,2018,2016,55.17,,32.26,25.43,5.12006,1,1112.27,0.498927,125,403,82.75,1424.5,0.130785,0.704571,0.286138
