field,x,y,farmer,year,prev_year,yld,prev_yld,aa_n,prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy,prec_py,gdd_cy,gdd_py,veg_cy,veg_py,veg_2py
carlinwest,485470.334989569,5311390.07800578,wood,2017,2015,33.16,69.76,96.29,,3.89613,0,994.384,0.500635,76,308,238.5,2082,,,
carlinwest,485640.334989569,5311370.07800578,wood,2017,2015,40.48,83.4,152.94,,3.99752,1,995.295,0.495833,76,308,238.5,2082,,,
carlinwest,485610.334989569,5311370.07800578,wood,2017,2015,41.97,45.76,45.92,,3.94814,1,995.045,0.486175,76,308,238.5,2082,,,
carlinwest,485630.334989569,5311430.07800578,wood,2017,2015,46.26,63.62,71.07,,3.77851,1,995.774,0.486503,76,308,238.5,2082,,,
carlinwest,485640.334989569,5311360.07800578,wood,2017,2015,40.79,91.48,152.94,,4.04334,1,995.23,0.500703,76,308,238.5,2082,,,
carlinwest,485630.334989569,5311400.07800578,wood,2017,2015,42.16,50.46,66.11,,3.94317,1,995.494,0.49927,76,308,238.5,2082,,,
carlinwest,485640.334989569,5311390.07800578,wood,2017,2015,36.98,88.82,151.38,,3.85196,1,995.463,0.5016,76,308,238.5,2082,,,
carlinwest,485620.334989569,5311360.07800578,wood,2017,2015,36.05,54.64,43.01,,4.09149,1,995.027,0.482757,76,308,238.5,2082,,,
carlinwest,485630.334989569,5311420.07800578,wood,2017,2015,45.02,54.63,70.15,,3.81714,1,995.675,0.489115,76,308,238.5,2082,,,
carlinwest,485600.334989569,5311410.07800578,wood,2017,2015,35.32,54.75,73.33,,3.60558,1,995.364,0.509141,76,308,238.5,2082,,,
carlinwest,485600.334989569,5311390.07800578,wood,2017,2015,33.38,41.94,66.28,,3.6116,1,995.151,0.506386,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311430.07800578,wood,2017,2015,35.08,58.83,0,,1.97702,0.237287,994.423,0.454141,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311410.07800578,wood,2017,2015,34.98,45.58,0,,1.5369,0.158156,994.391,0.456031,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311380.07800578,wood,2017,2015,35.09,54.08,0,,1.34216,0.070743,994.438,0.477773,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311440.07800578,wood,2017,2015,35.44,60.41,0,,2.24042,0.841604,994.459,0.432412,76,308,238.5,2082,,,
carlinwest,485650.334989569,5311440.07800578,wood,2017,2015,48.34,,151.38,,3.80196,1,996.04,0.495369,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311600.07800578,wood,2017,2015,42.28,23.38,86.54,,3.40528,0.698338,996.668,0.531204,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311680.07800578,wood,2017,2015,29.47,49.22,82.76,,3.7173,0.837709,997.305,0.445643,76,308,238.5,2082,,,
carlinwest,485500.334989569,5311650.07800578,wood,2017,2015,39.33,59.37,19.28,,4.40528,1,997.223,0.506923,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311630.07800578,wood,2017,2015,34.98,57.82,18.71,,3.81706,0,996.845,0.462328,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311590.07800578,wood,2017,2015,27.27,52.53,59.5,,3.35539,1,996.605,0.533123,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311660.07800578,wood,2017,2015,26.78,53.93,19.28,,4.18933,0.930663,997.185,0.468727,76,308,238.5,2082,,,
carlinwest,485600.334989569,5311400.07800578,wood,2017,2015,33.78,43.76,68.24,,3.61196,1,995.26,0.509427,76,308,238.5,2082,,,
carlinwest,485600.334989569,5311370.07800578,wood,2017,2015,33.07,43.09,45.92,,3.87504,1,994.924,0.48634,76,308,238.5,2082,,,
carlinwest,485500.334989569,5311680.07800578,wood,2017,2015,38.39,50.17,82.76,,4.12954,1,997.355,0.45093,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311680.07800578,wood,2017,2015,37.29,19.21,43.03,,2.887,1,997.316,0.476804,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311660.07800578,wood,2017,2015,42.08,50.8,117.82,,3.13619,1,997.093,0.472388,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311620.07800578,wood,2017,2015,38.07,48.42,17.33,,3.77808,1,996.948,0.499699,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311650.07800578,wood,2017,2015,13.06,60.45,59.42,,3.73047,0.838444,997.016,0.460347,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311690.07800578,wood,2017,2015,32.73,24.85,0,,2.99914,1,997.494,0.46836,76.597,310.09,236.784,2078.64,,,
carlinwest,485440.334989569,5311680.07800578,wood,2017,2015,30.42,33.55,0,,3.12641,1,997.376,0.475818,76,308,238.5,2082,,,
carlinwest,485430.334989569,5311640.07800578,wood,2017,2015,19.38,33.02,0,,2.79039,1,996.961,0.489846,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311730.07800578,wood,2017,2015,45.03,84.02,0,,2.9434,2,998.332,0.476518,78,315,232.75,2070.75,,,
carlinwest,485430.334989569,5311710.07800578,wood,2017,2015,48.11,26.28,0,,3.11947,2,997.945,0.439873,78,315,232.75,2070.75,,,
carlinwest,485440.334989569,5311600.07800578,wood,2017,2015,29.95,44.77,0,,3.03483,0.767315,996.655,0.522916,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311610.07800578,wood,2017,2015,28.84,38.65,0,,2.99547,0.228658,996.716,0.505431,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311720.07800578,wood,2017,2015,43.06,48.15,0,,3.01292,2,997.924,0.407857,78,315,232.75,2070.75,,,
carlinwest,485460.334989569,5311650.07800578,wood,2017,2015,30.62,26.59,0,,3.02334,1,997.001,0.482496,76,308,238.5,2082,,,
carlinwest,485610.334989569,5311440.07800578,wood,2017,2015,46.75,43.91,108.73,,3.6718,1,995.746,0.49243,76,308,238.5,2082,,,
carlinwest,485600.334989569,5311430.07800578,wood,2017,2015,35.02,49.75,86.94,,3.72559,1,995.567,0.510346,76,308,238.5,2082,,,
carlinwest,485640.334989569,5311430.07800578,wood,2017,2015,38.48,74.63,151.38,,3.82581,1,995.83,0.490307,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311600.07800578,wood,2017,2015,12.4,58.29,23.69,,3.63775,1,996.746,0.545296,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311730.07800578,wood,2017,2015,33.7,73.68,0,,2.94006,2,998.456,0.477132,78,315,232.75,2070.75,,,
carlinwest,485440.334989569,5311640.07800578,wood,2017,2015,25.6,40.66,0,,2.83975,1,996.938,0.487396,76,308,238.5,2082,,,
carlinwest,485620.334989569,5311440.07800578,wood,2017,2015,43.93,62.77,71.07,,3.69146,1,995.79,0.491327,76,308,238.5,2082,,,
carlinwest,485610.334989569,5311390.07800578,wood,2017,2015,36.66,51.1,66.28,,3.7742,1,995.233,0.489187,76,308,238.5,2082,,,
carlinwest,485500.334989569,5311630.07800578,wood,2017,2015,36.26,57.01,18.73,,3.91715,1,997.099,0.521396,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311590.07800578,wood,2017,2015,49.1,48.1,86.54,,3.31174,1,996.575,0.530358,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311720.07800578,wood,2017,2015,12.73,,0,,3.02911,2,998.255,0.486645,78,315,232.75,2070.75,,,
carlinwest,485430.334989569,5311730.07800578,wood,2017,2015,0.75,,0,,3.01888,2,998.61,0.516182,78,315,232.75,2070.75,,,
carlinwest,485470.334989569,5311700.07800578,wood,2017,2015,42.55,,0,,2.83755,1,997.592,0.438844,76.9197,311.219,235.856,2076.83,,,
carlinwest,485500.334989569,5311660.07800578,wood,2017,2015,34.74,56.68,19.28,,4.43188,1,997.26,0.480707,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311700.07800578,wood,2017,2015,44.42,,0,,2.80849,1,997.55,0.428274,76.5963,310.087,236.786,2078.65,,,
carlinwest,485450.334989569,5311710.07800578,wood,2017,2015,28.33,,0,,3.0682,1.2978,997.924,0.464213,78,315,232.75,2070.75,,,
carlinwest,485450.334989569,5311700.07800578,wood,2017,2015,30,,0,,3.09365,1,997.671,0.439088,78,315,232.75,2070.75,,,
carlinwest,485490.334989569,5311710.07800578,wood,2017,2015,47.44,45.73,0,,2.98349,1.2978,997.638,0.353532,78,315,232.75,2070.75,,,
carlinwest,485480.334989569,5311680.07800578,wood,2017,2015,25.91,52.91,0,,2.96655,1,997.296,0.465886,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311650.07800578,wood,2017,2015,36.03,43.45,19.28,,4.32064,1,997.135,0.483619,76,308,238.5,2082,,,
carlinwest,485500.334989569,5311640.07800578,wood,2017,2015,35.86,60.97,18.73,,4.24749,1,997.171,0.524041,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311630.07800578,wood,2017,2015,13.77,64.66,17.9,,4.09437,0.769236,996.888,0.468228,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311730.07800578,wood,2017,2015,26.9,61.43,0,,2.97326,2,998.576,0.504384,78,315,232.75,2070.75,,,
carlinwest,485460.334989569,5311700.07800578,wood,2017,2015,27.07,12.4,0,,3.00737,1,997.659,0.448477,78,315,232.75,2070.75,,,
carlinwest,485660.334989569,5311400.07800578,wood,2017,2015,45.36,71.14,70.84,,3.7726,1,995.704,0.500617,76,308,238.5,2082,,,
carlinwest,485500.334989569,5311610.07800578,wood,2017,2015,40.25,55.91,39.58,,3.47876,1,996.957,0.557157,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311670.07800578,wood,2017,2015,31,36.71,43.03,,3.02454,1,997.201,0.478038,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311630.07800578,wood,2017,2015,25.12,41.96,0,,2.86794,1,996.837,0.473489,76,308,238.5,2082,,,
carlinwest,485430.334989569,5311650.07800578,wood,2017,2015,18.37,31.97,0,,2.76782,1,997.064,0.491001,76,308,238.5,2082,,,
carlinwest,485660.334989569,5311420.07800578,wood,2017,2015,44.98,74.32,91.73,,3.80654,1,995.898,0.503816,76,308,238.5,2082,,,
carlinwest,485690.334989569,5311360.07800578,wood,2017,2015,34.4,61.62,87.86,,3.18846,1,995.444,0.509292,76,308,238.5,2082,,,
carlinwest,485680.334989569,5311400.07800578,wood,2017,2015,26.17,63.74,87.45,,3.61675,1,995.829,0.508645,76,308,238.5,2082,,,
carlinwest,485500.334989569,5311730.07800578,wood,2017,2015,41.86,68.02,0,,3.03492,2,998.246,0.489479,78,315,232.75,2070.75,,,
carlinwest,485460.334989569,5311710.07800578,wood,2017,2015,12.33,57.53,0,,3.00337,1.2978,997.91,0.477703,78,315,232.75,2070.75,,,
carlinwest,485440.334989569,5311620.07800578,wood,2017,2015,26.43,38.51,0,,2.96111,0.460801,996.743,0.459166,76,308,238.5,2082,,,
carlinwest,485430.334989569,5311720.07800578,wood,2017,2015,52.26,25.91,0,,3.05388,2,998.275,0.490803,78,315,232.75,2070.75,,,
carlinwest,485630.334989569,5311380.07800578,wood,2017,2015,38.44,42.5,41.74,,3.93148,1,995.316,0.494873,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311720.07800578,wood,2017,2015,26.85,71.36,0,,2.83199,2,998.088,0.47711,78,315,232.75,2070.75,,,
carlinwest,485460.334989569,5311640.07800578,wood,2017,2015,28.88,17.49,0,,3.09594,0.460996,996.893,0.468631,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311690.07800578,wood,2017,2015,32.79,26.94,0,,3.14713,1,997.502,0.443955,76.597,310.09,236.784,2078.64,,,
carlinwest,485490.334989569,5311640.07800578,wood,2017,2015,35.66,55.33,18.73,,4.31939,1,997.087,0.501656,76,308,238.5,2082,,,
carlinwest,485450.334989569,5311720.07800578,wood,2017,2015,32.1,45.38,0,,3.02318,2,998.198,0.477696,78,315,232.75,2070.75,,,
carlinwest,485440.334989569,5311590.07800578,wood,2017,2015,30.23,44.35,0,,3.0828,1,996.559,0.515435,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311700.07800578,wood,2017,2015,23.62,34.42,0,,3.1664,1.29815,997.675,0.421792,78,315,232.75,2070.75,,,
carlinwest,485640.334989569,5311380.07800578,wood,2017,2015,37.44,83.42,152.94,,3.92128,1,995.374,0.496273,76,308,238.5,2082,,,
carlinwest,485630.334989569,5311360.07800578,wood,2017,2015,37.75,63.95,43.01,,4.12053,1,995.17,0.497075,76,308,238.5,2082,,,
carlinwest,485620.334989569,5311400.07800578,wood,2017,2015,42.35,62.13,66.11,,3.81982,1,995.373,0.4833,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311660.07800578,wood,2017,2015,12.12,63.59,117.82,,3.44202,1,997.1,0.464123,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311600.07800578,wood,2017,2015,28.06,54.24,23.69,,3.60664,0.930493,996.712,0.53785,76,308,238.5,2082,,,
carlinwest,485610.334989569,5311430.07800578,wood,2017,2015,43.98,49.09,86.94,,3.63118,1,995.639,0.493625,76,308,238.5,2082,,,
carlinwest,485600.334989569,5311440.07800578,wood,2017,2015,37.37,51.43,108.73,,3.83947,1,995.655,0.494677,76,308,238.5,2082,,,
carlinwest,485660.334989569,5311440.07800578,wood,2017,2015,47.44,70.04,96.23,,3.78024,1,996.094,0.502927,76,308,238.5,2082,,,
carlinwest,485610.334989569,5311380.07800578,wood,2017,2015,41.98,41.05,66.28,,3.87035,1,995.137,0.489224,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311610.07800578,wood,2017,2015,36.96,47.74,39.58,,3.65727,1,996.92,0.554846,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311710.07800578,wood,2017,2015,43.09,15.92,0,,3.12786,2,997.945,0.45207,78,315,232.75,2070.75,,,
carlinwest,485500.334989569,5311620.07800578,wood,2017,2015,37.89,56.22,17.33,,3.57536,1,996.993,0.497792,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311620.07800578,wood,2017,2015,40.07,0.32,87.41,,3.37648,0,996.742,0.463775,76,308,238.5,2082,,,
carlinwest,485500.334989569,5311690.07800578,wood,2017,2015,29.91,13.81,86.94,,3.91824,1,997.426,0.436081,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311660.07800578,wood,2017,2015,26.96,42.73,0,,2.95148,1,997.148,0.488192,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311730.07800578,wood,2017,2015,63.29,69.91,0,,3.03784,2,998.27,0.487635,78,315,232.75,2070.75,,,
carlinwest,485630.334989569,5311370.07800578,wood,2017,2015,37.22,54.59,43.01,,4.0316,1,995.237,0.494285,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311670.07800578,wood,2017,2015,26.73,42.24,0,,3.06432,1,997.258,0.485694,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311720.07800578,wood,2017,2015,23.63,47.8,0,,2.99859,2,998.179,0.490545,78,315,232.75,2070.75,,,
carlinwest,485690.334989569,5311420.07800578,wood,2017,2015,39.06,51.97,87.45,,3.55974,1,996.089,0.499044,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311730.07800578,wood,2017,2015,39.88,83.18,0,,2.91288,2,998.379,0.48269,78,315,232.75,2070.75,,,
carlinwest,485700.334989569,5311680.07800578,wood,2017,2015,24.98,52.81,0,,4.65724,1,999.059,0.506792,76,308,238.5,2082,,,
carlinwest,485710.334989569,5311680.07800578,wood,2017,2015,31.87,59.08,0,,4.58583,1.22622,999.399,0.524746,76,308,238.5,2082,,,
carlinwest,485720.334989569,5311710.07800578,wood,2017,2015,36.4,68.34,0,,4.68321,1,999.592,0.46564,76,308,238.5,2082,,,
carlinwest,485710.334989569,5311690.07800578,wood,2017,2015,7.41,65.81,0,,4.67781,1.75695,999.418,0.511092,76,308,238.5,2082,,,
carlinwest,485700.334989569,5311710.07800578,wood,2017,2015,35.64,51.3,0,,4.52865,1.07217,999.111,0.479235,76,308,238.5,2082,,,
carlinwest,485710.334989569,5311710.07800578,wood,2017,2015,38.37,48.49,0,,4.59457,1,999.433,0.468328,76,308,238.5,2082,,,
carlinwest,485710.334989569,5311730.07800578,wood,2017,2015,45.37,51.81,0,,4.19515,1,999.556,0.464361,76.5942,310.08,236.792,2078.66,,,
carlinwest,485480.334989569,5311690.07800578,wood,2017,2015,26.28,26.6,0,,2.8621,1,997.415,0.456688,76,308,238.5,2082,,,
carlinwest,485690.334989569,5311440.07800578,wood,2017,2015,47.11,52.78,85.25,,3.65342,1,996.301,0.506675,76,308,238.5,2082,,,
carlinwest,485630.334989569,5311440.07800578,wood,2017,2015,46.33,58.45,71.07,,3.72315,1,995.885,0.490234,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311590.07800578,wood,2017,2015,34.27,54.51,42.21,,3.31648,1,996.666,0.529943,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311670.07800578,wood,2017,2015,24.53,52.73,19.28,,3.96983,0.768534,997.241,0.457222,76,308,238.5,2082,,,
carlinwest,485680.334989569,5311410.07800578,wood,2017,2015,26,66.23,87.45,,3.59725,1,995.924,0.503949,76,308,238.5,2082,,,
carlinwest,485730.334989569,5311670.07800578,wood,2017,2015,32.63,58.67,0,,4.35403,1,999.81,0.493236,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311690.07800578,wood,2017,2015,30.95,21.97,86.94,,3.40331,1,997.393,0.435552,76,308,238.5,2082,,,
carlinwest,485700.334989569,5311440.07800578,wood,2017,2015,50.76,54.67,0,,3.6505,1,996.337,0.501248,76,308,238.5,2082,,,
carlinwest,485640.334989569,5311420.07800578,wood,2017,2015,39.75,77.96,151.38,,3.86211,1,995.73,0.490335,76,308,238.5,2082,,,
carlinwest,485610.334989569,5311420.07800578,wood,2017,2015,35.67,52.69,78.41,,3.6404,1,995.535,0.49279,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311570.07800578,wood,2017,2015,35.15,56.5,42.21,,3.21351,1,996.325,0.503937,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311570.07800578,wood,2017,2015,27.58,44.39,101.91,,3.17735,1,996.309,0.521021,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311580.07800578,wood,2017,2015,31.38,54.48,42.21,,3.23124,1,996.502,0.513409,76,308,238.5,2082,,,
carlinwest,485620.334989569,5311380.07800578,wood,2017,2015,43.79,47.13,41.74,,3.93922,1,995.197,0.492211,76,308,238.5,2082,,,
carlinwest,485600.334989569,5311380.07800578,wood,2017,2015,35.41,43.19,66.28,,3.69745,1,995.034,0.495145,76,308,238.5,2082,,,
carlinwest,485620.334989569,5311430.07800578,wood,2017,2015,45.28,58.76,71.07,,3.68475,1,995.679,0.488985,76,308,238.5,2082,,,
carlinwest,485640.334989569,5311670.07800578,wood,2017,2015,39.44,,74.52,,4.90741,1,997.737,0.49862,76,308,238.5,2082,,,
carlinwest,485640.334989569,5311680.07800578,wood,2017,2015,38.14,,74.52,,5.00227,1,997.685,0.483756,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311580.07800578,wood,2017,2015,50.08,45.87,86.54,,3.2189,1,996.453,0.526651,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311570.07800578,wood,2017,2015,45.79,51.76,86.54,,3.14011,1,996.302,0.520745,76,308,238.5,2082,,,
carlinwest,485490.334989569,5311600.07800578,wood,2017,2015,33.61,55.43,39.58,,3.46316,1,996.822,0.561829,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311670.07800578,wood,2017,2015,13.2,71.9,43.03,,3.20626,1,997.195,0.468708,76,308,238.5,2082,,,
carlinwest,485500.334989569,5311600.07800578,wood,2017,2015,38.37,59.15,39.58,,3.35211,1,996.847,0.560472,76,308,238.5,2082,,,
carlinwest,485620.334989569,5311680.07800578,wood,2017,2015,47.08,66.02,92.46,,4.97203,0.761866,997.381,0.470968,76,308,238.5,2082,,,
carlinwest,485430.334989569,5311520.07800578,wood,2017,2015,19.55,36.55,0,,2.37352,1,995.521,0.44633,76,308,238.5,2082,,,
carlinwest,485430.334989569,5311530.07800578,wood,2017,2015,26.22,37.66,0,,2.57765,1,995.672,0.45329,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311560.07800578,wood,2017,2015,25.09,58.43,0,,2.95741,1,996.166,0.509628,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311560.07800578,wood,2017,2015,11.19,66.6,101.91,,3.16153,1,996.131,0.514133,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311550.07800578,wood,2017,2015,38.76,51.08,101.91,,3.13635,1,995.935,0.515774,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311580.07800578,wood,2017,2015,11.1,63.8,95.3,,3.23095,1,996.477,0.520978,76,308,238.5,2082,,,
carlinwest,485470.334989569,5311540.07800578,wood,2017,2015,35.65,50.85,88.7,,3.11327,1,995.716,0.499517,76,308,238.5,2082,,,
carlinwest,485520.334989569,5311580.07800578,wood,2017,2015,33.62,21.39,84.51,,3.48007,1,996.564,0.469509,76,308,238.5,2082,,,
carlinwest,485530.334989569,5311560.07800578,wood,2017,2015,31.34,57.86,67.85,,4.38086,1,996.513,0.465493,76,308,238.5,2082,,,
carlinwest,485560.334989569,5311560.07800578,wood,2017,2015,33.27,63.1,42.46,,5.01535,1.92879,997.242,0.601846,76,308,238.5,2082,,,
carlinwest,485550.334989569,5311570.07800578,wood,2017,2015,45.46,61.04,42.46,,4.80965,1,996.933,0.440047,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311360.07800578,wood,2017,2015,14.17,65.3,77.51,,2.75631,0,994.372,0.496917,76,308,238.5,2082,,,
carlinwest,485480.334989569,5311370.07800578,wood,2017,2015,11.82,70.25,77.51,,1.82839,0,994.374,0.496832,76,308,238.5,2082,,,
carlinwest,485580.334989569,5311550.07800578,wood,2017,2015,25.82,,0,,4.37105,0.768198,997.569,0.631843,76,308,238.5,2082,,,
carlinwest,485580.334989569,5311540.07800578,wood,2017,2015,28.85,,0,,3.84528,1,997.475,0.621296,76,308,238.5,2082,,,
carlinwest,485580.334989569,5311530.07800578,wood,2017,2015,37.28,,0,,3.62317,1.69588,997.291,0.597152,76,308,238.5,2082,,,
carlinwest,485570.334989569,5311530.07800578,wood,2017,2015,52.23,48.22,0,,3.68867,1.69588,997.222,0.59184,76,308,238.5,2082,,,
carlinwest,485600.334989569,5311580.07800578,wood,2017,2015,30.45,43.19,42.53,,5.83427,0.46776,997.551,0.610607,76,308,238.5,2082,,,
carlinwest,485630.334989569,5311610.07800578,wood,2017,2015,49.09,68.53,64.76,,4.02365,1,997.492,0.52772,76,308,238.5,2082,,,
carlinwest,485610.334989569,5311590.07800578,wood,2017,2015,36.31,38.31,42.53,,3.09383,1,997.415,0.535105,76,308,238.5,2082,,,
carlinwest,485630.334989569,5311600.07800578,wood,2017,2015,45.37,64.34,64.76,,3.78097,1,997.427,0.514021,76,308,238.5,2082,,,
carlinwest,485660.334989569,5311560.07800578,wood,2017,2015,43.95,11.07,75.44,,4.04988,1,997.211,0.463941,76,308,238.5,2082,,,
carlinwest,485660.334989569,5311550.07800578,wood,2017,2015,38.6,32.56,99.11,,4.02804,0.832653,997.128,0.465582,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311400.07800578,wood,2017,2015,34.83,,87.2,,4.11112,0,994.374,0.489606,76,308,238.5,2082,,,
carlinwest,485460.334989569,5311430.07800578,wood,2017,2015,40.81,,86.52,,4.6085,0,994.386,0.482998,76,308,238.5,2082,,,
carlinwest,485440.334989569,5311400.07800578,wood,2017,2015,33.73,45.56,0,,1.37465,0.228658,994.405,0.467372,76,308,238.5,2082,,,
carlinwest,485570.334989569,5311480.07800578,wood,2017,2015,49.86,58.38,18.71,,3.83192,1.30587,995.807,0.39607,76,308,238.5,2082,,,
carlinwest,485560.334989569,5311490.07800578,wood,2017,2015,38.91,78.55,98.4,,3.69871,1.83681,995.913,0.461997,76,308,238.5,2082,,,
carlinwest,485570.334989569,5311500.07800578,wood,2017,2015,37.61,85.6,18.86,,3.62496,2,996.321,0.452523,76,308,238.5,2082,,,
carlinwest,485560.334989569,5311500.07800578,wood,2017,2015,35.41,68.73,91.93,,3.71258,2,996.186,0.497046,76,308,238.5,2082,,,
carlinwest,485540.334989569,5311390.07800578,wood,2017,2015,35.34,55.57,71.76,,4.01924,1,994.781,0.521158,76,308,238.5,2082,,,
carlinwest,485560.334989569,5311430.07800578,wood,2017,2015,40.45,58.59,0,,4.03092,1,995.252,0.513866,76,308,238.5,2082,,,
carlinwest,485530.334989569,5311430.07800578,wood,2017,2015,42.02,49.86,0,,3.95558,1,995.021,0.528658,76,308,238.5,2082,,,
carlinwest,485550.334989569,5311430.07800578,wood,2017,2015,39.75,42.37,0,,4.01459,1,995.19,0.502708,76,308,238.5,2082,,,
carlinwest,485530.334989569,5311480.07800578,wood,2017,2015,37.52,47.93,0,,4.15361,1,995.307,0.447215,76,308,238.5,2082,,,
