field,x,y,farmer,year,prev_year,yld,prev_yld,aa_n,prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy,prec_py,gdd_cy,gdd_py,veg_cy,veg_py,veg_2py
henrys,533642.724044735,5304671.20440146,wood,2016,2015,36.81,25.62,42.8706,,5.86895,0.0430649,855.019,0.51322,80,344,574.75,2174.25,0.357727,0.601584,0.656221
henrys,533622.724044735,5304731.20440146,wood,2016,2015,53.6,17.02,44.2437,,5.12743,0,854.893,0.500554,80,344,574.75,2174.25,0.397946,0.619884,0.727379
henrys,533782.724044735,5304871.20440146,wood,2016,2015,44.79,23.52,46.4393,,5.60873,0.985062,853.511,0.455244,80,344,574.75,2174.25,0.542118,0.678321,0.745973
henrys,533742.724044735,5304911.20440146,wood,2016,2015,39.77,14.02,42.6337,,0.283299,1,853.277,0.498044,80,344,574.75,2174.25,0.375474,0.624297,0.723678
henrys,533782.724044735,5304911.20440146,wood,2016,2015,41.91,12.46,42.4663,,2.11198,0.231817,853.328,0.579314,80,344,574.75,2174.25,0.446198,0.58618,0.670441
henrys,533762.724044735,5304921.20440146,wood,2016,2015,14.11,6.46,43.8822,,1.80273,0.279884,853.186,0.551996,80,344,574.75,2174.25,0.375329,0.626524,0.724909
henrys,533772.724044735,5304871.20440146,wood,2016,2015,36.25,23.3,46.4393,,0.709418,0.781553,853.512,0.450677,80,344,574.75,2174.25,0.427975,0.689633,0.742401
henrys,533742.724044735,5304871.20440146,wood,2016,2015,27.76,16.77,46.46,,0.403153,1,853.686,0.50273,80,344,574.75,2174.25,0.423215,0.689738,0.74533
henrys,533752.724044735,5304881.20440146,wood,2016,2015,35.37,12.78,10.35,,0.455842,1,853.567,0.512858,80,344,574.75,2174.25,0.445089,0.684573,0.736019
henrys,533752.724044735,5304901.20440146,wood,2016,2015,39.01,23.31,44.1117,,0.737271,1,853.408,0.539104,80,344,574.75,2174.25,0.445089,0.684573,0.736019
henrys,533782.724044735,5304901.20440146,wood,2016,2015,22.58,8.83,42.6498,,2.43044,0,853.344,0.522175,80,344,574.75,2174.25,0.537803,0.647026,0.70109
henrys,533772.724044735,5304891.20440146,wood,2016,2015,35.68,4.11,44.4944,,1.92717,0.0486206,853.398,0.501098,80,344,574.75,2174.25,0.449183,0.685802,0.73439
henrys,533642.724044735,5304721.20440146,wood,2016,2015,24.13,21.99,43.5744,,4.1341,0,854.943,0.524404,80,344,574.75,2174.25,0.356969,0.589339,0.670677
henrys,533642.724044735,5304681.20440146,wood,2016,2015,35.49,25.05,42.8706,,4.40647,0,854.951,0.46557,80,344,574.75,2174.25,0.357727,0.601584,0.656221
henrys,533642.724044735,5304701.20440146,wood,2016,2015,24.16,22.69,44.62,,1.61374,0,854.944,0.495998,80,344,574.75,2174.25,0.356969,0.589339,0.670677
henrys,533642.724044735,5304731.20440146,wood,2016,2015,34.16,21.46,43.7837,,0.337438,0,854.922,0.523093,80,344,574.75,2174.25,0.388032,0.637926,0.742252
henrys,533632.724044735,5304691.20440146,wood,2016,2015,31.39,,44.3615,,1.83507,0,855.033,0.552699,80,344,574.75,2174.25,0.362523,0.584635,0.644814
henrys,533632.724044735,5304671.20440146,wood,2016,2015,37.09,,44.3615,,5.17468,0,855.011,0.480327,80,344,574.75,2174.25,0.362523,0.584635,0.644814
henrys,533632.724044735,5304661.20440146,wood,2016,2015,40.77,,44.3615,,6.24535,0,855.018,0.450936,80,344,574.75,2174.25,0.389174,0.601096,0.664513
henrys,533632.724044735,5304731.20440146,wood,2016,2015,34.92,,44.2437,,3.70106,0,854.94,0.53628,80,344,574.75,2174.25,0.397946,0.619884,0.727379
henrys,533632.724044735,5304701.20440146,wood,2016,2015,32.9,,42.7225,,0.97808,0,855.023,0.555536,80,344,574.75,2174.25,0.363752,0.576712,0.661747
henrys,533632.724044735,5304721.20440146,wood,2016,2015,33.98,,41.86,,1.1255,0,854.942,0.511725,80,344,574.75,2174.25,0.363752,0.576712,0.661747
henrys,533632.724044735,5304861.20440146,wood,2016,2015,29.72,6.5,79.4337,,0.292982,0,854.436,0.504849,80,344,574.75,2174.25,0.417552,0.588614,0.726327
henrys,533652.724044735,5304871.20440146,wood,2016,2015,21.8,16.44,43.0252,,4.57118,0.21992,854.34,0.548542,80,344,574.75,2174.25,0.40432,0.608779,0.736416
henrys,533622.724044735,5304871.20440146,wood,2016,2015,40.48,10.16,46,,1.74482,0,854.414,0.546587,80,344,574.75,2174.25,0.417552,0.588614,0.726327
henrys,533622.724044735,5304881.20440146,wood,2016,2015,38.77,5.33,44.2226,,6.07105,0.23287,854.343,0.684048,80,344,574.75,2174.25,0.405926,0.556766,0.701096
henrys,533752.724044735,5304911.20440146,wood,2016,2015,18.21,13.39,43.8822,,1.50539,1,853.282,0.520617,80,344,574.75,2174.25,0.375474,0.624297,0.723678
henrys,533762.724044735,5304911.20440146,wood,2016,2015,40.11,13.93,43.8822,,4.36124,0.0146045,853.238,0.489693,80,344,574.75,2174.25,0.375329,0.626524,0.724909
henrys,533772.724044735,5304911.20440146,wood,2016,2015,29.01,13.52,43.8822,,5.51623,0.936649,853.274,0.526801,80,344,574.75,2174.25,0.375329,0.626524,0.724909
henrys,533782.724044735,5304811.20440146,wood,2016,2015,49.91,33.04,17.6442,,0.00384415,0,854.342,0.544432,80,344,574.75,2174.25,0.435829,0.720803,0.7989
henrys,533792.724044735,5304881.20440146,wood,2016,2015,34.65,20.47,42.6498,,5.78923,0.76713,853.444,0.473309,80,344,574.75,2174.25,0.537803,0.647026,0.70109
henrys,533802.724044735,5304911.20440146,wood,2016,2015,27.57,10.29,43.941,,4.15354,0,853.246,0.495386,80,344,574.75,2174.25,0.408553,0.54723,0.625191
henrys,533652.724044735,5304851.20440146,wood,2016,2015,21.5,13.18,43.0252,,4.37314,0,854.441,0.502055,80,344,574.75,2174.25,0.40432,0.608779,0.736416
henrys,533642.724044735,5304831.20440146,wood,2016,2015,33.76,,43.0252,,0.384071,0.221326,854.531,0.498359,80,344,574.75,2174.25,0.387737,0.63267,0.768898
henrys,533642.724044735,5304851.20440146,wood,2016,2015,34.8,,43.0252,,0.362302,0,854.44,0.488502,80,344,574.75,2174.25,0.40432,0.608779,0.736416
henrys,533642.724044735,5304841.20440146,wood,2016,2015,32.34,,43.0252,,0.858425,0.722323,854.485,0.495435,80,344,574.75,2174.25,0.387737,0.63267,0.768898
henrys,533632.724044735,5304841.20440146,wood,2016,2015,39.07,16.57,82.5493,,4.68262,0,854.541,0.537278,80,344,574.75,2174.25,0.40518,0.614799,0.755241
henrys,533682.724044735,5304731.20440146,wood,2016,2015,34.29,28.62,86.1037,,0.56986,0,854.724,0.519152,80,344,574.75,2174.25,0.369898,0.662497,0.738038
henrys,533662.724044735,5304731.20440146,wood,2016,2015,34.88,22.95,20.7837,,1.46689,0.942265,854.829,0.522988,80,344,574.75,2174.25,0.377552,0.647922,0.739905
henrys,533672.724044735,5304731.20440146,wood,2016,2015,32.61,21.02,20.7837,,1.39698,0.282389,854.74,0.472046,80,344,574.75,2174.25,0.377552,0.647922,0.739905
henrys,533652.724044735,5304731.20440146,wood,2016,2015,30.18,25.87,43.7837,,1.39541,0,854.924,0.546943,80,344,574.75,2174.25,0.388032,0.637926,0.742252
henrys,533652.724044735,5304721.20440146,wood,2016,2015,24.37,25.98,43.5744,,1.87804,0,854.944,0.553413,80,344,574.75,2174.25,0.356969,0.589339,0.670677
henrys,533662.724044735,5304721.20440146,wood,2016,2015,33.58,21.86,32.9526,,1.72499,0.986231,854.825,0.507639,80,344,574.75,2174.25,0.372189,0.614366,0.690243
henrys,533672.724044735,5304721.20440146,wood,2016,2015,32.78,20.88,32.9526,,1.52369,0.0580862,854.746,0.467325,80,344,574.75,2174.25,0.372189,0.614366,0.690243
henrys,533782.724044735,5304921.20440146,wood,2016,2015,29.33,7.92,42.4663,,6.16974,1,853.233,0.573139,80,344,574.75,2174.25,0.446198,0.58618,0.670441
henrys,533742.724044735,5304921.20440146,wood,2016,2015,32.43,6.6,42.6337,,1.6541,1,853.175,0.540386,80,344,574.75,2174.25,0.375474,0.624297,0.723678
henrys,533762.724044735,5304901.20440146,wood,2016,2015,18.36,13.39,42.5707,,1.49248,0.0483733,853.294,0.454146,80,344,574.75,2174.25,0.449183,0.685802,0.73439
henrys,533772.724044735,5304841.20440146,wood,2016,2015,46.12,27.09,87.2399,,0.375084,1,853.934,0.481999,80,344,574.75,2174.25,0.420014,0.709518,0.779092
henrys,533772.724044735,5304821.20440146,wood,2016,2015,44.97,25.17,38.5144,,6.14879,0.283441,854.305,0.597074,80,344,574.75,2174.25,0.420014,0.709518,0.779092
henrys,533802.724044735,5304881.20440146,wood,2016,2015,42.64,16.13,44.2828,,6.19176,1,853.487,0.489836,80,344,574.75,2174.25,0.462824,0.582079,0.614565
henrys,533622.724044735,5304621.20440146,wood,2016,2015,49.26,15.16,44.3615,,4.69254,0.0556294,855.305,0.567961,80,344,574.75,2174.25,0.407226,0.595481,0.666235
henrys,533642.724044735,5304641.20440146,wood,2016,2015,34.41,22.38,42.8706,,1.5031,0.0430053,855.088,0.485896,80,344,574.75,2174.25,0.38589,0.621392,0.680895
henrys,533622.724044735,5304641.20440146,wood,2016,2015,52.49,15.23,44.3615,,0.395424,0.241294,855.239,0.586631,80,344,574.75,2174.25,0.389174,0.601096,0.664513
henrys,533632.724044735,5304641.20440146,wood,2016,2015,36.4,,44.3615,,0.55366,0.957527,855.209,0.555172,80,344,574.75,2174.25,0.389174,0.601096,0.664513
henrys,533622.724044735,5304751.20440146,wood,2016,2015,65.81,17.36,43.9355,,5.37959,0.0132083,854.852,0.529275,80,344,574.75,2174.25,0.397946,0.619884,0.727379
henrys,533622.724044735,5304831.20440146,wood,2016,2015,41.67,12.91,100.573,,5.02694,0,854.543,0.495167,80,344,574.75,2174.25,0.40518,0.614799,0.755241
henrys,533652.724044735,5304841.20440146,wood,2016,2015,23.47,16.46,43.0252,,1.85836,0.0436719,854.446,0.46879,80,344,574.75,2174.25,0.387737,0.63267,0.768898
henrys,533632.724044735,5304771.20440146,wood,2016,2015,38.46,17.78,43.9355,,0.641794,0.0427281,854.82,0.539778,80,344,574.75,2174.25,0.411947,0.657705,0.776141
henrys,533632.724044735,5304751.20440146,wood,2016,2015,39.21,16.94,43.9355,,0.484853,0,854.854,0.514975,80,344,574.75,2174.25,0.397946,0.619884,0.727379
henrys,533652.724044735,5304821.20440146,wood,2016,2015,28.48,26.66,43.0252,,1.39799,0,854.543,0.482041,80,344,574.75,2174.25,0.387737,0.63267,0.768898
henrys,533622.724044735,5304851.20440146,wood,2016,2015,41.84,11.2,80.4374,,4.50553,0.0426164,854.522,0.548143,80,344,574.75,2174.25,0.417552,0.588614,0.726327
henrys,533662.724044735,5304691.20440146,wood,2016,2015,24.94,14.92,31.05,,1.16318,0.956095,854.838,0.487925,80,344,574.75,2174.25,0.3823,0.61997,0.677406
henrys,533652.724044735,5304671.20440146,wood,2016,2015,29.35,25.7,42.8706,,2.20453,0,855.034,0.561191,80,344,574.75,2174.25,0.357727,0.601584,0.656221
henrys,533672.724044735,5304711.20440146,wood,2016,2015,29.77,22.3,29.4046,,1.56498,0.0138731,854.745,0.453941,80,344,574.75,2174.25,0.372189,0.614366,0.690243
henrys,533652.724044735,5304661.20440146,wood,2016,2015,31.53,24.7,42.8706,,1.05011,0,855.05,0.554093,80,344,574.75,2174.25,0.38589,0.621392,0.680895
henrys,533632.724044735,5304911.20440146,wood,2016,2015,0.2,4.03,41.5463,,5.98573,11.056,852.202,0.83238,80,344,574.75,2174.25,0.343,0.506712,0.665187
henrys,533652.724044735,5304791.20440146,wood,2016,2015,26.73,25.11,43.0252,,1.2645,0,854.73,0.537193,80,344,574.75,2174.25,0.390005,0.671391,0.803016
henrys,533622.724044735,5304781.20440146,wood,2016,2015,46.07,19.82,43.9355,,4.58267,0.0424797,854.75,0.508031,80,344,574.75,2174.25,0.411947,0.657705,0.776141
henrys,533652.724044735,5304781.20440146,wood,2016,2015,28.41,21.55,43.0252,,4.89626,0,854.74,0.510292,80,344,574.75,2174.25,0.399601,0.682393,0.796662
henrys,533652.724044735,5304751.20440146,wood,2016,2015,31.77,22.86,45.8956,,1.49333,0,854.843,0.51425,80,344,574.75,2174.25,0.388032,0.637926,0.742252
henrys,533762.724044735,5304841.20440146,wood,2016,2015,34.39,,42.9718,,4.77177,1,853.961,0.502034,80,344,574.75,2174.25,0.420014,0.709518,0.779092
henrys,533762.724044735,5304851.20440146,wood,2016,2015,34.05,,42.9718,,0.472037,1,853.774,0.45665,80,344,574.75,2174.25,0.427975,0.689633,0.742401
henrys,533762.724044735,5304831.20440146,wood,2016,2015,40.62,,42.9718,,5.81137,1,854.108,0.516231,80,344,574.75,2174.25,0.420014,0.709518,0.779092
henrys,533742.724044735,5304821.20440146,wood,2016,2015,45.28,26.26,68.655,,5.83245,1,854.289,0.583368,80,344,574.75,2174.25,0.418187,0.708278,0.778227
henrys,533622.724044735,5304791.20440146,wood,2016,2015,45.2,24.78,42.6337,,1.22974,0.0131302,854.744,0.5273,80,344,574.75,2174.25,0.405612,0.648779,0.783201
henrys,533772.724044735,5304761.20440146,wood,2016,2015,33.27,22.6,24.3174,,4.9246,0,854.447,0.464744,80,344,574.75,2174.25,0.388582,0.695666,0.770568
henrys,533622.724044735,5304701.20440146,wood,2016,2015,49.07,16.27,42.7225,,5.47306,0,854.999,0.53409,80,344,574.75,2174.25,0.363752,0.576712,0.661747
henrys,533782.724044735,5304771.20440146,wood,2016,2015,38.75,28.26,15.0963,,4.80717,0,854.442,0.487998,80,344,574.75,2174.25,0.401114,0.674179,0.752768
henrys,533682.724044735,5304701.20440146,wood,2016,2015,22.48,22.36,0,,4.76052,0,854.743,0.504639,80,344,574.75,2174.25,0.364662,0.646854,0.723408
henrys,533652.724044735,5304691.20440146,wood,2016,2015,23.1,26.48,42.8706,,0.392389,0,854.941,0.506916,80,344,574.75,2174.25,0.357727,0.601584,0.656221
henrys,533622.724044735,5304651.20440146,wood,2016,2015,57.01,17.12,44.3615,,1.92384,0.772461,855.144,0.534086,80,344,574.75,2174.25,0.389174,0.601096,0.664513
henrys,533642.724044735,5304631.20440146,wood,2016,2015,33.28,24.84,44.3192,,1.11238,0.0566824,855.1,0.46629,80,344,574.75,2174.25,0.404182,0.612395,0.678743
henrys,533632.724044735,5304581.20440146,wood,2016,2015,32.16,14.75,44.8146,,1.29151,0.714246,855.342,0.556011,80,344,574.75,2174.25,0.415729,0.606384,0.665379
henrys,533732.724044735,5304901.20440146,wood,2016,2015,37.02,20.43,40.928,,0.571435,1,853.505,0.521286,80,344,574.75,2174.25,0.419942,0.673417,0.750346
henrys,533732.724044735,5304921.20440146,wood,2016,2015,29.96,6.18,44.9908,,1.67864,1.01418,853.205,0.557869,80,344,574.75,2174.25,0.398332,0.604704,0.712693
henrys,533772.724044735,5304661.20440146,wood,2016,2015,41.29,18.26,42.8784,,2.87671,0,854.816,0.525407,80,344,574.75,2174.25,0.406816,0.701772,0.750569
henrys,533762.724044735,5304661.20440146,wood,2016,2015,54.79,24.07,87.6475,,4.89929,0,854.814,0.501611,80,344,574.75,2174.25,0.406816,0.701772,0.750569
henrys,533772.724044735,5304671.20440146,wood,2016,2015,43.28,20.69,42.8784,,2.97864,0,854.823,0.521984,80,344,574.75,2174.25,0.401482,0.697727,0.742449
henrys,533622.724044735,5304671.20440146,wood,2016,2015,58.64,20.81,44.3615,,5.53286,0.042265,855.014,0.487991,80,344,574.75,2174.25,0.362523,0.584635,0.644814
henrys,533752.724044735,5304701.20440146,wood,2016,2015,40.45,15.92,90.0988,,5.33369,0.713415,854.655,0.464178,80,344,574.75,2174.25,0.367946,0.655323,0.695327
henrys,533662.724044735,5304701.20440146,wood,2016,2015,23.1,17.83,29.4046,,1.35666,0.774622,854.79,0.449376,80,344,574.75,2174.25,0.372189,0.614366,0.690243
henrys,533732.724044735,5304651.20440146,wood,2016,2015,35,20.11,17.94,,4.78807,1,854.768,0.504466,80,344,574.75,2174.25,0.399156,0.691559,0.725091
henrys,533712.724044735,5304671.20440146,wood,2016,2015,31.85,18.36,18.13,,4.5756,0,854.643,0.482484,80,344,574.75,2174.25,0.371071,0.660462,0.727138
henrys,533742.724044735,5304651.20440146,wood,2016,2015,24.11,28.68,17.94,,3.69365,0.061596,854.84,0.549681,80,344,574.75,2174.25,0.406261,0.701143,0.748047
henrys,533752.724044735,5304721.20440146,wood,2016,2015,32.37,15.68,85.6437,,0.827311,0,854.567,0.460585,80,344,574.75,2174.25,0.367946,0.655323,0.695327
henrys,533782.724044735,5304731.20440146,wood,2016,2015,29.94,22.3,31.28,,1.69872,0.286667,854.717,0.574806,80,344,574.75,2174.25,0.385672,0.627944,0.682234
henrys,533772.724044735,5304701.20440146,wood,2016,2015,43.05,21.82,38.64,,2.30753,0.0151528,854.821,0.56669,80,344,574.75,2174.25,0.367133,0.655303,0.693414
henrys,533772.724044735,5304731.20440146,wood,2016,2015,33.81,22.77,31.28,,5.37582,1,854.685,0.565228,80,344,574.75,2174.25,0.358952,0.645567,0.712708
henrys,533782.724044735,5304681.20440146,wood,2016,2015,43.48,25.44,42.8784,,1.17188,0,854.834,0.549771,80,344,574.75,2174.25,0.424284,0.677634,0.714876
henrys,533762.724044735,5304681.20440146,wood,2016,2015,48.08,21.87,86.94,,4.79539,0.0150288,854.8,0.51462,80,344,574.75,2174.25,0.401482,0.697727,0.742449
henrys,533772.724044735,5304721.20440146,wood,2016,2015,31.44,21.89,30.4308,,4.95924,1,854.721,0.55133,80,344,574.75,2174.25,0.367133,0.655303,0.693414
henrys,533642.724044735,5304651.20440146,wood,2016,2015,34.8,25.9,42.8706,,2.44158,0.0136572,855.088,0.522183,80,344,574.75,2174.25,0.38589,0.621392,0.680895
henrys,533752.724044735,5304661.20440146,wood,2016,2015,43.81,,87.6475,,0.378536,0,854.787,0.476155,80,344,574.75,2174.25,0.406261,0.701143,0.748047
henrys,533692.724044735,5304671.20440146,wood,2016,2015,31.21,,44.7405,,1.75593,0,854.71,0.506941,80,344,574.75,2174.25,0.372524,0.65648,0.72223
henrys,533742.724044735,5304681.20440146,wood,2016,2015,28.83,24.14,0,,6.01763,0.271933,854.752,0.528455,80,344,574.75,2174.25,0.402651,0.696634,0.740291
henrys,533692.724044735,5304611.20440146,wood,2016,2015,10.45,,0,,1.67522,0.0591392,854.667,0.465082,80,344,574.75,2174.25,0.37734,0.641679,0.674313
henrys,533632.724044735,5304681.20440146,wood,2016,2015,33.78,,44.3615,,1.85102,0,854.999,0.501491,80,344,574.75,2174.25,0.362523,0.584635,0.644814
henrys,533632.724044735,5304711.20440146,wood,2016,2015,31.91,,42.7225,,0.30961,0,854.962,0.508514,80,344,574.75,2174.25,0.363752,0.576712,0.661747
henrys,533742.724044735,5304701.20440146,wood,2016,2015,32.44,16.81,0,,5.45114,0,854.642,0.478132,80,344,574.75,2174.25,0.367946,0.655323,0.695327
henrys,533762.724044735,5304611.20440146,wood,2016,2015,26.08,19.75,90.62,,2.25584,0.289813,854.679,0.516906,80,344,574.75,2174.25,0.389908,0.683345,0.712455
henrys,533762.724044735,5304571.20440146,wood,2016,2015,30.9,24.04,0,,2.19507,0.291129,854.36,0.451133,80,344,574.75,2174.25,0.392986,0.677858,0.680172
henrys,533762.724044735,5304621.20440146,wood,2016,2015,29.07,22.55,90.62,,2.39962,0.758004,854.75,0.52646,80,344,574.75,2174.25,0.389908,0.683345,0.712455
henrys,533712.724044735,5304821.20440146,wood,2016,2015,28.78,21.48,0,,0.528543,0,854.32,0.518248,80,344,574.75,2174.25,0.419961,0.69386,0.792816
henrys,533662.724044735,5304611.20440146,wood,2016,2015,24.47,20.89,29.8282,,1.58363,0.986093,855.053,0.535071,80,344,574.75,2174.25,0.393671,0.620088,0.656081
henrys,533662.724044735,5304641.20440146,wood,2016,2015,25.56,24.13,43.4502,,1.25536,0.227447,855.027,0.547526,80,344,574.75,2174.25,0.384537,0.620199,0.664663
henrys,533672.724044735,5304601.20440146,wood,2016,2015,29.25,19.05,30.1056,,1.86275,0.7714,854.833,0.483559,80,344,574.75,2174.25,0.408286,0.630055,0.666
henrys,533692.724044735,5304891.20440146,wood,2016,2015,36.47,24.54,43.8403,,6.14415,1.27791,854.041,0.62135,80,344,574.75,2174.25,0.485476,0.659303,0.753727
henrys,533712.724044735,5304871.20440146,wood,2016,2015,31.61,7.27,50.0981,,1.14435,1,854.162,0.586357,80,344,574.75,2174.25,0.412714,0.682222,0.791043
henrys,533792.724044735,5303751.20440146,wood,2016,2015,40.55,,43.9093,,4.28324,0.982544,856.162,0.507009,80,351,574.75,2174,0.400889,0.714545,0.304399
